Text,class_label
"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",Yes
"The wealthiest Americans have been taxed much less, even though their incomes have gone up.",Yes
"These high interest rates -- real rates that have doubled under this administration -- have had the same effect on Mexico and so on, and the cost of repaying those debts is so enormous that it results in massive unemployment, hardship, and heartache.",Yes
We've never had anything like this happen in any of our elections before.,Yes
"As a matter fact, in - sin- since the late sixties when Mr. Nixon took office, we've had a reduction in uh - in the percentage of taxes paid by corporations from 30 percent down to about 20 percent.",Yes
That's why exports have significantly increased under my presidency.,Yes
Joe Lieberman and I gave them six months to clean up their act.,Yes
"And, in fact, violent crime is one-half of what it was in 1991.",Yes
"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.",Yes
"Mr. Nixon earlier indicated that he would defend Quemoy and Matsu even if the attack on these islands, two miles off the coast of China, were not part of a general attack an Formosa and the Pescadores.",Yes
"But on occasion, four times, we used certain laws that are there.",Yes
"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.",Yes
"It is going to cause scarcity in world markets because there are at least five reputable studies, one even by the American Petroleum Institute itself, that, I think, clearly indicate that somewhere along around the end of the present decade, total world demand for oil is simply going to exceed total available supplies.",Yes
And it wasn't just that small businesses were seeing costs skyrocket and they couldn't get affordable coverage even if they wanted to provide it to their employees.,Yes
Roughly a hundred billion to a hundred and a quarter billion of that is the result of government activity.,Yes
On the other hand we found that the bill got into the legislative difficulties and consequently no action was taken.,Yes
"I don't blame him, because in 1975 we had fewer housing starts in this country, fewer homes built, than any year since 1940.",Yes
"Governor Romney says, well, those top 3 percent, they're the job creators, they'd be burdened.",Yes
"For 40 years, everyone running for president has released their tax returns.",Yes
"But we're going to do it in a way that tries to save some of these 33,000 lives that we lose every year.",Yes
"But in order for us not to lose revenue, have the government run out of money, I also lower deductions and credits and exemptions, so that we keep taking in the same money when you also account for growth.",Yes
20 or 25 birds were killed and brought out a migratory bird act to go after them on a criminal basis.,Yes
Less dependency upon foreign sources of crude is good for consumers.,Yes
"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.",Yes
"In the last four years, you cut permits and licenses on federal land and federal waters in half.",Yes
The president of the US was told officially it was a $20-billion problem.,Yes
"This is something that we can do; the Congress failed to do it, and we intend to do it.",Yes
"Because his whole plan is to cut taxes, to give the biggest tax breaks ever to the wealthy and to corporations, adding $20 trillion to our debt, and causing the kind of dislocation that we have seen before, because it truly will be trickle-down economics on steroids.",Yes
"But because Tommy Franks did such a great job in planning the operations, we moved rapidly, and a lot of the Baathists and Saddam loyalists laid down their arms and disappeared.",Yes
He lost the Iowa caucus.,Yes
And people are willing to invest capital in the brown fields don't want to do so for fear of lawsuit.,No
"If we can get that right, then we can move in a direction not only of energy independence, but we can create 5 million new jobs all across America, including in the heartland where we can retool some of these plants to make these highly fuel-efficient cars and also to make wind turbines and solar panels, the kinds of clean energy approaches that should be the driver of our economy for the next century.",No
Everybody ought to be in this thing.,No
"If you look at the history of a lower court judge's rulings, you can get a pretty good idea of how they'll interpret questions.",No
We have to save as many lives as we possibly can.,No
But it's important that our leaders demonstrate those values from the top.,No
I was chairman of it once.,No
China should solve that problem for us.,No
"And if you open the airways to more things like this, you see it's not just you that are participating here.",No
"The Constitution of the United States says we're all -- you know, it doesn't say that.",No
The meaning of this election is the future and whether we're going to grow and provide the jobs and the opportunities for all Americans and that they need.,No
We think that's very important because a lot of people take care of their parents.,No
"I'm for the Stealth, I'm for the D-5, I'm for going ahead with the advance Cruise missile.",No
We need to make it clear we're for human liberty.,No
"And that's his record, and that's a matter of his record.",No
We organized the Friends of Syria.,No
I think we've got to invest in education and training.,No
"I mean, you've got to stand up and fight somewhere, folks.",No
"And you wouldn't pay what the man needed to be paid, what he was charging you to do...",No
That's the plan for victory.,No
"My opponent says he has a plan; it sounds familiar, because it's called the Bush plan.",No
"What I have proposed for a long time, and I've had conversation with foreign leaders about forming a league of democracies, let's be clear and let's have some straight talk.",No
It was the right decision.,No
And so I do think that a lot of the tone and tenor that he has said -- I'm proud of the campaign that Bernie Sanders and I ran.,No
So we've -- we've seen progress even under Republican control of the House of Representatives.,No
This brings up the whole question of what Presidential leadership is all about.,No
We have a very different outlook.,No
"And in this election, America has to make an important choice.",No
But I'm going to create a -- the kind of a country that we were from the standpoint of industry.,No
But my strategy is broader than that.,No
"The reason that we raise concerns, not just in election years, but every year, because Republicans, once they're elected and start cutting.",No
"Just to go down the list, we defend Japan, we defend Germany, we defend South Korea, we defend Saudi Arabia, we defend countries.",No
"I know what it takes to get this to happen, and my plan will do that, and one part of it is to make sure that we keep China playing by the rules.",No
"If that's the case, then it will always be the best product that people can purchase.",No
"And in that connection I again would say that while Senator Kennedy says we are for the status quo, I do believe that he uh - would agree that I am just as sincere in believing that my proposals for federal aid to education, my proposals for health care are just as sincerely held as his.",No
This election will also determine what kind of world we leave our children.,No
And I think it's time that the wealthy and corporations paid their fair share to support this country.,No
"All she's done is talk to the African-Americans and to the Latinos, but they get the vote, and then they come back, they say, we'll see you in four years.",No
I offer a new direction.,No
None of them uh are responsible for health care itself.,No
"But you make a very good point, which is that the place you put your money just makes a pretty clear indication of where your heart is.",No
An I don't think that is going to be an effective tool to make the -- keep our society safe.,No
That's what reporters called it.,No
Because she has been a disaster as a senator.,No
And I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war.,No
I believe we can be better.,No
"Well, I've never, ever used the harshest word, as you did just then.",No
What's in the best interests of our people?,No
"And that kind of approach, I believe, will not grow our economy, because the only way to pay for it without either burdening the middle class or blowing up our deficit is to make drastic cuts in things like education, making sure that we are continuing to invest in basic science and research, all the things that are helping America grow.",No
"Well, that is not what happens in these cases.",No
I want to have a tax on people who are making a million dollars.,No
"Look, we need the highest possible ethical standards.",No
That's not what we do.,No
But we've got to do even better.,No
It was President Bush that wrote the first checks.,No
"I want a nation of fairness, where no one is denied the fullness of life or discriminated against, and we deal compassionately with those in our midst who are in trouble.",No
"It was lies, and it was fiction.",No
"Came out and told the truth in this brilliant book, Against All Hope, about what is actually happening in Cuba.",No
It is terrible to bus tiny little children across town.,No
Let me tell you another place to look for some savings.,No
And there is an example.,No
"Well, the situation in Syria is catastrophic.",No
I think what we need to do is convince people who live in the lands they live in to build the nations.,No
"Look, it's just not true.",No
