Sentence_id,topic,style,source,class_label,Text
170012,various,semi,LiveJournal,No,"I totally agree with you with the MEN ARE SO HARD TO SHOP FOR , I always end up with clothes like shirts , sometimes underwear o . o , shorts or better yet . . . socks ; _ ; omglol The twins ' doggies are like their kids and they ' re couples ; _ ; omg so adorable . "
164383,various,semi,LiveJournal,No,"you are fabulous , but you ' re looking thin ! "
126450,various,semi,LiveJournal,Yes,"Really , the only thing likely to give me fits is the egg / oil mix , because I ' ve found that my egg white breads don ' t "" hold "" the oil the same way when made with whole eggs . "
171506,various,semi,LiveJournal,No,I had a little free time today so I photographed the flowers we got at the farmers market over the weekend . 
164178,various,semi,LiveJournal,No,This ? 
129744,various,semi,LiveJournal,No,I hope you have a good time ! 
103570,various,semi,LiveJournal,No,Or perhaps rediscover mIRC for ( movie ) files ? 
141201,various,semi,LiveJournal,No,"That and placing each one of the portions into individual containers ( ones that the acid wouldn ' t eat through ) as opposed to the victim ' s ( ? ) bathtub , lol . "
103309,various,semi,LiveJournal,No,"Oh Emma-seel . . . you look just like Usagi / Mina ( whichever it is , I can ' t tell ) in that icon . "
107141,various,semi,LiveJournal,No,"She does things for her own self , and shines in the process . "
141190,various,semi,LiveJournal,No,* gasp ! * 
96546,various,semi,LiveJournal,No,"We all know vampires shouldn ' t sparkle , and that Buffy would stake Edward before we could have that horrible Reneesmee ( oh jesus ) birthing scene in the 4th movie . "
125142,various,semi,LiveJournal,No,lol 
115827,various,semi,LiveJournal,No,Expect it sometime when I ' m less exhausted and tipsy . 
99902,various,semi,LiveJournal,No,"I ' m sure she won ' t mind , now that she has a PS3 . "
116662,various,semi,LiveJournal,No,Of course in my case it was my eye - but it doesn ' t take a genius to figure out if it hurts my eye it ' s going to hurt your bits 
132952,various,semi,LiveJournal,No,"I ' m game if you are , and will happily call on the day to confirm . "
147357,various,semi,LiveJournal,No,# 17 is lovely ! 
113702,various,semi,LiveJournal,No,but i don ' t see you on . 
169671,various,semi,LiveJournal,No,AM ISTILL OK IF NOT ILL CRY IN YOUR FACE IN MELBOURNE 
138864,various,semi,LiveJournal,No,But I feel like he would totally wear one if he had one ! 
159245,various,semi,LiveJournal,Yes,"it ' s so hard to be a renaissance woman anymore . . . knowledge is so specific anymore , and so much of it . "
175586,various,semi,LiveJournal,No,"you are clever the panty lines are distracting on yer booty which i am , super jealous that it is not my booty . "
119743,various,semi,LiveJournal,No,"oh , my poor pip ! "
154377,various,semi,LiveJournal,No,"Oh , jesus . "
175937,various,semi,LiveJournal,No,Damn damn damn : then they could have a whole midi opera . 
114907,various,semi,LiveJournal,No,amazing ! 
124352,various,semi,LiveJournal,No,"Sorry , just a very enthusiastic reaction to linguistic accuracy . "
174503,various,semi,LiveJournal,No,Plexiglas Savior would like to be clear : He ' s never hurt someone he didn ' t love He ' s never loved someone he didn ' t hurt He ' s a bruise on a Valentine chocolate A Get Well Card that ' s dusted with Anthrax He was absent during Forgiveness Time Don ' t expect his mother to write a note She ' s busy wringing her telephone hands Calling God ridiculous pseudonyms Plexiglas Savior says that he ' s sorry He never loved you enough to hurt you He will paint your portrait with his semen Festoon your hedges with longing shot bets And promise that he ' ll never let you go 
157278,various,semi,LiveJournal,No,And I have decided I am okay with that . 
140207,various,semi,LiveJournal,No,Of orange ? 
131758,various,semi,LiveJournal,No,"new feelings , new memories to make . . "
176457,various,semi,LiveJournal,No,I am electro boy : P 
106282,various,semi,LiveJournal,No,Yep I was going to suggest exactly what anne_jumps suggested . 
143524,various,semi,LiveJournal,No,You must do both in order to view posts . 
167613,various,semi,LiveJournal,No,dickheads is my personal favourite at the moment . 
151167,various,semi,LiveJournal,No,for directions and information check out their myspace page http://www.myspace.com/plusoneclub Who ' s coming down ? 
127249,various,semi,LiveJournal,No,"Nice way to send Tennant off , haha . "
148790,various,semi,LiveJournal,No,"Instead , we had to content ourselves today with visiting the hillside where St . Bernard preached the Second Crusade in 1146 before the assembled nobility of France and 100 , 000 pilgrims . "
89377,various,semi,LiveJournal,No,Yup . 
141730,various,semi,LiveJournal,No,xoxo . 
129503,various,semi,LiveJournal,No,"You say "" warm up "" I say "" fully formed spot illustration "" . "
161455,various,semi,LiveJournal,No,I need the salty smell of the Ocean . 
164741,various,semi,LiveJournal,Yes,I still think Stern is funnier than them all . 
163590,various,semi,LiveJournal,No,. 
125465,various,semi,LiveJournal,No,i just voted . . . so thats what democracy looks like . . . interesting . . . . in the voting building the workers were saying that so far there was only a 31% turn out across the sate since there aren ' t any hot button issues . . . . . that is fucking disgusting . 
118129,various,semi,LiveJournal,No,I DO ! 
161384,various,semi,LiveJournal,No,"I wish I were in a position to pay the difference between the pentax and a great cannon , but we both know I am in as bad a situation you are . "
165809,various,semi,LiveJournal,No,awww 
126998,various,semi,LiveJournal,No,: P ) I ' ll e-mail details if you prefer . . 
136577,various,semi,LiveJournal,No,True . 
145917,various,semi,LiveJournal,No,"She has no idea why he spazzes when she calls him "" cute . "" "
151342,various,semi,LiveJournal,No,that ' d be awesome ! 
121672,various,semi,LiveJournal,No,Which adds up to many less 90s-2000 cars for those of us driving only used . 
116381,various,semi,LiveJournal,No,: P 
134651,various,semi,LiveJournal,No,: D 
106729,various,semi,LiveJournal,No,"Totally sending lots of love and hugs , and support for being good cat parents . "
108665,various,semi,LiveJournal,No,We ' ve been sprinkling cinnamon on our breakfast since someone told us it was good for blood pressure - we don ' t know if it ' s working cos we don ' t have a blood pressure testy thingy . 
168705,various,semi,LiveJournal,No,sorry we didn ' t visit the other day ; we were so swamped trying to get deco done . . . and then we saw Eric a day or so ago and OMG BEARD ? ! 
115242,various,semi,LiveJournal,No,i always love your flower shots ! 
144479,various,semi,LiveJournal,No,^^ 
153359,various,semi,LiveJournal,Yes,"p . s . big sexy hair gives amazing volume but shit hold , so youre better off with teasing the hell out of your hair and spraying it with some hardcore holding shit . "
175381,various,semi,LiveJournal,No,"I don ' t know if I ' ve said this to you before , but I really like how you draw things like hands and bodies ( not just your faces ! ) . "
163523,various,semi,LiveJournal,No,Come back to UK alreadyyyy ; __ ; 
143825,various,semi,LiveJournal,No,"Do you really think , if he wasn ' t there to do it , you wouldn ' t pick yourself up ? "
155869,various,semi,LiveJournal,No,"get the fuck away from me you smelly , nasty con-go-ers . "" "
175118,various,semi,LiveJournal,No,"Anyway , our voice teacher held a recital the other week where each of his students performed . "
146752,various,semi,LiveJournal,Yes,"But photography is my love more than either of those , and I ' ve had real photo gigs , so I guess I am a professional photographer now = ) "
144030,various,semi,LiveJournal,No,You can sell a swim suit for $235 Was it a bikini and / or how many square inches of cloth ? ? 
135265,various,semi,LiveJournal,No,Interesting that you would pick those two since they are from different cameras . 
173300,various,semi,LiveJournal,No,[ i ] tag . 
148090,various,semi,LiveJournal,No,short update : - i ' m a nerd . 
142244,various,semi,LiveJournal,No,It must have worked ! 
167464,various,semi,LiveJournal,No,"I have no hug icon , so you get Jordan proclaiming his love for soda water sort of hugging the fuel tank ? "
176531,various,semi,LiveJournal,No,Which AG doll is that ? ? 
125430,various,semi,LiveJournal,No,"The Doctor and Wilf interaction helped , and it was better than Waters Of Mars , but next week looks like it ' ll be a trainwreck . "
175242,various,semi,LiveJournal,No,Coffee Achievers book ? 
98305,various,semi,LiveJournal,No,* jealous * 
107764,various,semi,LiveJournal,No,"Thanks , man ! "
97512,various,semi,LiveJournal,Yes,"We were all saying how cool the show was and how much we liked it and he just sat there with his back to us and didn ' t even turn around , so that made me think that maybe he isn ' t as awesome as everyone thinks . "
98960,various,semi,LiveJournal,No,"I recently redesigned my website to be simpler , and load much more quickly , so now it ' s in html instead of flash . "
97978,various,semi,LiveJournal,No,Fireworks ! 
176390,various,semi,LiveJournal,No,"Now would be a good time for folks to send a few dollars to Bachmann ' s opponent , who seems like a good guy , even aside from the fact that he ' s most emphatically not Michele Bachmann . "
116371,various,semi,LiveJournal,No,So before four o ' clock I took her in and the very nice vet doctor took some pretty digital x-rays which revealed she had fluid around her lungs . 
135577,various,semi,LiveJournal,No,Wooohoooo ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
101654,various,semi,LiveJournal,No,Scary enough to compel you to clean the bathroom ! 
102802,various,semi,LiveJournal,Yes,I don ' t think it ' s fair to place the blame on African-Americans as a culture for this . 
117585,various,semi,LiveJournal,No,The question he asked always stuck with me because it made me think and the answer was NO . 
123899,various,semi,LiveJournal,Yes,I ' m glad you posted this . 
113848,various,semi,LiveJournal,No,Dammit . 
134900,various,semi,LiveJournal,No,"At our Saturday dual-cast party I once again commented that "" The Rudes are like locusts , except they are louder , eat more , and stay longer . "" "
154288,various,semi,LiveJournal,No,": / And named ridiculous reasons , such as how gays make a higher income than heterosexuals or whatever to incite jealousy / bitterness . "
168163,various,semi,LiveJournal,No,"You ' ll be in my thoughts , dear . "
97787,various,semi,LiveJournal,No,"As a service announcement , I ' d like to point out that this is a public post . . . . . . and I did mention selfishness there . . . "
91099,various,semi,LiveJournal,No,: ) 
130453,various,semi,LiveJournal,No,"Besides that , it might encourage you to drive him more ; ) I know at least 4 people that would be happy to go for drives with ya ! "
121625,various,semi,LiveJournal,No,"guys guys , let ' s just pretend we ' re using the french word meme which simply means "" THE SAME "" good enough ? "
144721,various,semi,LiveJournal,No,Remove them and pretend the event never happened . . . . unless you ' re running for re-election . 
118212,various,semi,LiveJournal,No,but my AIM is still up if you want to talk : letskillmichelle 
122573,various,semi,LiveJournal,No,I need an Eloise icon . 
103590,various,semi,LiveJournal,No,"It took me like 3 years to get a reader and I don ' t know why I didn ' t before , it is extremely daunting to have to click the sites I want to read on to see if they ' ve updated . "
158517,various,semi,LiveJournal,No,Drunken Angel on Saturday anyone ? 
98248,various,semi,LiveJournal,No,HAHA ! 
102046,various,semi,LiveJournal,No,that ' s the coolest freakin thing i ' ve heard all morning . 
89615,various,semi,LiveJournal,No,"If you have a paid account , LJ is extending it for 14 days due to the service outage : http://www.livejournal.com/misc/claim-2005-01.bml "
153561,various,semi,LiveJournal,No,You had me at Endor . 
165995,various,semi,LiveJournal,No,Your mom ' s a vitamin ! 
120544,various,semi,LiveJournal,No,i know how bad this hurts : ( 
112627,various,semi,LiveJournal,No,"Our two shepherds ( a ) never enter into pointless marriages , realizing ( if only internally ) that this can ' t possibly match the level of passion they ' ve shared . "
96815,various,semi,LiveJournal,No,haha 
131089,various,semi,LiveJournal,Yes,"I think you need to just loosen up and go with more instinct , it really feels like you are second guessing yourself a lot in these panels . "
158433,various,semi,LiveJournal,Yes,"Ok , that kinda means that being confrontational with everyone is a bad idea . "
111431,various,semi,LiveJournal,No,Edited at 2008-10-21 03 : 16 pm UTC 
98803,various,semi,LiveJournal,No,Rum tastes best when it ' s still relatively fresh and you can still taste the cane . 
125902,various,semi,LiveJournal,No,yay for me . i ' m horrible at public speaking . 
156057,various,semi,LiveJournal,No,Yes they are . 
160388,various,semi,LiveJournal,No,"I ' m still mobile but now when I try to get up after sitting to long or try to bend over I look like I ' m 90 . . . . . "" hey sunny can ya pass me my cain ? "" ouch * * and yes I ' m at work too . "
119104,various,semi,LiveJournal,No,Me and my boyfriend are currently going through Stargate SG-1 on there . 
145888,various,semi,LiveJournal,No,"they just really all have nothing else better to do , i bet half of those fucks dont even HAVE kids , and they dont know what it ' s like to be a parent . "
120463,various,semi,LiveJournal,No,http://www.jbox.com/PRODUCT/PRIM073 PIGGIE BENTO LUNCH BOX ! ! 
162626,various,semi,LiveJournal,No,"Yes , I can read it . "
170121,various,semi,LiveJournal,No,"I hate these things , because I ' m always afraid I ' ll see something I won ' t want to . "
153720,various,semi,LiveJournal,No,only death . 
115599,various,semi,LiveJournal,Yes,"Well , I actually don ' t much care for the term in general , as it means engaging with a corner of philosophy of the mind that I find a little silly . "
169305,various,semi,LiveJournal,No,"Oh okay , good . "
156551,various,semi,LiveJournal,No,i r jealous . 
129001,various,semi,LiveJournal,No,I can ' t ACTUALLY FLIRT HI ) because he kind of reminded her of Conrad . 
175369,various,semi,LiveJournal,No,"I ' m going to be shopping on my way to work at 7am tomorrow morning because I fail and forgot my office christmas gifts , and then I have to go out and buy Dirty Santa presents on Christmas Eve - oh joy : / "
97861,various,semi,LiveJournal,No,"I suspect the latter , because of him bringing up "" pregnancy is so dangerous "" as an argument supporting mandatory support - the only connection I can see between them is that the financial support would mean better health care ( assuming the father , or his parents , have or are able to earn enough to make a difference ) and an improved , but not risk-free , outcome ; otherwise , obligating the father ' s involvement has no effect on those dangers ( or may have a negative effect ) . "
129500,various,semi,LiveJournal,No,I guess they just want to feed us the crumbs 
165668,various,semi,LiveJournal,No,"The book revolves around young Tyler , who receives an old broken locket and a stuffed bear as an inheritance when his grandfather passes away . "
116283,various,semi,LiveJournal,No,( pics from Costume Network ) Related : The brokers with hands on their face blog . 
119274,various,semi,LiveJournal,No,So cool ! 
97462,various,semi,LiveJournal,No,( I ' ll email you my summary of references from elbow-joints ) 
129123,various,semi,LiveJournal,No,I just can ' t think of a pat and equitable solution under that constraint . 
158586,various,semi,LiveJournal,No,"TorrentReactor . to 3 , 016 3 , 313 - 9 % 24 . "
118771,various,semi,LiveJournal,No,xx call me 
89239,various,semi,LiveJournal,Yes,"i was too awkward to even attend the school dances , so don ' t feel bad . "
120126,various,semi,LiveJournal,No,srsly . 
103298,various,semi,LiveJournal,No,"do i have to remind you of last night "" you wanna . . . hang out sometime and do stuff ? "" then again , you can be retarded and pull some low blows e . g . : amanda and james me and MIT elias and . . . elias you ' re lucky we ' re awesome , but one of these days you ' re gonna get your face broken - . - "
100333,various,semi,LiveJournal,No,you have good music taste 
152267,various,semi,LiveJournal,No,It was indeed one of those nights for me too . . . until I was summoned ! 
174966,various,semi,LiveJournal,No,"I originally thought that the Hispanic population would have overwhelmingly voted for prop 8 , and that the blacks would be 50 / 50 . "
110788,various,semi,LiveJournal,No,"I have been feeling very sick in the last year or so , and lately it has gotten worse . "
170326,various,semi,LiveJournal,No,"all in all makes me sad I have the dreaded GIRL ROOMMATE , we have a totally hideous interior . "
145624,various,semi,LiveJournal,No,you do your layouts yourself ? ? 
115554,various,semi,LiveJournal,No,: [ 
127805,various,semi,LiveJournal,Yes,"I have no idea what ' s going on anymore in the world of television , I am so lost . "
91813,various,semi,LiveJournal,No,Popular belief is they started during slavery . 
167692,various,semi,LiveJournal,No,it would be shit 
134872,various,semi,LiveJournal,No,I know . 
119308,various,semi,LiveJournal,No,"He wasn ' t eating , was getting sores in his mouth , and though the vet did say there was a chance to bring him around , it simply wouldn ' t last . "
92420,various,semi,LiveJournal,No,"Um , I ' m always glad to have people over , but 1 ) you appear to live in Michigan and 2 ) I don ' t know who you are . "
141875,various,semi,LiveJournal,No,HOT / NOT MEME Gai : . . . . . . . . . . . . 
123833,various,semi,LiveJournal,No,e ) Were you ever a shy kid ? 
156221,various,semi,LiveJournal,No,"But dont take my word for it , im just a fucked up little girl . "
109586,various,semi,LiveJournal,No,It wasn ' t too bad . 
143462,various,semi,LiveJournal,No,Geffen is donating millions to a terrorist ? ! 
152406,various,semi,LiveJournal,Yes,definitely possible . 
167617,various,semi,LiveJournal,No,"Like , how old were you ? "
106489,various,semi,LiveJournal,No,i really enjoyed i & love seeing other peoples ! ! ! 
108481,various,semi,LiveJournal,No,Send it out ! 
126799,various,semi,LiveJournal,Yes,"oh god , death note and misa ? "
111253,various,semi,LiveJournal,No,Caitlin . 
95987,various,semi,LiveJournal,No,you know i actually missed the beginning . 
152878,various,semi,LiveJournal,Yes,"I think you need to just loosen up and go with more instinct , it really feels like you are second guessing yourself a lot in these panels . "
126411,various,semi,LiveJournal,No,Drave - I ' ll do my best to get my new address to you as soon as possible . 
126095,various,semi,LiveJournal,No,"but whatevs , i still love you frakes bb "
128625,various,semi,LiveJournal,No,We also did a little baking ! 
172667,various,semi,LiveJournal,No,Paul ' s sister Virginia drew this ! 
145387,various,semi,LiveJournal,No,"Even me , but post anonymously . "
116705,various,semi,LiveJournal,No,Hey ! 
160689,various,semi,LiveJournal,No,"It ' s a beautiful card , you did a fantastic job this year , baby . "
135530,various,semi,LiveJournal,No,Agreed . 
175656,various,semi,LiveJournal,No,I still think it ' s great i must admit . 
163326,various,semi,LiveJournal,No,My personal vote is for SMUT ! 
167147,various,semi,LiveJournal,No,love the enchanted icons . 
90716,various,semi,LiveJournal,No,"It keeps on going on though , doesn ’ t it ? "
169534,various,semi,LiveJournal,Yes,"tent-owners should be asked , it ' s the right thing to do ! "
105844,various,semi,LiveJournal,No,Fred was very happy that we were such fans ! 
140691,various,semi,LiveJournal,No,i just grabbed a pair of scissors and stuck into it i cant afford hair dressers at the moment . 
156738,various,semi,LiveJournal,No,"And furthermore , I don ' t like your trousers . "
100695,various,semi,LiveJournal,No,Hey i ' m not sure i ' ll find out for you now . 
170790,various,semi,LiveJournal,No,dirty dirty dirty girl . 
92987,various,semi,LiveJournal,No,"let me know if you ' re interested . . . i haven ' t been to one yet , but they seem fun from the photos ! "
132800,various,semi,LiveJournal,Yes,stacy is going to be an amazing drum major . 
167860,various,semi,LiveJournal,No,And where the American Union will come from . 
96784,various,semi,LiveJournal,No,try and find out ! 
170650,various,semi,LiveJournal,No,Bad idea . 
135990,various,semi,LiveJournal,No,It will be an executive memo that will expire when he leaves office . 
177138,various,semi,LiveJournal,No,Nice little ambiguous journal entry . 
164235,various,semi,LiveJournal,No,3 . 
113807,various,semi,LiveJournal,No,It might be alright . 
170295,various,semi,LiveJournal,Yes,It ' s this kind of thing that makes me glad I ' m pagan . 
144421,various,semi,LiveJournal,No,"There has to be some relatively drug free party somewhere , I just assumed Paxon kids would be more likely to throw one than Stanton kids . "
128587,various,semi,LiveJournal,No,"Dead , frozen , and dark , hiding the day in shadow . "
146915,various,semi,LiveJournal,No,http://gothsinhotweather.com 
161841,various,semi,LiveJournal,No,My cellphone takes pretty good pictures ! 
123952,various,semi,LiveJournal,No,Tastes like cardboard . 
90405,various,semi,LiveJournal,No,congrats ! ! ! ! 
144559,various,semi,LiveJournal,No,"Intelligence and beauty are certainly plusses , but when it comes right down to it , what I ' m really looking for is someone who ' s kind , honest , sincere , trustworthy , loyal , and who loves me . "
103177,various,semi,LiveJournal,No,it companies come up with tangible products . 
168607,various,semi,LiveJournal,No,"After you kill Arthas , there ' s this long RP / cinematic where Bolvar Fordragon , whom Arthas had captured and tortured , took up the helm and sword and became the new Lich King so that Azeroth wouldn ' t go cablooey . "
136770,various,semi,LiveJournal,No,"Instead , we have conservative think tanks complaining that what little aid we do give costs too much . "
120427,various,semi,LiveJournal,No,And what about your mind ? 
133345,various,semi,LiveJournal,No,a mention . 
135114,various,semi,LiveJournal,No,< 3 
138297,various,semi,LiveJournal,No,Or maybe just hope . 
101109,various,semi,LiveJournal,No,"I have no hug icon , so you get Jordan proclaiming his love for soda water sort of hugging the fuel tank ? "
157683,various,semi,LiveJournal,No,"Dead , frozen , and dark , hiding the day in shadow . "
168675,various,semi,LiveJournal,No,Please tell me everything you know . 
130607,various,semi,LiveJournal,No,"I know most of the other wives , sees the other kids . . "
90101,various,semi,LiveJournal,No,They all steal some of his bits sooner or later anyway . 
114124,various,semi,LiveJournal,No,"It ' s a little book called Marked Trails for Girls by Grace Sloan Overton , and it ' s a sort of an etiquette manual-slash-inspirational tract from 1931 . "
120445,various,semi,LiveJournal,No,Oh yeah . . . and BRAAAAIIIINNNSSS ! 
107674,various,semi,LiveJournal,No,This made me happy . 
173711,various,semi,LiveJournal,No,/ end rant from motorcyclist with a brain . . . . and alive after 13 years of riding in sydney traffic : P Edited at 2008-03-05 02 : 27 am UTC 
169180,various,semi,LiveJournal,No,S is all the Art done by you ? ? 
113562,various,semi,LiveJournal,No,"to anyone who overheard my drunken ramblings last night , i am not really the king of the universe . "
172212,various,semi,LiveJournal,No,I like this one too . 
99772,various,semi,LiveJournal,No,"You did indeed "" fix "" the bits I mentioned , and I think the piece is the better for those changes . "
139505,various,semi,LiveJournal,No,"Well , I went to school for digital design so my profession revolves around motion graphics and interaction . "
102870,various,semi,LiveJournal,No,"My email is mutsumi@hotmail . co . uk You had this addy on your hotmail a year ago , but I ' ve not seen you online since that time we fell out of good terms over ALcon . "
106080,various,semi,LiveJournal,No,the crowd says haaahahaaa when i do my scissor kicks . 
144694,various,semi,LiveJournal,No,"Upon my most recent visit , I saw a lawn with flowers that spelled out "" Norwegian Wood "" . "
120307,various,semi,LiveJournal,No,I love her outfits so much . 
130518,various,semi,LiveJournal,No,Yep . 
96176,various,semi,LiveJournal,No,be fuckin happy ! 
152308,various,semi,LiveJournal,No,Not funny ? 
167616,various,semi,LiveJournal,No,Because that completely sucks if it was while you were still pretty young . 
134312,various,semi,LiveJournal,No,Only 200 images ? ? 
117327,various,semi,LiveJournal,No,"To define as a conspiracy , I would need something like the Cabal of Underground Sex Cardinals coordinating the moving of abusive priests to finance their porn industry or similar . "
91062,various,semi,LiveJournal,No,I totally never even made the connection that it ' d been changed though . 
116050,various,semi,LiveJournal,No,ie its the photographer not the camera that makes it a good ' photo ' 
128056,various,semi,LiveJournal,No,"A person can control who they really are , though . "
98995,various,semi,LiveJournal,Yes,So funny . 
143062,various,semi,LiveJournal,No,"I also have to say , I ' m always SO uncomfortable when gay men call each other "" jaded queens "" over their disagreements . "
141900,various,semi,LiveJournal,No,"Thanks , Andy ! "
159673,various,semi,LiveJournal,No,( this can serve 2 if you want to feel slightly more virtuous ) . 
