Sentence_id,topic,style,source,class_label,Text
233743,various,semi,Wiki Talk Pages,Yes,"Hell , at times it was called "" heavy metal rock "" . "
183400,various,semi,Wiki Talk Pages,No,"They took little time before asking what it was like to adapt "" metal "" music into classical . "
262285,various,semi,Wiki Talk Pages,No,What the guitarist thinks doesn ' t matter much here . 
256533,various,semi,Wiki Talk Pages,No,So unless can justify its inclusion I ' m going to remove it for now . — Preceding unsigned comment added by 
267107,various,semi,Wiki Talk Pages,No,When I cannot read it without coming away feeling like it is written by those ignorant of the history and main doctrinal teachings I believe something must be done . 
210034,various,semi,Wiki Talk Pages,No,( 
200949,various,semi,Wiki Talk Pages,Yes,But to me your whole crusading attitude on this subjects seems to me very POV . 
203818,various,semi,Wiki Talk Pages,No,"Your last topic ban on this page was what , three months ago ? "
205923,various,semi,Wiki Talk Pages,No,"Very few would say that about Sabbath , either . "
189120,various,semi,Wiki Talk Pages,No,"This article is not about the First Vision , it is a broad article about Mormonism in general . "
182359,various,semi,Wiki Talk Pages,No,I ' ve been asked to put this up on the talk page as to why Queen should be mentioned in the introduction of the article along with Judas Priest . 
216905,various,semi,Wiki Talk Pages,No,"The definition of holocaust denial ( according to wikipedia ) is : "" Holocaust denial consists of claims that the genocide of Jews during World War II — usually referred to as the Holocaust [ 1 ] — did not occur at all , or that it did not happen in the manner or to the extent historically recognized . "" no "" claims "" are being made , so it cannot be classified as a holocaust denial , especially given that he specifically addressed that in numerous occasions to clear that he is NOT denying the holocaust . "
183327,various,semi,Wiki Talk Pages,No,"I ask as I have been doing some minor tidying up of the lede , hopefully to read better and to shorten slightly without losing any important content . "
197070,various,semi,Wiki Talk Pages,No,"Nothing else passes , and any complaints are called "" disruptive "" . "
247719,various,semi,Wiki Talk Pages,No,"If we are going to limit the inclusionary criteria of this list article to just mainstream sources , then the entire list article will stand as a WP : NPOV violation and probably should be nominated for deletion as such . "
243896,various,semi,Wiki Talk Pages,No,"Just BTW , I ' d like to say that IMHO all other links except HRS aren ' t too unique also . . . "" Charky and Ash ' s Home Page "" , "" The Language of Lagomorphs What Your Rabbit is Saying and How to Speak Back "" . . . . nothing is unique about them . "
216460,various,semi,Wiki Talk Pages,No,"Neither Rihanna , Brown , nor The LAPD have confirmed anything other than an "" alleged assault "" . "
195860,various,semi,Wiki Talk Pages,No,"Not as outrageous to me as saying Sabbath aren ' t , but that ' s primarily because -as historically and musically questionable as it is - the ' Zeppelin aren ' t / weren ' t metal ' thing is common enough to be taken seriously in the common mind . "
245658,various,semi,Wiki Talk Pages,No,We can wait and see before we put something in the article . 
257923,various,semi,Wiki Talk Pages,Yes,Looking at the phenotype of most lebanese today we can tell that they obviously are not Arabs from the peninsula either . 
222245,various,semi,Wiki Talk Pages,Yes,"Anyway , it isn ' t on-topic here and would be better suited to inclusion at Domestic rabbit if anywhere . "
179336,various,semi,Wiki Talk Pages,No,"If you do not understand the difference between Hamas and Israel / US , I can only recommend you re-read some of my comments . "
202004,various,semi,Wiki Talk Pages,No,But better described in text than illustrated by a picture . 
204504,various,semi,Wiki Talk Pages,No,"I moved Abortion . com , an online directory of abortion clinics , out of the "" non-neutral "" ( fomerly , "" biased "" ) section , because I see it as strictly an informational resource , rather than an partisan advocacy site . "
250599,various,semi,Wiki Talk Pages,No,"Only the controversy over whether or not Wiki considers System of a Down nu metal , I think . "
238147,various,semi,Wiki Talk Pages,No,"However , I think we will be hit over the head a few times if we dont have any controversies noted in the lead . "
197878,various,semi,Wiki Talk Pages,No,I am not trying to push my POV here whatsoever ( which would be that Darwinism is scientific ) . 
242496,various,semi,Wiki Talk Pages,No,There are plenty of far more minor events from his presidency mentioned in the article . 
260722,various,semi,Wiki Talk Pages,No,+ 
257849,various,semi,Wiki Talk Pages,No,"The claim of "" identical "" in an area with this much international traffic , after this many centuries , seems very unlikely to me . "
190228,various,semi,Wiki Talk Pages,No,I think there clearly is . 
182667,various,semi,Wiki Talk Pages,No,"However , this is not such a list . "
200772,various,semi,Wiki Talk Pages,No,And I know she said in a EW interview that she didn ' t mind not being a songwriter . 
196839,various,semi,Wiki Talk Pages,No,I ' m currently 
263227,various,semi,Wiki Talk Pages,No,- - 
215155,various,semi,Wiki Talk Pages,No,"The account by people who the Israeli media seem to accept as being close cousins , is that the maternal grandmother was a Jew who was married at first to a Jewish man who mistreated her . "
240586,various,semi,Wiki Talk Pages,No,I ' m sure you will . 
237972,various,semi,Wiki Talk Pages,Yes,"Its tactics have not changed , and it is still actively trying to kill civilians , with no claims of military value . "
259298,various,semi,Wiki Talk Pages,No,"He said "" I ' m confident that people are going to look back and say that this administration was on top of what was an unprecedented crisis "" . "
240607,various,semi,Wiki Talk Pages,No,- - 
238497,various,semi,Wiki Talk Pages,No,I would think consensus alone should not be enough to block mention of topics that are notable and reliably sourced . 
227061,various,semi,Wiki Talk Pages,No,The U . S . has a really good judicial system and a free press . 
214752,various,semi,Wiki Talk Pages,No,"Chiefdoms , kingdoms , colonies , republics , etc . The Treaty of Vereniging establish a single entity with a unified system of government over the entire territory . "
185382,various,semi,Wiki Talk Pages,No,"This is not POV , this is following Wikipedia guidelines . "
249766,various,semi,Wiki Talk Pages,No,"Logically then , I ' m not sure where you ' re coming up with this definition of the word . "
243256,various,semi,Wiki Talk Pages,No,"In all honesty , as heavily flawed as it is , I ' d hardly say that AMG is any worse than the masses as far as music opinions go . "
228323,various,semi,Wiki Talk Pages,No,"It could easily , for example , be construed to mean Israel itself . "
198070,various,semi,Wiki Talk Pages,No,Editors who wish to restore this text need to produce sources that show the quote is notable ( preferably ones that affirm its accuracy ) . 
178257,various,semi,Wiki Talk Pages,No,"Many people have fought hard to dispel the panicky belief that if you are HIV positive , you are sure to die of AIDS , because it is an obvious stigma that leads to shunning and impedes treatment . "
199749,various,semi,Wiki Talk Pages,No,"After considering the sentence everyone is discussing about removing in the lead , I think it really fits and ties up well the sentences that precede it . "
215959,various,semi,Wiki Talk Pages,No,"When these characters were identified as main , you added "" main "" to Butters . "
243204,various,semi,Wiki Talk Pages,No,Thanks . 
209227,various,semi,Wiki Talk Pages,No,Sabbath Bloody Sabbath discards blues about as much as Houses of the Holy . 
249872,various,semi,Wiki Talk Pages,No,The idea that Xavier only preached among Thomas christians is simply wrong . 
196911,various,semi,Wiki Talk Pages,No,Cheers ! 
256712,various,semi,Wiki Talk Pages,No,"Shutz says that "" Einstein invented relativity "" , so adding the category "" Swiss inventions "" would be appropriate for special relativity , whereas "" Austrian and / or German inventions "" would be appropriate for general relativity . "
237572,various,semi,Wiki Talk Pages,No,It ' s nice to see some activity now after I have been deleted and banned multiple times . 
267311,various,semi,Wiki Talk Pages,No,I think the Wiki article on Harding mentions his black ancestry . 
242940,various,semi,Wiki Talk Pages,No,He has constantly brought up the fact that I cited childrens books for 8 out of over 200 citations on the page . 
216879,various,semi,Wiki Talk Pages,No,The key issue is that Wikipedia cannot be placed in the position of stating a fact or defining something as true . 
267740,various,semi,Wiki Talk Pages,Yes,Strong Oppose - per consistency of every other U . S . city ( except NYC ) 
198867,various,semi,Wiki Talk Pages,No,"But my reference in the "" Proximity to Civilians . . . "" section to the Salon article about Hezbollah - - "" the same accusation was rejected when it was made during Israel ' s 2006 war against Hezbollah in Lebanon . [ 184 ] "" - - has been repeatedly removed here without explanation . "
227970,various,semi,Wiki Talk Pages,Yes,"Hamas habitually engages in terrorist activites , as explicitly noted by the entries in both the Britannica and Encarta encyclopedias , which are linked to from the article . "
258411,various,semi,Wiki Talk Pages,No,( 
216324,various,semi,Wiki Talk Pages,No,"The recent announcement by Gero Hütter , first in the media and later as a case report in the NEJM , is quite notable and also very encouraging . "
250281,various,semi,Wiki Talk Pages,No,"It might be notable , and if so , its existance would seem relevant here . "
252305,various,semi,Wiki Talk Pages,No,"As described in article , "" heavy metal "" and "" hard rock "" were synonymous for a decade — one did not precede the other . "" "
206528,various,semi,Wiki Talk Pages,No,Just because people live in the same geographic place as people 3000 years ago does not necessarily mean they are related in any way . 
192963,various,semi,Wiki Talk Pages,No,"I ' m also concerned that the reason the Church opposed some forms of contraception isn ' t because condoms kill babies , but because of their view on sex and marriage . - "
194229,various,semi,Wiki Talk Pages,No,"A picture of an aborted fetus might be useful in the fetus article , but not here . "
219668,various,semi,Wiki Talk Pages,No,"See Fringe theories # Parity of sources , "" I was responding to Levine ' s assertion that "" when we allow some notable gray and not some other notable gray , then this article will suffer of NPOV violations . "" "
205543,various,semi,Wiki Talk Pages,Yes,"You probably feel that a section about Jolie ' s tattoos is trivial detail , but I feel that they are notable enough to be mentioned ( seeing as they are a big part of her life . . . and career if you count how they are emphasized in one or two of her films ) . "
264468,various,semi,Wiki Talk Pages,No,"Many people are watching the page and usually spot these things quickly , but one of the byproducts of Wikipedia being "" the encyclopedia anyone can edit "" is that it ' s subject to random vandalism . "
205761,various,semi,Wiki Talk Pages,No,The added benefit here is that you don ' t have any PoV implications . 
259947,various,semi,Wiki Talk Pages,No,"Also the term "" modern "" is entirely POV too in the "" modern "" day the Church has 1 , 130 , 000 , 000 followers , modern people , who by choice of their faith do not agree with killing unborn babies either . "
234146,various,semi,Wiki Talk Pages,No,The second instance is in the section Martyrdom where there is another war casualty picture . 
216966,various,semi,Wiki Talk Pages,No,The issue Rihanna had with her father not being involved when she was growing up would be good to put there also . 
197051,various,semi,Wiki Talk Pages,Yes,"I am perplexed that you two ( Eldereft and Fyslee ) are saying that the tag should be removed , when all efforts to install such a tag have been summarily reverted without the benefit of a proper discussion . "
238658,various,semi,Wiki Talk Pages,No,- - 
185866,various,semi,Wiki Talk Pages,No,We already know that many editors who hang out here are capable of collectively generating many megabytes of pointless argumentation ( check my contribution history to this talkpage for an example ) . 
256544,various,semi,Wiki Talk Pages,No,— Preceding unsigned comment added by 
209976,various,semi,Wiki Talk Pages,No,How do know this information ? 
250475,various,semi,Wiki Talk Pages,No,I will leave it alone for a while and observe . 
248308,various,semi,Wiki Talk Pages,No,That ' s just terrible . 
228608,various,semi,Wiki Talk Pages,No,I ' ve tried . 
250423,various,semi,Wiki Talk Pages,No,Less focus on magazine lists ! 
204158,various,semi,Wiki Talk Pages,Yes,"So I think the only solution is to open an RFC , which I will do below . "
253253,various,semi,Wiki Talk Pages,No,I don ' t know where he ' s getting an erroneous Democratic nominee successor . 
231283,various,semi,Wiki Talk Pages,No,The article here simply mentions that it was rumours . 
212350,various,semi,Wiki Talk Pages,No,"If there ' s any other improvement you care to propose , preferably one that doesn ' t involve some of the things other editors have objected to - - details on matters unrelated to Obama , substantial expansion of the section , or wikilinks that fall under the "" easter egg "" category described in the tutorial - - please feel free to propose them here or simply edit the article to improve it . "
256943,various,semi,Wiki Talk Pages,No,"Furthermore they actually have their own variety of Zimbabwe style "" land reform "" which they call "" willing seller , willing buyer "" along the lines of what Namibia does . "
238337,various,semi,Wiki Talk Pages,No,Is that your favorite genre ? 
221333,various,semi,Wiki Talk Pages,Yes,I agree that it does not add anything to the article . 
209991,various,semi,Wiki Talk Pages,No,17 April 2005 ] . 
267562,various,semi,Wiki Talk Pages,Yes,Parallels to the settlement dispute are absurd . 
190294,various,semi,Wiki Talk Pages,No,"We were the first band to really go out and claim ourselves to be a real metal band . "" "
225937,various,semi,Wiki Talk Pages,Yes,"Perhaps if they were kept , but consigned to the notes section that would help . "
183777,various,semi,Wiki Talk Pages,No,86 . 3 . 136 . 130   ( talk   · 
181411,various,semi,Wiki Talk Pages,No,"Perhaps you should do the same , you could start by answering my direct question above , reproduced here for convenience : ' Then tell me how you understand the passage ? ' "
205016,various,semi,Wiki Talk Pages,No,Are the any other tenets of scientific methodology we should leave out as well ? 
217932,various,semi,Wiki Talk Pages,No,"Especially if that effects how they are perceived in the general public , or maybe how something happened in the childhood . "
248993,various,semi,Wiki Talk Pages,No,"Therefore , it fits in perfectly with the "" Too Obvious to be True "" ( TOTBT ) theory . "
188663,various,semi,Wiki Talk Pages,No,"Nancy suggested just omitting them altogether , but I think other editors might disagree . "
262406,various,semi,Wiki Talk Pages,No,I say no . 
216105,various,semi,Wiki Talk Pages,No,"The discussion of First Ladies of the female US presidents is hypothetical and unencyclopedic , and well , arrogant : at least 280 million will participate in this decision when there is serious motion twd there being a right answer to the question . "
195334,various,semi,Wiki Talk Pages,No,What you just said is just your personal POV . 
238725,various,semi,Wiki Talk Pages,No,"Oh , and forgive me for "" playing with emotions "" as well . "
179387,various,semi,Wiki Talk Pages,No,You need to read the article . 
190061,various,semi,Wiki Talk Pages,No,"Shlomi is absolutely right that the old sentence was at least misleading , and the webpage he linked to gives a very nice explanation of why evolution doesn ' t violate the 2nd law . "
250447,various,semi,Wiki Talk Pages,No,"I would not be opposed to saying they have a militant wing that has carried out terrorist attacks , but I would be opposed to calling that wing "" terrorist "" . "
194448,various,semi,Wiki Talk Pages,No,It actually took a great deal of time to locate them for inclusion . 
219475,various,semi,Wiki Talk Pages,No,But upon further inspection of the article I have noticed two other instances where the pictures do not coincide at all with the topic being dicussed to the left . 
197202,various,semi,Wiki Talk Pages,No,"You seem to have a problem being civil and discussing for consensus , Izzedine . "
241561,various,semi,Wiki Talk Pages,No,"When it comes to quotations , there is nothing unreliable about a first person source when it is treated as a first person source . "
223848,various,semi,Wiki Talk Pages,No,"Keep your posts focused on suggestions to improve the article , and do not post on the subject . "
181948,various,semi,Wiki Talk Pages,No,"Unfortunately , the two sides are deadlocked : both cling to their preferred wording and resist any possibility of a compromise wording . "
206336,various,semi,Wiki Talk Pages,No,The extra info makes the sentence feel like a jolting roller-coaster of topics without stopping for a period break . 
181816,various,semi,Wiki Talk Pages,No,The original question that opened this thread does seem to have quieted down which may indicate a defacto consensus . 
209813,various,semi,Wiki Talk Pages,No,I think not . 
193991,various,semi,Wiki Talk Pages,No,( 
261376,various,semi,Wiki Talk Pages,No,"Per your point - "" generally regarded as trustworthy or authoritative in relation to the subject at hand "" - remember that the subject at hand is not pseudoscience but rather the characterization of such . "
198348,various,semi,Wiki Talk Pages,Yes,"I can see two solutions : Personally , I prefer my suggested "" technically left and rejoined "" wording , because with the addition of only 3 extra words it conveys a much richer picture of what happened than either of two disputed versions . "
196543,various,semi,Wiki Talk Pages,No,- - 
206943,various,semi,Wiki Talk Pages,No,"Is "" Highway Star "" bluesier than "" Paranoid "" ? "
227029,various,semi,Wiki Talk Pages,No,A single notable source advocating a fringe viewpoint still isn ' t enough to stand up to an avalanche of more noteworthy respectable sources . 
184245,various,semi,Wiki Talk Pages,No,"I agree that going forwards the tree diverges , but that does not indicate a universal common descent , but rather indicates a mechanisms of evolution . "
236818,various,semi,Wiki Talk Pages,No,( 
238516,various,semi,Wiki Talk Pages,No,Her next album is supposed to come out and apperantly she is working with altenative rock artists and some R&B so I don ' t know . 
183735,various,semi,Wiki Talk Pages,No," Well-publicized recent events affecting an article subject , whether controversial or not , should be kept in historical perspective . 	0
What is most recent is not necessarily what is most notable : new information should be carefully balanced against old , with due weight accorded to each .  "
195556,various,semi,Wiki Talk Pages,No,Sure . 
224829,various,semi,Wiki Talk Pages,No,"I am also in favour of any proposed wording that makes it obvious that an opt out from the Irish Free State took place , rather than just the misleading version where "" Northern Ireland remained part of the UK "" . "
248985,various,semi,Wiki Talk Pages,No,"Now if we can prove that these are individuals with no qualifications in the topic or nut jobs , you might have a case . "
229344,various,semi,Wiki Talk Pages,No,"According to the story : "" The bishop of the Roman Catholic Diocese of Yakima has apologized to parishioners for knowingly hiring a man under investigation for viewing child pornography in Oregon [ 16 ] "" Do you not see a problem ? "
223026,various,semi,Wiki Talk Pages,No,They demonstrate that the existance of any supernatural power is not something one has to acknowladge in order to understand the evolution of various species . 
184038,various,semi,Wiki Talk Pages,No,"That ' s fairly obvious , just like a history or pattern of lies , misbehavior or criminal behavior by Hamas would be relevant when they seemed to state a similar lie in 2008 or were accused of similar misbehavior or criminal behavior in 2008 or 2009 . "
264193,various,semi,Wiki Talk Pages,No,And what ' s this about the Washington Times and New York Post being being considerably right of center . 
236752,various,semi,Wiki Talk Pages,Yes,"Ok , I added two pictures , each of which has a purpose . "
252596,various,semi,Wiki Talk Pages,No,"This one has a lot of info on rabbit diseases http://www.TheRabbitry.orgThe marketing portion of this site aside , it appears to consist of forums , which may , or may not , give good information about rabbit diseases . "
196625,various,semi,Wiki Talk Pages,Yes,"Therefore , I would like to restate my original opinion that only the simple ' remained ' is acceptable . "
234581,various,semi,Wiki Talk Pages,No,On the issue of repression of Protestants by Catholic rulers . 
253820,various,semi,Wiki Talk Pages,No,Rami 
195172,various,semi,Wiki Talk Pages,Yes,Anything personal should have it ' s own section . 
265734,various,semi,Wiki Talk Pages,Yes,That is not entirely accurate . 
179394,various,semi,Wiki Talk Pages,No,I was sufficiently surprised by the results to suggest that completely dismissing it may be a step too far NPOV-wise and that perhaps it should be mentioned sonewhere ( but not in the lead and maybe not at all ) . 
182303,various,semi,Wiki Talk Pages,No,Thank you very much . 
254349,various,semi,Wiki Talk Pages,No,Alienating language is not an effective manner by which to defend the article from POV images . 
255665,various,semi,Wiki Talk Pages,No,"The lead even states that some of the items included in this list are not necessarily pseudoscientific , but merely have been characterized as such by some notable source . "
201333,various,semi,Wiki Talk Pages,No,all within wikipedia guildlines ? . 
241669,various,semi,Wiki Talk Pages,No,"As it stands now though , the article allows for the inclusion of items which are not pseudosciences - yet they are included in the list because some notable source has characterized it as such . "
210616,various,semi,Wiki Talk Pages,Yes,"While I prefer your edit , Secisek , because it was me who originally made that paragraph , I had to undo your edit because it was cited to books I had to eliminate per the second FA attempt . "
263052,various,semi,Wiki Talk Pages,No,I am the editor who is being attacked constantly here by Mike Searson . 
181554,various,semi,Wiki Talk Pages,No,It is not an in-depth article about all of the policy decisions and the politics that go along with them . 
228020,various,semi,Wiki Talk Pages,No,But where and how do we draw the line ? 
222573,various,semi,Wiki Talk Pages,No,"This is the common misconception of confusing "" theory "" with "" hypothesis "" in the technical sense that scientists use them . "
231032,various,semi,Wiki Talk Pages,Yes,"We do not call our male President the "" First Gentleman "" , therefore it is a illogical to think that we would call a female President "" First Lady "" . "
219404,various,semi,Wiki Talk Pages,No,"I don ' t see the benefit of having political history sections at all , if this article is supposed to be about ' the island ' . "
223465,various,semi,Wiki Talk Pages,No,"You keep saying that Sabbath didn ' t invent it singlehandedly ; I mentioned it once initially , but my point kept being that they need their own paragraph due to their importance , which is greater than Zeppelin ' s and Purple ' s . "
188271,various,semi,Wiki Talk Pages,No,I don ' t think it ' s fair to have one image of a few pro-life activists and another image of a huge crowd of pro-choice activists . 
265531,various,semi,Wiki Talk Pages,No,http://www.alqassam.ps/english/index.php?action=aboutus . 
187249,various,semi,Wiki Talk Pages,No,And Zionist entity and Zionist regime do NOT have different meaning at all . 
215122,various,semi,Wiki Talk Pages,No,"And , a recent report that has audited some US dioceses has found non-compliance of their own prevention abuse guidelines . "
228980,various,semi,Wiki Talk Pages,No,Not really worthy of inclusion if the number is so low . 
224441,various,semi,Wiki Talk Pages,No,"A shock photo , whether of the pro-life or pro-choice variety , would be unencylopaedic and POV . "
226282,various,semi,Wiki Talk Pages,No,Stop with the tripe about propaganda . 
179597,various,semi,Wiki Talk Pages,Yes,"I also agree that there should be two separate pages : One for HIV , and another for AIDS , as while they may be intrinsically linked in the cause and effect consensus , they are NOT the same thing . "
249165,various,semi,Wiki Talk Pages,No,"nor did i bring up the issue where the IDF is stationed mostly , this is irrelevant , there is a significant portion of the media world wide that uses that term , regarding being undue , well , the occupation of westbank , gaza strip and golan was performed by and only by the IDF , currently it is the only occupying army in the context of the Palestinian israili conflict ! "
251323,various,semi,Wiki Talk Pages,No,I bring this here because this edit has been reverted twice now . 
219325,various,semi,Wiki Talk Pages,No,Is it appropriate to request semi-protection ? 
243288,various,semi,Wiki Talk Pages,No,"Even at the WP : RS / N-related pages , they generally don ' t paint any particular publication in black or white terms according to how accurate or how partisan it is . "
184552,various,semi,Wiki Talk Pages,No,"Unless you have some to back up your assertions , this discussion is a dead end . "
260955,various,semi,Wiki Talk Pages,No,"Even if the content were well-sourced , and of sufficient weight to include in the encyclopedia somewhere ( neither of which are the case ) , it is not pertinent to the subject of this article . "
246721,various,semi,Wiki Talk Pages,No,- - 
240456,various,semi,Wiki Talk Pages,No,"As I said before , this is fine to note in the kernel ' s history ( both here and in the main article ) , but the previous wording and positioning was somewhat questionable . "
212426,various,semi,Wiki Talk Pages,No,"The Wikipedia article [ [ 46 ] ] contains a quote : For example , here is a line in this article that could be cleaned up : His mother , Stanley Ann Dunham , was born in Wichita , Kansas , of mostly English , but also some German , descent . "
197941,various,semi,Wiki Talk Pages,No,"If we are going to base our inclusion criteria on characterizations ( viewpoints ) then the article must adhere to the rigors of what NPOV says about viewpoints - in essence , this article must represent all significant viewpoints fairly . "
237087,various,semi,Wiki Talk Pages,No,I could stay here for an hour naming various bands belonging to the genre and still have examples popping into my head . 
190943,various,semi,Wiki Talk Pages,No,"Can you show me a link to the ArbCom thing , what is it about . "
261432,various,semi,Wiki Talk Pages,No,"The Pope image , I think , we can completely remove from the article . "
219803,various,semi,Wiki Talk Pages,No,"I ' m going to take Guy ' s advice , and go find one of our other 3 , 000 , 000 articles to improve . "
248724,various,semi,Wiki Talk Pages,No,"However , I am not convinced that the advantages outweigh the disadvantages . "
249363,various,semi,Wiki Talk Pages,No,"What parts would you like to discuss and which parts introduced are "" errors "" ? "
206174,various,semi,Wiki Talk Pages,No,- - 
232022,various,semi,Wiki Talk Pages,No,"Oh , and if we are talking up to a century ago : … and North America was never resettled by people of European and African origin . "
188735,various,semi,Wiki Talk Pages,No,Should this be changed as well ? 
265222,various,semi,Wiki Talk Pages,No,Led Zeppelin did one doomy song in the 60s ? 
200149,various,semi,Wiki Talk Pages,No,"From my view , it ' s not , really . "
182087,various,semi,Wiki Talk Pages,No,"So , what is being implied here ? "
190615,various,semi,Wiki Talk Pages,No,"Where is the mention of the abuse scandal in Australia , Canada , Ireland , Mexico , Poland and the United Kingdom ? "
207963,various,semi,Wiki Talk Pages,No,"As frustrating as it might be to have to retread this subject again , let ' s try to approach it civilly , cool-headedly , and objectively . "
182840,various,semi,Wiki Talk Pages,No,The carried enzyme then finds and removes the virus . 
250620,various,semi,Wiki Talk Pages,No,In response to other nonsense about personal attacks please report them to the appropriate section of wikipedia . 
222123,various,semi,Wiki Talk Pages,No,Is this actually notable ? 
230828,various,semi,Wiki Talk Pages,No,"It ' s my talk page , and we are not here to discuss my status , reduce to the topic of conversation . "
251571,various,semi,Wiki Talk Pages,No,"Of course , as I ' ve said , I have not been over all of the old talk yet so I may be incorrect in what Ludwigs2 ' s stances have really been and what has actually happened on this article . "
220159,various,semi,Wiki Talk Pages,No,— Preceding unsigned comment added by 
204198,various,semi,Wiki Talk Pages,No,Censoring the official Iranian government statement is anti-scholarly . 
188901,various,semi,Wiki Talk Pages,Yes,The theory of evolution goes beyond natural selection . 
227522,various,semi,Wiki Talk Pages,No,"So , given that this article is not a list of definitive pseudosciences but rather just a list of topics that have been characterized as such , to exist and still satisfy WP : NPOV , this article must represent "" fairly , and as far as possible without bias , all significant views that have been published by reliable sources "" . "
239108,various,semi,Wiki Talk Pages,Yes,Further to Karanacs objections : The article is necessarily broad-brush . 
257120,various,semi,Wiki Talk Pages,No,"Don ' t get me wrong , I agree that its good we have an actual figure , to disprove anti-catholic propoganda , but I think it could just as easily fit in "" Vatican II and beyond "" as its not relevent to the world in a full overview , I think thats the point Xander was trying to get across too . "
250953,various,semi,Wiki Talk Pages,No,Any bold moves on the main page will quickly be removed and wouldn ' t earn you any favor among the regular editors . 
227592,various,semi,Wiki Talk Pages,No,I remember seeing a photo of him dressed in a Scottish kilt standing outside of the lodge in protest of his being expelled . 
215886,various,semi,Wiki Talk Pages,No,"And , why did you call my edit POV ? - - "
200304,various,semi,Wiki Talk Pages,No,"Here ' s what I said : "" Instead of whining and accusing everybody else of attacking you and being wrong and being evil "" Should I have put commas somewhere ? "
188524,various,semi,Wiki Talk Pages,No,I think full discussion of something like that would belong in Anticatholicism or Criticism of the Catholic Church of which we already have an article dedicated to . 
182008,various,semi,Wiki Talk Pages,No,"Agreed , Nancy , I apologize . "
233600,various,semi,Wiki Talk Pages,No,"This one has a lot of info on rabbit diseases http://www.TheRabbitry.orgThe marketing portion of this site aside , it appears to consist of forums , which may , or may not , give good information about rabbit diseases . "
203914,various,semi,Wiki Talk Pages,No,"It doesn ' t have "" community "" in it .   : ) — "
193358,various,semi,Wiki Talk Pages,No,"Bessides , only one of the list of sources mentions UCC , all the rest of them talk at length about Christianity . "
226311,various,semi,Wiki Talk Pages,No,"For example , with all due respect to the Battle of Ammunition Hill , likely more significant in the long term than the Liberty incident , it simply did not impact the IDF in a major way to be included here . "
245454,various,semi,Wiki Talk Pages,Yes,There is therefore no better why of deciding on pseudoscience than by looking at the scientific consensus of whether someone is advocating a tenable position or not . 
256907,various,semi,Wiki Talk Pages,No,"Saying they were fully synonymous is a much , much more drastic claim than what I was saying . "
196455,various,semi,Wiki Talk Pages,No,"I beg to differ , but that is just based on this discussion backed up by WP : RS and WP : V . - - "
203077,various,semi,Wiki Talk Pages,No,- - 
251913,various,semi,Wiki Talk Pages,No,"I suspect it may take some time . . . . "" "
235914,various,semi,Wiki Talk Pages,Yes,The article is not even factual anymore . 
209672,various,semi,Wiki Talk Pages,No,So . . . 
254764,various,semi,Wiki Talk Pages,No,"GAP employs 160 , 000 , are they all suddenly not allowed to update this article ? "
232670,various,semi,Wiki Talk Pages,No,"Please be clear on one thing : the Wikipedia neutrality policy certainly does not state , or imply , that we must "" give equal validity "" to minority views . "
263188,various,semi,Wiki Talk Pages,No,"My position is to NOT BELIEVE ANY OF THEM -U . S . , israel , Hamas , PLO , South Africa , Canada , etc . It ' s not a secret that politicians lie … . . "
