Sentence_id,topic,style,source,class_label,Text
267744,various,structured,Microtext,No,Particularly the younger generations are no longer dependent on the programming of public broadcasters . 
270617,various,structured,Microtext,Yes,"No , the retirement age should be raised to 65 again . "
267933,various,structured,Microtext,No,Often natural treatments do not put as much of a strain on the patient . 
270920,various,structured,Microtext,No,"Every day passengers are harassed by hooligans and drunks on the underground , trains and busses . "
271483,various,structured,Microtext,No,"Video games , namely FIFA in my case , can fascinate young people for hours more intensively and emotionally than any sport in the world ! "
271296,various,structured,Microtext,No,"If Germany were to introduce the death penalty , convicted felons could not be paroled or break out of prison and commit new felonies . "
271652,various,structured,Microtext,Yes,"A simply designed practical outfit would even out the overall visual image of a school , and direct attention towards the character and achievements of the students - and not their buying power . "
270889,various,structured,Microtext,No,"Always having to visit the doctor first ( including travel and waiting time , possible embarrassment , etc . ) leads to more unwanted pregnancies . "
271777,various,structured,Microtext,No,' Property entails commitment ' is one of the tenets of our social order . 
270514,various,structured,Microtext,No,"Although Ukraine is a European country , and the Ukrainian opposition is primarily interested in installing a robust democracy , possible supporters face a considerably stronger opponent in the intervention of Russia in local politics . "
270736,various,structured,Microtext,No,These areas will be upgraded economically due to these factors ( housing health and employment ) . 
269422,various,structured,Microtext,No,"Likewise public holidays should remain what they are : for some a day of introspection , for others a paid day off that is not taken away from the annual paid leave proper . "
271615,various,structured,Microtext,No,Even without tuition fees half of the student population has to work while studying and hence has less time for studying or recreation . 
271521,various,structured,Microtext,Yes,German universities should on no account charge tuition fees . 
272194,various,structured,Microtext,Yes,Hence the Mayor of Berlin ought to keep the hurdles for organizing such events as low as possible . 
269795,various,structured,Microtext,No,But aside from that the car caters to pretty much every wish . 
271631,various,structured,Microtext,Yes,A reduction in the amount of chemically produced medication per person is most certainly desirable . 
271237,various,structured,Microtext,No,Voters have become more sceptical . 
268851,various,structured,Microtext,No,"Criminals should not be put in luxury prisons , though . "
271298,various,structured,Microtext,No,Plus we don ' t live in medieval times anymore . 
267853,various,structured,Microtext,Yes,Tuition fees should not generally be charged by universities . 
271280,various,structured,Microtext,No,Also the rules of the public transportation services are rarely observed . 
269428,various,structured,Microtext,No,The thought of television exclusively made up of private channels scares me . 
270751,various,structured,Microtext,No,This is detrimental for Germany as a business location and leaves employers without a transition period . 
271552,various,structured,Microtext,Yes,"Especially now , as there is a lack of skilled labour , it ' s irresponsible for the economy and prosperity to retire at 63 . "
268131,various,structured,Microtext,Yes,The death penalty should be abandoned everywhere . 
270876,various,structured,Microtext,No,"Although having children has become more fashionable again in recent years , these short-term fluctuations in birth rates don ' t change the general trend at all . "
269964,various,structured,Microtext,No,That ' s costly ! 
270774,various,structured,Microtext,No,"Universities are for all citizens , independent of their finances . "
271110,various,structured,Microtext,No,"Their tools , data and expertise have been used to keep us under surveillance for a long time . "
269424,various,structured,Microtext,Yes,"One should not re-introduce capital punishment in Germany , since no one can claim the right to rule over the life or death of another human being . "
270923,various,structured,Microtext,No,Fear of punishment hence does not deter murderers . 
271926,various,structured,Microtext,No,This is detrimental for Germany as a business location and leaves employers without a transition period . 
271077,various,structured,Microtext,No,"After all , secret services tend to develop a life of their own ( a state within a state ) , which would be irresponsible for democratic states . "
267847,various,structured,Microtext,No,"If you dispose of the waste then and there yourself , no fine is necessary . "
270209,various,structured,Microtext,Yes,That ' s why we should not allow any additional bank rescues . 
271378,various,structured,Microtext,Yes,"You should watch less television , as too much TV makes you stupid in the long run , like your brother . "
270615,various,structured,Microtext,Yes,Intelligence services must urgently be regulated more tightly by parliament ; this should be clear to everyone after the disclosures of Edward Snowden . 
271706,various,structured,Microtext,No,But that much of a coincidence is simply impossible . 
271038,various,structured,Microtext,No,Of course a certain level of secrecy is the basis for the work of intelligence services . 
267845,various,structured,Microtext,Yes,Hence the Mayor of Berlin ought to keep the hurdles for organizing such events as low as possible . 
269045,various,structured,Microtext,No,"That the landlords are then slightly restricted in the administration of their property is not a problem , as they have more pull in the end anyway . "
271599,various,structured,Microtext,No,But one can make occasional mistakes in the thesis . 
270460,various,structured,Microtext,No,"Having said that , state funds are often wasted on nonsensical investments , so that this ideal appears unworthy of support in many ways . "
269684,various,structured,Microtext,No,The morning-after pill has a number of side effects . 
269747,various,structured,Microtext,No,But precisely this is unfortunately not the case . 
271069,various,structured,Microtext,No,One can hardly move in Friedrichshain or Neukölln these days without permanently scanning the ground for dog dirt . 
271460,various,structured,Microtext,Yes,A cap on rent increases upon tenant change is therefore not to be supported . 
269960,various,structured,Microtext,No,Three different bin bags stink away in the kitchen and have to be sorted into different wheelie bins . 
269601,various,structured,Microtext,Yes,There should be much higher fines for dog dirt left on pavements . 
270696,various,structured,Microtext,No,No one can follow their activities in detail . 
268170,various,structured,Microtext,No,"For one thing , inviolable human dignity is anchored in our constitution , and furthermore no one may have the right to adjudicate upon the death of another human being . "
269396,various,structured,Microtext,No,"Indeed it ' s not the fault of the animals , but once you step in it , their excrement seems to stick rather persistently to your soles . "
269046,various,structured,Microtext,Yes,"This helps the landlords , as they can adjust their expenses through the increase , and also the tenants , as they can plan for a maximum rent increase . "
269272,various,structured,Microtext,Yes,"If there were higher fines for leaving dog dirt on pavements , there would presumably be less dog dirt , which in turn would result in generally clean pavements . "
269019,various,structured,Microtext,No,"It ' s to be noted that in our civilized world , in a democratic country , the people can determine their own fate , as long as the motivation of those people isn ' t triggered by propaganda , corruption and military pressure . "
270630,various,structured,Microtext,No,"Yet the fees are demanded from everybody who does not apply for a waiver , no matter how many receiver devices actually exist in the household and how they are being used . "
268018,various,structured,Microtext,No,"In view of the high prices for buying flats with existing rent contracts , these are an unattractive investment . "
269032,various,structured,Microtext,No,Pieces of dog poo on the pavements are a real danger . 
267874,various,structured,Microtext,No,"Even though politicians stress the Christian character of our country , the last 20 years have seen the Sunday off work increasingly sacrificed to commerce . "
270519,various,structured,Microtext,Yes,"In a few decades our society will have a disproportionate number of old people : the life expectancy is constantly rising , and at the same time birth rates are declining . "
271391,various,structured,Microtext,No,The politicians are trying to appease us with the fact that actually only a tiny amount of all that money was really spent . 
268021,various,structured,Microtext,No,Gentrification destroys entire districts and their culture . 
272187,various,structured,Microtext,No,"For one thing , inviolable human dignity is anchored in our constitution , and furthermore no one may have the right to adjudicate upon the death of another human being . "
271442,various,structured,Microtext,No,"Because for one thing , their products will still sell in bad times , and in addition , such a share is not as sensitive as those of other IT companies . "
271535,various,structured,Microtext,Yes,The current tour of Tokio Hotel is breaking all records . 
268006,various,structured,Microtext,No,However there is no substantiated data that this healing isn ' t simply due to the placebo effect . 
271893,various,structured,Microtext,No,Schweinsteiger has now been injured for three days . 
271775,various,structured,Microtext,Yes,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters . 
270677,various,structured,Microtext,No,Moreover it turns out time and again that innocent people are also convicted and executed . 
270241,various,structured,Microtext,No,"But as long as it is unclear as to how this works , the funds should rather be spent on therapies where one knows with certainty . "
267827,various,structured,Microtext,No,"Owner-run shops may potentially be overwhelmed by additional work times on Sundays and holidays , then again supermarkets and large shopping centres dominate the market today already . "
268445,various,structured,Microtext,No,Critics point out that they are not using what ' s on offer by public broadcasting . 
268404,various,structured,Microtext,No,"But as long as it is unclear as to how this works , the funds should rather be spent on therapies where one knows with certainty . "
268285,various,structured,Microtext,No,"Besides , Jochen was given a parachute jump the other day as a gift , and it mustn ' t be that this wannabe-adventurer has one up on me . "
269139,various,structured,Microtext,Yes,"Dog owners should pay higher fines for dog dirt left on pavements , although there aren ' t enough bins and bag-dispensers for dog dirt . "
268795,various,structured,Microtext,No,Olympic events are rooted in old traditions . 
268788,various,structured,Microtext,No,Handing out capital punishment is unethical . 
269764,various,structured,Microtext,No,"Besides , Jochen was given a parachute jump the other day as a gift , and it mustn ' t be that this wannabe-adventurer has one up on me . "
269260,various,structured,Microtext,Yes,The death penalty should be abandoned everywhere . 
268422,various,structured,Microtext,No,It ' s always possible to take out a student loan or to earn a scholarship . 
272024,various,structured,Microtext,Yes,"I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons , as the area is right in the middle of the city ( capital ) . "
267924,various,structured,Microtext,No,"Video games , namely FIFA in my case , can fascinate young people for hours more intensively and emotionally than any sport in the world ! "
267909,various,structured,Microtext,No,"It ' s to be noted that in our civilized world , in a democratic country , the people can determine their own fate , as long as the motivation of those people isn ' t triggered by propaganda , corruption and military pressure . "
268791,various,structured,Microtext,No,"But as long as it is unclear as to how this works , the funds should rather be spent on therapies where one knows with certainty . "
271525,various,structured,Microtext,Yes,"Alternative treatments should be subsidized in the same way as conventional treatments , since both methods can lead to the prevention , mitigation or cure of an illness . "
269826,various,structured,Microtext,No,"Furthermore , it would facilitate the finding of truants , who may wish to get away with fewer classes at school . "
268582,various,structured,Microtext,Yes,Due to the many random factors the bachelor thesis should not play a bigger role . 
270992,various,structured,Microtext,No,The patient could learn to be more aware of his or her body and to treat it more healthily . 
271628,various,structured,Microtext,No,"Yes , for it is a much graver punishment to be imprisoned forever and be tortured by one ' s own thoughts than to be killed quickly and easily by an injection . "
271872,various,structured,Microtext,Yes,The TV / radio licence fee can only be required of all citizens / households equally . 
270626,various,structured,Microtext,Yes,I think Fritz has never been in a fight in his life . 
268899,various,structured,Microtext,Yes,"If there were higher fines for leaving dog dirt on pavements , there would presumably be less dog dirt , which in turn would result in generally clean pavements . "
270492,various,structured,Microtext,No,"Rent increases upon re-letting aren ' t bad as such , if it ' s only a small amount , With those kinds of amounts you think twice about whether you really want to stay in the flat . "
271954,various,structured,Microtext,No,But to therefore offer TV according to audience rates only would be dangerous . 
271209,various,structured,Microtext,Yes,Hence it is good when shops are not open on Sundays and public holidays . 
268927,various,structured,Microtext,No,After all we want to get our view of the world neither through the lens of the government nor through that of rich media entrepreneurs . 
268528,various,structured,Microtext,Yes,"If there were higher fines for leaving dog dirt on pavements , there would presumably be less dog dirt , which in turn would result in generally clean pavements . "
268841,various,structured,Microtext,No,The rich and poor live in different neighbourhoods . 
269463,various,structured,Microtext,No,"Yet it remains questionable whether the actual implementation of such supervision would at the same time lead to a stronger observance of laws , as ultimately this decision is in the hands of the respective government leaders . "
269936,various,structured,Microtext,No,"A fixing of rent prices according to the market alone , however , will lead to a further division of society . "
271791,various,structured,Microtext,No,No human being or human committee should again be given the permission to rule over ' life or death ' . 
270358,various,structured,Microtext,No,This would impede or prevent access to those who are financially weaker . 
268138,various,structured,Microtext,No,Usually you only have eight weeks to complete a bachelor thesis in linguistics degrees . 
268287,various,structured,Microtext,No,"Yes , there is a certain risk to life . "
271403,various,structured,Microtext,No,Clearly the landlord has to pay for some repairs before a new lease . 
269245,various,structured,Microtext,No,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids . 
271921,various,structured,Microtext,No,This would impede or prevent access to those who are financially weaker . 
270607,various,structured,Microtext,No,"What , then , ought to be done with criminals who have committed truly awful crimes such as murder or rape - should they simply be allowed to live on although they have taken or destroyed another life ? "
270536,various,structured,Microtext,Yes,"Being a pharmacist myself , I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies . "
271104,various,structured,Microtext,No,Also the scripts are often copied off each other . 
269058,various,structured,Microtext,Yes,"Well , I as an employee find it very practical to be able to shop at least on weekends . "
270217,various,structured,Microtext,No,"On top of that , private and family life suffers massively because of this reduction and shifting in designated off-times . "
271582,various,structured,Microtext,No,The TV & radio licence enables economically independent journalism . 
268178,various,structured,Microtext,No,Anti-virus software protects the users of a computer from dangers from the internet . 
270149,various,structured,Microtext,Yes,The health insurance companies ought to be enabled to recognize a doctor ' s decision for natural treatment and also to cover it . 
267815,various,structured,Microtext,No,"By purchasing illegally acquired tax data of citizens , the state is not only turning itself into a felon , but it is paying criminals , too . "
270970,various,structured,Microtext,No,"Besides , a higher degree of luxury ( expensive flats ) is not necessary for the majority of the people , but rather a flat at all . "
272128,various,structured,Microtext,No,This may be a change for the employees that cannot to be implemented easily . 
270359,various,structured,Microtext,Yes,"Considering what ' s on television these days , it would be appropriate to only have those people pay who actually ( want to ) follow the programming . "
270903,various,structured,Microtext,No,However there is no substantiated data that this healing isn ' t simply due to the placebo effect . 
269281,various,structured,Microtext,Yes,The universities in Germany should not under any circumstances charge tuition fees . 
270414,various,structured,Microtext,No,"The doctor was able to sign him off as fit for play with enough painkillers , but that would only make the injury worse in the long run . "
269618,various,structured,Microtext,No,Adjusting the portion of the total grade upwards anyway would not be commensurate to other study assignments and examinations . 
268344,various,structured,Microtext,No,The effectiveness of many natural remedies has not been demonstrated . 
271402,various,structured,Microtext,Yes,Health insurance companies should not cover treatment in complementary medicine unless the promised effect and its medical benefit have been concretely proven . 
270496,various,structured,Microtext,Yes,The prototype of Audi ' s new sports car has car lovers raving . 
271335,various,structured,Microtext,No,Without them we ' d forgo a great deal of collected experience . 
270522,various,structured,Microtext,No,Too many promises have not been kept . 
269965,various,structured,Microtext,No,Fees result in longer durations of studies . 
271345,various,structured,Microtext,No,"Yesterday , when the bouncer wouldn ' t let us in , he was suddenly gone . "
270226,various,structured,Microtext,No,Passengers would definitely feel safer then . 
268836,various,structured,Microtext,No,I would kill it without further thought . 
268013,various,structured,Microtext,No,Due to the increase in opening hours on Sundays and holidays there is a rise in employment . 
268643,various,structured,Microtext,No,"This is also more akin to the real working world later , where performance isn ' t singular , but constant and has to be delivered over longer periods . "
269008,various,structured,Microtext,Yes,Berlin ' s basketball team has just come out of a sobering season . 
270810,various,structured,Microtext,Yes,"That ' s why they should be taken off the market , unless they ' re unbreakable . "
268304,various,structured,Microtext,No,Such therapies can frequently result in an improvement in the condition through the active participation of the patient . 
270651,various,structured,Microtext,Yes,That ' s why causing such obstacles must to be more urgently punished . 
268036,various,structured,Microtext,Yes,"Dog owners should pay higher fines for dog dirt left on pavements , although there aren ' t enough bins and bag-dispensers for dog dirt . "
271326,various,structured,Microtext,Yes,Germany should by no means introduce capital punishment . 
270448,various,structured,Microtext,No,"Admittedly the number of immigrants is constantly rising in Germany , but without sufficient , well-qualified junior employees there is hardly a possibility for adequate pension financing . "
271504,various,structured,Microtext,Yes,Secret services must be more tightly regulated in order to prevent excessive surveillance . 
271554,various,structured,Microtext,No,Many opponents of the pill point out that this does away with the consultation at the doctor ' s and many women take it unnecessarily . 
269161,various,structured,Microtext,No,"Many European countries , for instance the Netherlands , Sweden and Great Britain , have already understood this and successfully adjusted the opening hours for retailers . "
270676,various,structured,Microtext,Yes,Tuition fees should not be charged in Germany . 
270497,various,structured,Microtext,No,But aside from that the car caters to pretty much every wish . 
271786,various,structured,Microtext,Yes,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion . 
267881,various,structured,Microtext,No,And yet now I ' ll actually have all the more time for them . 
268840,various,structured,Microtext,No,"A fixing of rent prices according to the market alone , however , will lead to a further division of society . "
271156,various,structured,Microtext,No,The idea of the bachelor degree is to put together a cumulative grade from various individual assignments in order to generate a final grade . 
268427,various,structured,Microtext,No,When he got back from Ralf ' s party last night he was still stone-cold sober . 
268143,various,structured,Microtext,Yes,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them . 
271177,various,structured,Microtext,Yes,Tomorrow I will skydive for the first time in my life . 
269366,various,structured,Microtext,No,"Besides , the purchase of such CDs is unnecessary today , as , due to changed terms of business , many banks urge their customers to turn themselves in . "
271559,various,structured,Microtext,Yes,A cap on rent increases upon tenant change is therefore not to be supported . 
271367,various,structured,Microtext,No,"Dog dirt on the pavement requires my complete , ground-focused attention on my way to work . "
270960,various,structured,Microtext,No,But even without an ex-girlfriend he would never touch that . 
269799,various,structured,Microtext,No,Supermarket employees and people who work in shopping centres also have the right to a Sunday off work . 
271829,various,structured,Microtext,Yes,A constant increase in rent upon a change of tenants hence cannot be desired by society . 
269603,various,structured,Microtext,No,"Besides , the fines for public urination by a human are higher than for leaving behind dog dirt on the pavement , which is disproportionate . "
269507,various,structured,Microtext,No,A re-introduction of capital punishment in Germany would be a step back into the Middle Ages . 
271234,various,structured,Microtext,Yes,Video games ought to be included in the ranks of Olympic events . 
267994,various,structured,Microtext,No,Only the question remains whether this early ' leisure ' will be nicer if you have no idea what do to all day and you statistically still have almost 20 ( ! ! ! ) years to go ? 
268968,various,structured,Microtext,Yes,Hence the Mayor of Berlin ought to keep the hurdles for organizing such events as low as possible . 
270017,various,structured,Microtext,Yes,"Nevertheless , everybody should contribute to the funding of the public broadcasters in equal measure , for we need general and independent media . "
269956,various,structured,Microtext,No,"Easy access to the morning-after pill could also result in its appearing to be an easier method than other forms of contraception that , however , have fewer health effects . "
271622,various,structured,Microtext,No,From a medical perspective the morning-after pill works best when taken as soon as possible after intercourse . 
267947,various,structured,Microtext,Yes,The prototype of Audi ' s new sports car has car lovers raving . 
269677,various,structured,Microtext,Yes,I am not of the opinion that the retirement age should be set at 63 years . 
268096,various,structured,Microtext,No,After all one doesn ' t excel in every subject . 
267809,various,structured,Microtext,Yes,"After the new BER Airport has been commissioned , Tegel should definitely be closed . "
271806,various,structured,Microtext,No,It doesn ' t matter after all that those who administer the treatment don ' t have ' doctor status ' . 
271414,various,structured,Microtext,No,Not only because I ' m constantly astonished about who wants to be my friend . 
270518,various,structured,Microtext,Yes,Video games ought to be included in the ranks of Olympic events . 
271501,various,structured,Microtext,No,One can hardly move in Friedrichshain or Neukölln these days without permanently scanning the ground for dog dirt . 
269910,various,structured,Microtext,No,"People are getting older on average , but they are not sicker and not duller because of it . "
268744,various,structured,Microtext,No,Many people see proven relief of their symptoms and complaints by complementary medicine . 
268628,various,structured,Microtext,No,That the same actors time and again get to have a laugh at exotic shooting locations ? 
270936,various,structured,Microtext,No,"According to the weather report it ' ll be perfect beach weather , and one mustn ' t let this go to waste , even if I do have to prepare a presentation for Tuesday . "
271816,various,structured,Microtext,No,"Yet many patients subjectively experience relief or are cured of their complaints , which ultimately also saves costs for conventional treatments and medication . "
270857,various,structured,Microtext,No,Capital punishment will not deter anyone else from an atrocity . 
267982,various,structured,Microtext,No,One could argue that an increase in tuition fees would allow institutions to be better equipped . 
271443,various,structured,Microtext,Yes,"Although IBM ' s numbers haven ' t been staggering recently , and the mood in the stock market could be better on the whole , you should buy IBM shares if you want to invest . "
268799,various,structured,Microtext,No,"However , especially for working customers this would mean greater flexibility and fewer nerve-racking peak times during the week . "
