Text,class_label
"As I've seen abortions sometimes used as a birth control device, for heavens sakes.",Yes
"Well, let me just said that that this is -- he -- Senator Obama doesn't want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to -- with Hugo Chavez, the guy who has been helping FARC, the terrorist organization.",Yes
"They were eventually saying, Mexican jobs will eventually come to $7.50 an hour, ours will eventually go down to $7.50 an hour.",Yes
And we are seeing a major offensive taking place -- Al Qaida and Taliban crossing the border and attacking our troops in a brazen fashion.,Yes
We gave them $1.7 billion.,Yes
So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,Yes
That's why I put out a five-point plan that gets America 12 million new jobs in four years and rising take-home pay.,Yes
"Maryland would not extradite Willie Horton, the man who was furloughed, the murderer, because they didn't want him to be furloughed again.",Yes
I don't have a tax cut of a scale that you're talking about.,Yes
And members of Senator Dole's own party in the Senate killed it.,Yes
And now they're campaigning on getting prescription drugs for seniors.,Yes
"But our training programs right now, we've got 47 of them, housed in the federal government, reporting to eight different agencies.",Yes
The president hasn't balanced a budget yet.,Yes
That's just what the president did when he vetoed the Family Leave Act.,Yes
"You have a U.S. attorney here that sends `em back home, so I think that's pretty important.",Yes
"It went before a judge, who was a very against-police judge.",Yes
"this year, a year of recovery, we find that it's six and nine-tenths per cent and one of the highest in the world today.",Yes
"When you've got seven and a half, eight million people out of work, and you've got three times as much inflation as you had during the last eight-year Democratic administration, when you have the highest deficits in history; when you have it uh - becoming increasingly difficult far a family to put a child through college or to own a home, there's a natural inclination to be turned off.",Yes
"They've appropriated about $200 million, but only spent about $3 million to get it underway.",Yes
"But on occasion, four times, we used certain laws that are there.",Yes
I cannot still understand why this Administration and Mr. Nixon oppose putting medical care for the aged under Social Security to give them some security.,Yes
"So what happened was we got distracted, we diverted resources, and ultimately bin Laden escaped, set up base camps in the mountains of Pakistan in the northwest provinces there.",Yes
"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.",Yes
My opponent was against that.,Yes
We're not able to consume what we're able to produce at a time when the Soviet Union is making great economic gains.,Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.",Yes
And that's the testimony of uh - General Twining and the Assistant Secretary of State in fifty-eight.,Yes
"Governor Clinton said, well, I might have been with the minority, let sanctions work -- but I guess I would have voted with the majority.",Yes
"But you look at the Middle East, you started the Iran deal, that's another beauty where you have a country that was ready to fall, I mean, they were doing so badly.",Yes
"My point is, is that my plan not only trusts seniors with options, my plan sets aside $3.4 trillion for Medicare over the next ten years.",Yes
Their idea was to charge everybody more out-of-pocket costs in their budget that I vetoed.,Yes
"Over the last ten years since he's been governor, they're 30% behind, 30% -- they're 30% of the national average.",Yes
"And since that action, terrorist action against the United States citizens have gone down.",Yes
"The Shah had done our bidding and carried our load in the Middle East for quite some time, and I did think that it was a blot on our record that we let him down.",Yes
The year that he decided we had lost our way was the year that John F. Kennedy was running against Richard Nixon.,Yes
"Let me say again, we've had over 200 separate trade agreements in the last four years.",Yes
"If we don't have the best education system in the world, if we don't continue to put money into research and technology that will allow us to create great businesses here in the United States, that's how we lose the competition.",Yes
"Now in the last Congress - the special session of the Congress - there was a bill: one by the President, one by Senator Kennedy and members of his party.",Yes
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.",Yes
We're a country that owes $20 trillion.,Yes
We haven't gotten either the economies in Government that were promised; we haven't gotten the 4% inflation that we were supposed to get at the end of Mr. Carter's first term.,Yes
"You know, back after World War II when we had hundreds of thousands of GIs who came back from the war, we didn't sit around.",Yes
I was opposed to the war.,Yes
And that's the way Eisenhower and Reagan and Kennedy and others did it.,Yes
And the president supports taking $716 billion out of that program.,Yes
"I have said repeatedly throughout this campaign: I will not raise taxes on anyone making $250,000 or less.",Yes
"And for two years, this administration didn't talk at all to North Korea.",Yes
And none of these things happened.,Yes
"I see jihadists continuing to spread, whether they're rising or just about the same level, hard to precisely measure, but it's clear they're there.",Yes
"So I just want to tell you, she wants open borders.",Yes
"He even said, well, you know, if there were nuclear war in East Asia, well, you know, that's fine...",Yes
"I have never made the statement that he suggested about nuclear proliferation and nuclear proliferation, or the trying to halt it, would be a major part of a foreign policy of mine.",Yes
Bear in mind that we have a lot of sanctions in force against Serbia right now.,Yes
And I'm paying for all that for those guys.,Yes
And that's why early in my administration I called the attorney general and the U. S. attorneys and said: Put together a task force all around the country to prosecute those who commit crimes with guns.,Yes
He said he was going to lower tax rates.,Yes
"The problem I have with the Perot prescription is that almost all economists who've looked at it say that if you cut the deficit this much this quick it will increase unemployment, it will slow down the economy.",Yes
"As a matter of fact, the year before I went out of office we gave a $50 million refund to the property taxpayers of Georgia.",Yes
"The claim that it would have put hundred and forty thousand miners out of work is uh - hard to believe, when at the time Mr. Ford vetoed it, the United Mine Workers was uh - supporting the bill.",Yes
They're going backwards on the water quality.,Yes
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Yes
You said you'd cut the deficit in half.,Yes
Our jobs have fled to Mexico and other places.,Yes
"Let me say again, we did have a drug czar in Arkansas, but he answered to the governor, just like this one answers to the President.",Yes
"But the -- but here's the thing, is that, even if Senator McCain were to say that vouchers were the way to go -- I disagree with him on this, because the data doesn't show that it actually solves the problem -- the centerpiece of Senator McCain's education policy is to increase the voucher program in D.C. by 2,000 slots.",Yes
"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.",Yes
"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago.",Yes
"And because of the economy's slowing down, I think we can also expect less tax revenue so there's no doubt that as president I'm going to have to make some tough decision.",Yes
We gave Ambassador Glaspie written instructions.,Yes
The amnesty program that I recommended in Chicago in September of 1974 would give to all draft evaders and - uh military deserters the opportunity to earn their uh - good record back.,Yes
"Nine times I have raised my hand to take an oath to the Constitution, and I have never violated that oath.",Yes
"In uh - December of uh - 1975 he vetoed the roughly 18 to 20 billion dollar uh tax-reduction bill that had been passed by the Congress, and then he came back later on in January of this year and he did advocate a $10 billion tax reduction, but it would be offset by a $6 billion increase this coming January in deductions for Social Security payments and for unemployment compensation.",Yes
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.",Yes
"But look, what's really important, Charlie, is the president is just trying to scare everybody here with throwing labels around.",Yes
"Under President Bush, the middle class has seen their tax burden go up and the wealthiest's tax burden has gone down.",Yes
This was a bipartisan idea.,Yes
Many of the people that are giving her all this money that she can do many more commercials than me gave her -- took massive deductions.,Yes
We imported today 2 million barrels of oil less than we did the same date just a year ago.,Yes
"But we were succeeding to the point that the Lebanese Government had been organized -- if you will remember, there were the meetings in Geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan.",Yes
You even at one time suggested that you would try to negotiate down the national debt of the United States.,Yes
"And recently the Federal Trade Commission pointed out that some of these entertainment companies have warned parents that the material is inappropriate for children, and then they've turned around behind the backs of the parents and advertised that same adult material directly to children.",Yes
"Now with respect to the deficit, the president was handed a $5.6 trillion surplus, ladies and gentlemen.",Yes
And I might add that uh - my administration - and I'm very proud of it - is the first administration that has taken an antitrust action against companies in this country that have allegedly cooperated with the Arab boycott.,Yes
"For instance, we're flying unmanned vehicles that can send real- time messages back to stations in the United States.",Yes
"But the fact of it is, every estimate by this administration about the size of the deficit has been off by billions and billions of dollars.",Yes
"I have opposed the president on spending, on climate change, on torture of prisoner, on - on Guantanamo Bay.",Yes
And it's the president's fiscal policies that have driven up the biggest deficits in American history.,Yes
"And yes, it took me to veto 2 civil rights quota bills because I don't believe in quotas, and I don't think the American people believe in quotas.",Yes
Airplane hijacking was one of the elements of that commitment.,Yes
Governor Carter in November of 1975 indicated that he wanted to cut the defense budget by $15 billion.,Yes
Most small businesses -- 70 percent of the new jobs in America are created by small businesses.,Yes
"As a matter of fact, we're importing today about one-third less oil from overseas than we did just a year ago.",Yes
"And by the way, another one powerful is the worst deal I think I've ever seen negotiated that you started is the Iran deal.",Yes
"It cut funds to clean up toxic waste dumps with 10 million of our kids still living within four miles of a toxic waste dump, by a third.",Yes
"You yourself said, Mr. Vice President, a month ago, that if we had provided the kind of economic aid five years ago that we are now providing we might never have had Castro.",Yes
"Under my plan, if you make -- the top -- the wealthy people pay 62% of the taxes today.",Yes
And now we have half-a-trillion-dollar deficit annually.,Yes
We increased them to China 50 percent.,Yes
We have attempted to persuade Chiang Kai-shek as late as January of 1959 to reduce the number of troops he has on them.,Yes
"Medical liability issues are a problem, a significant problem.",Yes
"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",Yes
"Coal will last for 1,000 years in this country.",Yes
"In fact, it would be the most extreme version, the biggest tax cuts for the top percent of the people in this country than we've ever had.",Yes
"I said at the time that we had to hold the lid an federal spending, that for every dollar of a tax reduction we had to have an equal reduction in federal expenditures - a one-for-one proposition.",Yes
But that doesn't cost any more as far as the federal treasury is concerned.,Yes
"For every new dollar that I propose for spending on health care, Governor Bush spends $3 for a tax cut for the wealthiest 1%.",Yes
"You know, in the last, or two decades ago, it was routine for leaders of foreign countries to come over here and say you guys have got to do something about these horrendous deficits because it's causing tremendous problems for the rest of the world, and we were lectured to all the time.",Yes
"As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans.",Yes
Donald supported the invasion of Iraq.,Yes
"At the same time, as I have said earlier, we have added about nine million net new jobs in that period of time - a record never before achieved.",Yes
And motorists are using 8% less than they were back at that time of the oil embargo.,Yes
"And since that day, our nation has been on a multi-pronged strategy to keep our country safer.",Yes
You and Mr. Mondale have already disagreed about what you had to say about recalling submarine-launched missiles.,Yes
It has not worked the way that it has been promised.,Yes
"Uh - I think that the reason that I voted against having the federal government uh - pay teachers' salaries was probably the very reason that concerned Senator Kennedy when in January of this year, in his kick-off press conference, he said that he favored aid for school construction, but at that time did not feel that there should be aid for teachers' salaries - at least that's the way I read his remarks.",Yes
I started working on welfare reform in 1980 because I was sick of seeing people trapped in a system that was increasingly isolating them and making their kids more vulnerable to get in trouble.,Yes
The rest either abstained or voted against us.,Yes
"But he's promised seniors that their Social Security benefits will not be cut, and he's promised the same trillion dollars to them.",Yes
"As a matter of fact, it is the economic recovery program that we presented when I took office in 1981.",Yes
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.",Yes
"But when it comes to policing, since it can have literally fatal consequences, I have said, in my first budget, we would put money into that budget to help us deal with implicit bias by retraining a lot of our police officers.",Yes
But there are a lot of procedures that haven't kept up in Medicare with the current times.,Yes
We were the first ones to put sanctions on.,Yes
Mr. Bush said once again I was going to have $150 billion tax increase.,Yes
"Everybody who's looked at it, 500 economists, seven Nobel prize winners, say it's bad for the economy.",Yes
I have fought against that as a senator.,Yes
The rate of regulations quadrupled under this president.,Yes
"First of all, what my opponent wants you to forget is that he voted to authorize the use of force and now says it's the wrong war at the wrong time at the wrong place.",Yes
He also said Saddam Hussein would have been stronger.,Yes
There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,Yes
The big oil companies are against the measures to get more energy independence and renewable fuel.,Yes
"Net farm income is off 50 percent in the last 3 years, and every farmer knows it.",Yes
Social Security and Medicare are entirely different in terms of the financial stabilities.,Yes
"I talked to one of the leading former chiefs of Naval operations in my office a few weeks ago, who told me about 25,000 Chief Petty Officers being short.",Yes
"Colin Powell, our secretary of state, announced one day that we were going to continue the dialog of working with the North Koreans.",Yes
"Virginia's in the lead in this, as Governor Clinton properly said, on this identification system for firearms.",Yes
And that was -- that was -- that was what allowed us to become the number one state in the nation.,Yes
"Actually, Mr. President, in 1997 we fixed Medicare, and I was one of the people involved in it.",Yes
"The HMOs and the insurance companies support the other bill that's pending, the one that the Republican majority has put forward.",Yes
But it starts with working in a collaborative effort with states and local folks.,Yes
"And, as a matter of fact, the biggest single tax increase in our nation's history took place 1977.",Yes
"And we need law and order in the inner cities, because the people that are most affected by what's happening are African-American and Hispanic people.",Yes
"And only one in 20 students would be eligible for these vouchers, and they wouldn't even pay the full tuition to private school.",Yes
"Even FOX News disputes it, and that doesn't happen very often when it comes to accusations about me.",Yes
"But when she left, when she took everybody out, we lost Mosul.",Yes
You've got every rich Middle Eastern country over there trying to buy nuclear weapons.,Yes
And the insurance companies say it won't work and they won't offer these plans.,Yes
"Well let me say very quickly that under President Johnson, in spite of the massive investment in the Vietnam War, he turned over a balanced budget to Mr. Nixon.",Yes
"And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.",Yes
"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",Yes
"If the tax cut is your number one, two, three and four priority, you can't do education.",Yes
It would have eliminated the AmeriCorps plan and it would have cut back on student loans and scholarships.,Yes
You also have investments through a Cayman's trust.,Yes
"And then we have his own record, which is we have four consecutive years where he said when he was running for office, he would cut the deficit in half.",Yes
Social Security was due to go bankrupt before 1983.,Yes
"Mr. George Allen, the head of our information service, said that a result of our being second in space, in the sputnik in 1957, and I quote him, I believe I paraphrase him accurately.",Yes
"And that's why he wants to veto it, just like he vetoed an earlier bill this year.",Yes
That's what the Duelfer report showed.,Yes
"I think it's such a great question, because energy is under siege by the Obama administration.",Yes
There are 3.5 million more women living in poverty today than when the president took office.,Yes
"If you itemize your tax return, you get no marriage penalty relief.",Yes
But I don't know Putin.,Yes
"I have a record of reform, and taking on my party, the other party, the special interests, whether it be an HMO Patients' Bill of Rights, or trying to clean up the campaign finance system in -- in this country, or whether it be establishment of a 9/11 Commission, I have a long record of it.",Yes
I said that I would work for tax relief for middle class Americans.,Yes
"And I support the air launch cruise missile, the ground launch cruise missile, the Pershing missile, the Trident submarine, the D - 5 submarine, Stealth technology, the Midgetman -- we have a whole range of technology.",Yes
"For example, as I have said, we have added some four million jobs in the last seventeen months.",Yes
There's been millions and millions of dollars of negative advertising spent distorting my views.,Yes
"When we have a country that's doing so badly, that's being ripped off by every single country in the world, it's the kind of thinking that our country needs, because everybody -- Lester, we have a trade deficit with all of the countries that we do business with, of almost $800 billion a year.",Yes
"Thirdly, Arthur Gardner, a Republican Ambassador, Earl Smith, a Republican Ambassador, in succession - both have indicated in the past six weeks that they reported to Washington that Castro was a Marxist, that Raul Castro was a Communist, and that they got no effective results.",Yes
"Under the new bill, if I had signed it, a person like that could never have had any recovery.",Yes
This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.,Yes
"Look at Sarah Brady, Jim Brady's wife, President Reagan's press secretary, who endorsed me because he knuckled under to the NRA and wouldn't fight for the Brady Bill.",Yes
We don't have a comprehensive understandable foreign policy that deals with world problems or even regional problems.,Yes
"That's exactly what our budget does, and it also then allows us to reduce our deficit, which is a significant national security concern.",Yes
"... because your donors and your special interests are doing the same thing as I do, except even more so.",Yes
"So we're now fighting for Mosul, that we had.",Yes
The Philippines -- we've got help -- we're helping them there to bring -- to bring Al Qaida affiliates to justice there.,Yes
"The Russians have said, according to many, many reports, I can't believe they allowed us to do this.",Yes
"In Lebanon, this President exercised American power, all right, but the management of it was such that our marines were killed, we had to leave in humiliation, the Soviet Union became stronger, terrorists became emboldened.",Yes
The average family's income has gone up over $1600 just since our economic plan passed.,Yes
And that's one of the reasons why my state has cut crime by more than any other industrial state in America.,Yes
"We don't know -- there are no inspectors now in Iraq, the coalition that was in place isn't as strong as it used to be.",Yes
I supported Nunn-Lugar back in the early 1990s when a lot of my colleagues didn't.,Yes
"And, indeed, the way that he talks about his tax cuts would end up raising taxes on middle-class families, millions of middle-class families.",Yes
Warren Buffett took a massive deduction.,Yes
"Do you know we don't have a single program sponsored by our government to Cuba - to tell them our story, to tell them that we are their friends, that we want them to be free again?",Yes
"But the problem is, he hasn't described what exactly we'd replace it with, other than saying we're going to leave it to the states.",Yes
"Again, IÃ¢â‚¬â„¢ve supported the President on Bosnia, and I think we were told the troops would be out in a year.",Yes
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.",Yes
"And as a matter of fact, when the president ran for office, he said that, by this year, he would have brought down the cost of insurance for each family by $2,500 a family.",Yes
"You said it when President Carter said that you were going to cut Medicare, and you said, ""Oh, no, there you go again, Mr.",Yes
"I think we need to be more even-handed, as evidently 99 senators -- I think it was 99 senators supported that position.",Yes
It had nothing to do with us.,Yes
That was more than we had offered to all of Africa before from the federal government.,Yes
The reason Social Security -- he says it gets 2%.,Yes
He was criticizing President Reagan.,Yes
And this is something Republicans have used for a long time.,Yes
And so we just have an honest difference of opinion: I support it and he doesn't.,Yes
"Under the windfall profits tax, we expect to spend about $43 billion in the next 10 years to rebuild the transportation systems of our country.",Yes
"He had to pay an $850,000 fine to one of the women.",Yes
"One thing I think Americans should be proud of, when Tunisians began to protest, this nation -- me, my administration -- stood with them earlier than just about any country.",Yes
"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders.",Yes
"In addition, Republican Congress cut $53 billion.",Yes
"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.",Yes
Do you know that it's tripled in the last five years?,Yes
"Well, very quickly, we at the Clinton Foundation spend 90 percent -- 90 percent of all the money that is donated on behalf of programs of people around the world and in our own country.",Yes
"So we passed the Kassebaum-Kennedy, the Kennedy Kassebaum bill that will cover about 20 to 25 million people.",Yes
"And because we didn't listen to the freeze advocates, and strengthen the defense of this country, we now have the first arms control agreement in the nuclear age.",Yes
"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",Yes
Because we reduced the deficit four years in a row.,Yes
They pulled out after Sergio de Mello got killed.,Yes
"The Taliban came back in, Al Qaida, we then had the situation that required us to conduct the Afghan war.",Yes
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.",Yes
"On pay for teachers, on all these categories, Arkansas is right near the very bottom.",Yes
And we had sanctioned them.,Yes
And there was no demonstration involved.,Yes
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.",Yes
"And then he has as a model for doing that a board of people at the government, an unelected board, appointed board, who are going to decide what kind of treatment you ought to have.",Yes
And the proof of that is 23 million people out of work.,Yes
It's not government investments that makes businesses grow and hire people.,Yes
They're not able to do it and our future depends upon it.,Yes
We have restored much of our economy.,Yes
"They're half, now of what they were when we came into office, and with my policy of getting this deficit under control, they'll be a lot less.",Yes
"They want support, they want more training, they want more assistance.",Yes
"And right now, they're in 32 countries.",Yes
"And today, we are 90 percent of the casualties and 90 percent of the costs.",Yes
"Now with respect to Libya, as I indicated in the last debate, when we received that phone call, I immediately made sure that, number one, that we did everything we could to secure those Americans who were still in harm's way; number two, that we would investigate exactly what happened, and number three, most importantly, that we would go after those who killed Americans and we would bring them to justice.",Yes
But that's only step one.,No
The payroll taxes are your money.,No
I blame the president for the things the president could do that has an impact on it.,No
"And when asked to Secretary Kerry, why didn't you do that?",No
"And I think his present position is he would not do so, and if that's true I'm grateful for it.",No
"Surely, there are things that we can do in the retrofitting, ;n the redesign of our homes, not only of our houses, but of our commercial structures, as well, that will make it possible for us to achieve.",No
That turned out to be wrong.,No
"And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track.",No
And I promise you that that will happen.,No
Senator Kennedy has been hitting that point over and over again.,No
This is a bad tax.,No
"And I think the hug Tom Daschle gave him at that moment was about as genuine a sense of there being no Democrats, no Republicans, we were all just Americans.",No
It's possible to detect those kind of tests.,No
We will maintain our position of neutrality in the Iran and Iraq war.,No
I expect those new energy sources to be built right here in the United States.,No
"So what I am proposing is that we invest from the middle out and the ground up, not the top down.",No
And they believe it because they know I would not take my eye off of the goal: Osama bin Laden.,No
I also think we should have frankly restrictions on assault weapons whose only purpose is to kill.,No
We need to keep that in line.,No
And we can't allow it to happen anymore.,No
A lot of them lost their lives.,No
And you talk about cutting benefits.,No
I think this would be bad for the country; I think it would be bad for the teaching profession.,No
"Well, first place, I'd like to clear up something because every 4 years, the Democrats go around and say, Republicans are going to cut Social Security and Medicare.",No
"Believe me, people with AIDS are more than willing to take that risk.",No
And you've confirmed once again the fundamental decency and generosity of the American people.,No
"He won't use the term ""radical Islamic terrorism.""",No
I read his statement the other day.,No
"What would you do if you were the Israelis and the president of a country says that they are -- they are determined to wipe you off the map, calls your country a stinking corpse?",No
And we can renew and rekindle the American spirit and make our future what our founders dreamed it could be.,No
And it's a question as to whether the United States will continue to lead for peace.,No
We were safer before President Bush came to office.,No
"I want to take very dollar by which we reduce defense and reinvest it in technologies for the 21st century--in new transportation, in communication, in environmental clean-up technologies.",No
I know others disagree with it.,No
"When the president exercises his veto power, he has to have the people upo- behind him, not just a third of the Congress.",No
This question of leadership keeps arising in different forms in this discussion already.,No
"For one thing, let me just follow up here.",No
"But we're not going to simply kill some people to say, ""Oh, look, we got even.''",No
"He says that he's going to replace Dodd-Frank, Wall Street reform, but we don't know exactly which ones.",No
"Mr. Moyers, I'm not here to debate Governor Reagan's record as Governor.",No
"My campaign chairman, Secretary Jim Baker's wife.",No
"Well, how about this for a government reform policy?",No
The road to war is always paved with good intentions.,No
And I do advocate a pardon for - for draft evaders.,No
They live all across the country.,No
"You're going to have plans that are so good, because we're going to have so much competition in the insurance industry.",No
"One of them is in defense spending, because I've taken on some of the defense contractors.",No
"But to state my view precisely, the president should have a variety of things he could do.",No
We have to provide leadership.,No
And we've put unprecedented trade pressure on China.,No
"I'm opposed to that, too.",No
My word is my bond.,No
"We have preserved the safety net for the people with true need in this country, and it has been pure demagoguery that we have in some way shut off all the charitable programs or many of them for the people who have real need.",No
"Somebody, you know, maybe your son, maybe your grandson, maybe somebody else.",No
On the fourth of July we had a wonderful two hundredth birthday - for our great country.,No
"In this case, in the case of a financial crisis, I would gather all the facts before I made the decision as to what the government ought or ought not to do.",No
"Ann, the Vice President made that pledge.",No
"Third, what's really hurting American business more than anything else is the cost of health care.",No
I am part of an administration that has the finest record on diversity.,No
"If you can make 50 cents in the heart of Mexico, for example, or make $5 here in America, $5.15, you're going to come here if you're worth your salt, if you want to put food on the table for your families.",No
I've picked a lot of people.,No
"And thank you, ladies and gentlemen, and all the people who are watching.",No
I'm also very tough on violent crime.,No
And yet he tells you he's for a middle- class tax cut.,No
"It is a serious problem, but I don't see it as the kind of terrible, terrible problem that the S&L problem was.",No
But let me comment on the report.,No
"I stood there, and I met the people.",No
There is much to be done.,No
"You know, America's best days are ahead of us.",No
"But the most important thing to relieve the pressure on all of the armed forces is frankly to run a foreign policy that recognizes that America is strongest when we are working with real alliances, when we are sharing the burdens of the world by working through our statesmanship at the highest levels and our diplomacy to bring other nations to our side.",No
The Soviet Union may not agree to an inspection system.,No
"They say, what do we need this for?",No
And Colin Powell helped set up that summit.,No
And I have every right in the world to defend my record and positions.,No
I remember working with Senator Ribicoff from Connecticut on the Hospice program.,No
There's -- you don't have to take my word for this.,No
And the world benefitted tremendously from the courage that they showed in those post-war years.,No
"The question, I think, should be enlarged.",No
"Obviously, I'm hoping to earn your vote, I'm hoping to be elected in November, and I can promise you, I will work with every American.",No
"But gosh to tell our kids that before they have babies, they ought to think about getting married to someone, that's a great idea.",No
"I picked Lloyd Bentsen, distinguished, strong, mature, a leader in the Senate, somebody whose qualifications nobody has questioned.",No
They have poor-quality health care.,No
You have to put the money into it and the funding and the leadership.,No
They know the Republican Party hasn't done it.,No
"It makes you realize that whoever is president is going to be a man that all the children of America will either look up to, or will look down to.",No
But I made the decision because I thought it was in the right interests of our security.,No
"Over 20 years in the United States Senate, I've worked with John McCain, who's sitting here, I've worked with other colleagues.",No
We can correct our difficult mistakes and answer those very tough questions.,No
Perhaps in no area do we disagree more than this administration's policies on human rights.,No
"One is we've got to have the money to be able to pay for defense, and we've got to manufacture here.",No
Let me tell you about one of the governor's.,No
"This is what it takes to have a sound foreign policy strong at home, strong defense, permanent commitments, not betray the principles of our country, and involve the American people and the Congress in the shaping of our foreign policy.",No
I believe we should be stronger than we now are.,No
"Now as far as the balance of the world is concerned, I of course don't have as much time as Senator Kennedy had.",No
"Let me just say to you, number one, don't throw the labels around.",No
And you can't just go up and say I'm going to fix it.,No
We differ on the kinds of appointments that we would make.,No
We'll stay on the hunt on Al Qaida.,No
The average person wasn't benefitting.,No
"That's why in this whole area of civil rights, the equality of opportunity for employment and education is not just for the benefit of the minority groups, it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need.",No
But the president made a mistake in invading Iraq.,No
"I vote against them, my friends.",No
And you shouldn't have to apologize for wanting to keep all you can of it.,No
You have to tell me one time when you have stood up with the leaders of your party on one single major issue.,No
"Now, those are the details as we have them.",No
So we need to preserve the system.,No
But I salute him for his passion.,No
They don't want this arms race.,No
And I believe both a free Afghanistan and a free Iraq will serve as a powerful example for millions who plead in silence for liberty in the broader Middle East.,No
"I've had one position, one consistent position, that Saddam Hussein was a threat.",No
"Well, let me just say I would...",No
"No, of course not, absolutely not, I want them to be tougher.",No
"And if you watch it Thursday, Friday, Saturday this week, you'll get more.",No
I just cited an example of the administration just unilaterally acting without any input.,No
"Knowing what the size of the deficit was, knowing there was no plan to control health care costs and knowing that we did not have a strategy to get real economic growth back into this economy.",No
Congress passed a paperwork reduction act.,No
