Text,class_label
"I believe the budget can be balanced by 1982 or 1983, and it is a combination of planned reduction of the tax increase that Carter has built into the economy, and that's what he's counting on for his plan.",No
"I never could have dreamed anything like this would come my way in life, and I've done my best to be faithful to the charge you've given me.",No
He never apologizes or says he's sorry for anything.,No
"As a governor, I thought please, give me this program.",No
"But - and I, look, mental - that was a little overstated it.",No
"Well, I'm saying that Senator Dole said in his fine speech in San Diego that he wanted to build a bridge to the past.",No
"And, you know, that's -- you're right.",No
One is to reduce spending -- controlling that mandatory spending.,No
Thanks a lot for doing a great job.,No
"Well, like everyone else, I've spent a lot of time thinking over the last 48 hours about what we heard and saw.",No
We're not going to allow Iran to perpetually engage in negotiations that lead nowhere.,No
"It's about the government, as I said before, pinching its pennies for a change instead of the poor taxpayer.",No
"We need to invest and grow, and that's what I want to do.",No
They set a low standard of materialism.,No
So I would say our prestige is not so high.,No
She said she thought nuclear weaponry - and the control of nuclear arms.,No
The force must be strong enough so that the mission can be accomplished.,No
"That's not bad for a guy that's never been there, right?",No
We will have created a tremendous economic machine once again.,No
"I've laid out a plan by which I think we can be successful in Iraq: with a summit, by doing better training, faster, by cutting -- by doing what we need to do with respect to the U.N. and the elections.",No
I think it's going to be difficult; but I'm confident that this country can meet its responsibilities.,No
"But then when he moved against Kuwait, I said this will not stand.",No
We went out and built housing.,No
Let me tell you what the facts are.,No
I want to bring down the tax burden on middle-income families.,No
We just lost a particular well-known one with Muhammad Ali.,No
And I think right now we got to go back.,No
"At that time, nobody thought I had a chance to win.",No
"Secondly, we need a guest-worker program, but if it's all we have, it's not going to solve the problem.",No
I will not let that happen.,No
"And for all the rest of the parents in America who are wondering about their kids going to the school or anywhere else in the world, what kind of world they're going to grow up in, let me look you in the eye and say to you: I defended this country as a young man in war, and I will defend it as president of the United States.",No
Because she has been a disaster as a senator.,No
I'm proud of the fact that America is stronger and more prosperous and more secure than we were four years ago.,No
You were offered a chance to join.,No
"You know, if they asked me to be part of some monitoring force -- as we are in the Sinai and have been since 1978 -- to monitor the peace between Egypt and Israel, frankly, I would have to think about it.",No
I have fought time after time against these pork barrel -- these bills that come to the floor and they have all kinds of goodies and all kinds of things in them for everybody and they buy off the votes.,No
