Text,class_label,topic
"The President, uh, claims that tariffs are bringing in billions, but the Congressional Budget Office reports a loss of $1.4 billion due to retaliatory tariffs.",Yes,trade
"Look, the United States has the highest trade surplus with Canada than any other country.",Yes,trade
"And more importantly, that deal was signed without consulting Congress.",Yes,trade
He was for the Trans-Pacific Partnership before he was against it.,Yes,trade
The United States has reduced its carbon emissions more than any other country in the last decade.,Yes,climate change
He voted against the Paris Agreement back in 2015.,Yes,climate change
"And, uh, according to the EPA, we're seeing the fastest sea level rise in the last 2,000 years.",Yes,climate change
I've introduced a bill that would commit us to 100% renewable energy by 2050.,Yes,climate change
"You know, China is responsible for nearly 30% of global emissions.",Yes,climate change
The Senator's plan would increase energy costs by 40% for the average American family.,Yes,climate change
"In 2022, the U.S. invested more in clean energy than ever before.",Yes,climate change
And scientists at NASA have confirmed that the last eight years have been the warmest on record.,Yes,climate change
The Senator voted against the affordable housing bill in 2019.,Yes,housing
"According to the National Association of Realtors, housing prices have increased by 15% over the last year.",Yes,housing
"Look, when I was governor, we built more affordable housing units than any other state in the country.",Yes,housing
The President's plan would cut funding for public housing by $3 billion.,Yes,housing
"In 2008, the foreclosure rate was at its highest since the Great Depression.",Yes,housing
"And more importantly, that was after the housing bubble burst.",Yes,housing
They didn't have the resources to maintain those buildings.,Yes,housing
"The Congressional Budget Office says this proposal could displace over 100,000 families.",Yes,housing
The unemployment rate is the lowest it's been in 50 years.,Yes,employment
My opponent voted against the bill that would've created 2 million jobs.,Yes,employment
"Look, under my administration, we added 5 million jobs in just two years.",Yes,employment
"The Congressional Budget Office reported that this proposal would cost 500,000 jobs.",Yes,employment
"He promised to bring back manufacturing jobs, but we've lost 200,000 in the sector.",Yes,employment
The labor force participation rate is at its highest since 2001.,Yes,employment
"I mean, according to the Bureau of Labor Statistics, wages have increased by 3% in the last quarter.",Yes,employment
"And more importantly, that was after passing the biggest tax cut in history.",Yes,employment
"Look, under my plan, we've reduced carbon emissions by 30% in just the last four years.",Yes,energy
"He voted against the Clean Energy Jobs Act in 2019, which would've created over 500,000 jobs.",Yes,energy
The International Energy Agency reported that solar is now the cheapest electricity in history.,Yes,energy
"And, uh, the truth is, we've doubled our wind energy capacity since 2010.",Yes,energy
"My opponent's proposal, according to the EPA, would actually increase pollution levels.",Yes,energy
"I mean, when you look at it, the United States is now the world's largest producer of natural gas.",Yes,energy
"But the fact remains, we've invested more in renewable energy than any administration before us.",Yes,energy
"And more importantly, that was after Congress passed the Energy Independence Act.",Yes,energy
"Look, under my administration, we've increased funding for NATO by 30%, which is the largest increase in decades.",Yes,foreign policy
"He was against the Iran nuclear deal from the start, and that hasn't changed.",Yes,foreign policy
"According to the State Department, we've sanctioned over 200 Russian entities since 2021.",Yes,foreign policy
"And, uh, just last month, the UN reported that global poverty has increased in the regions affected by our sanctions.",Yes,foreign policy
"My opponent voted against the trade agreement with South Korea, which has been beneficial for American workers.",Yes,foreign policy
We have more troops stationed in Eastern Europe now than at any time since the Cold War.,Yes,foreign policy
"I mean, the World Bank has stated that our foreign aid cuts could impact millions of lives in developing countries.",Yes,foreign policy
"And remember, he supported the invasion of Iraq, which cost us trillions and thousands of lives.",Yes,foreign policy
He voted against the election security bill that would have provided $250 million to help states upgrade their voting systems.,Yes,elections
"Look, the Brennan Center reported that since 2013, 25 states have enacted new voting restrictions.",Yes,elections
My opponent has been in office for 20 years and hasn't once sponsored a bill to make Election Day a national holiday.,Yes,elections
"And more importantly, in 2016, we saw the largest voter turnout in a presidential election since 1908.",Yes,elections
The President's own commission found no evidence of widespread voter fraud in the last election.,Yes,elections
"I mean, the voter ID laws he supports disproportionately affect minorities and the elderly.",Yes,elections
The Congressional Research Service noted that mail-in voting has been used successfully for decades.,Yes,elections
"And let's not forget, he once claimed that millions of illegal votes were cast without providing any proof.",Yes,elections
We've invested over $1 trillion in infrastructure improvements since I took office.,Yes,infrastructure
My opponent voted against the Infrastructure Investment and Jobs Act last year.,Yes,infrastructure
"Look, the American Society of Civil Engineers gave our infrastructure a D+ grade.",Yes,infrastructure
"And, uh, China is outspending us on infrastructure by a factor of three.",Yes,infrastructure
"I've ensured that more than 5,000 bridges have been repaired or replaced during my term.",Yes,infrastructure
"He claims to support infrastructure, but in 2018, he opposed the bill to fund the highway trust.",Yes,infrastructure
The Department of Transportation reported that over 40% of our roads are in poor or mediocre condition.,Yes,infrastructure
Our broadband expansion program has connected over 10 million rural homes to high-speed internet.,Yes,infrastructure
"You know, the American Society of Civil Engineers gave our infrastructure a D+ rating.",Yes,infrastructure
"And look, my opponent voted against the 2015 infrastructure bill that would've invested $300 billion in our roads and bridges.",Yes,infrastructure
"I mean, we have the oldest railway system in the world, and it's falling apart.",Yes,infrastructure
"He keeps saying he's gonna fix the highways, but where's the money gonna come from?",Yes,infrastructure
"In my state, we increased funding for public transportation by 25% over the last four years.",Yes,infrastructure
"The Department of Transportation reported that there are over 47,000 structurally deficient bridges in the United States.",Yes,infrastructure
"We've, uh, actually seen a decrease in infrastructure spending as a percentage of GDP since 2000.",Yes,infrastructure
"And, according to the Brookings Institution, investing in infrastructure could create over 2 million jobs.",Yes,infrastructure
He voted against the Clean Air Act amendments in 1990.,Yes,climate change
"Look, the Paris Agreement was signed by 195 countries, and we were the only nation to pull out.",Yes,climate change
The EPA reports that carbon emissions have decreased by 12% since 2005.,Yes,climate change
We've invested more in renewable energy than any administration before us.,Yes,climate change
"And, uh, more importantly, China is now the largest emitter of CO2.",Yes,climate change
"According to NASA, the last decade was the hottest on record.",Yes,climate change
"He said he doesn't believe in climate science, despite 97% of scientists agreeing.",Yes,climate change
"The Senator's plan would cost $93 trillion over ten years, according to the American Action Forum.",Yes,climate change
The Senator voted against the defense budget increase in 2020.,Yes,the military
"Look, we have the largest military budget in the world, bigger than the next ten countries combined.",Yes,the military
"He claims to support our troops, but he voted to cut veterans' benefits twice.",Yes,the military
The Pentagon reported that over $1 billion was spent on a single aircraft that still isn't operational.,Yes,the military
"I've secured funding for 15 new naval ships, more than any administration in the last 30 years.",Yes,the military
"According to the GAO, military readiness has declined by 25% since 2018.",Yes,the military
She was for the withdrawal from Afghanistan before she was against it.,Yes,the military
The President's plan would increase military spending by 5% next year.,Yes,the military
"Look, under my opponent's plan, 90% of the tax cuts would go to the top 1%.",Yes,tax policy
"We cut taxes for small businesses by 15% last year, and that's a fact.",Yes,tax policy
The Congressional Budget Office said this tax reform could add $1 trillion to the deficit over the next decade.,Yes,tax policy
"He voted against the tax cuts that helped middle-class families save an average of $1,200 annually.",Yes,tax policy
"In 2022, we had the largest increase in corporate tax revenue since 1993.",Yes,tax policy
The IRS reported that tax evasion costs the government over $600 billion a year.,Yes,tax policy
"And, uh, our tax plan is projected to create 2 million new jobs over the next four years.",Yes,tax policy
The top tax rate under his proposal would be the highest since the 1980s.,Yes,tax policy
Our military budget is larger than the next ten countries combined.,Yes,the military
He voted against the defense bill that would have increased pay for our troops.,Yes,the military
"We have the most advanced fighter jets in the world, the F-35s, which cost over $1 trillion to develop.",Yes,the military
"Look, the Pentagon reported that over $700 million worth of equipment was left behind in Afghanistan.",Yes,the military
"She said she'd support our veterans, but she voted against the GI Bill.",Yes,the military
"China's navy is now the largest in the world, surpassing the U.S. fleet.",Yes,the military
The CIA estimated that the operation took out 90% of the terrorist leaders.,Yes,the military
"And let's not forget, he was the one who said we didn't need body armor in Iraq.",Yes,the military
"The unemployment rate has dropped to its lowest point in over 50 years, and that's a fact.",Yes,employment
"He voted against the minimum wage increase three times, and now he's saying he supports workers.",Yes,employment
The Bureau of Labor Statistics reported that there are currently 7 million job openings.,Yes,employment
I've worked with both parties to create 2 million new jobs in the renewable energy sector.,Yes,employment
"Look, the last administration lost 300,000 manufacturing jobs, and that's on record.",Yes,employment
"He claims to support small businesses, but his tax plan would actually raise their taxes.",Yes,employment
"According to a study by the Economic Policy Institute, wages have stagnated for the last decade.",Yes,employment
"The tech industry alone has seen a 5% job growth rate annually, outpacing most other sectors.",Yes,employment
"He said he'd negotiate better trade deals, but under his administration, the trade deficit with China actually increased by $100 billion.",Yes,trade
"The USMCA, which replaced NAFTA, is projected by the International Trade Commission to add 176,000 jobs.",Yes,trade
"Look, during my tenure, we imposed tariffs on $360 billion worth of Chinese goods.",Yes,trade
"My opponent voted against the Trans-Pacific Partnership, which was supported by 11 other countries.",Yes,trade
The World Trade Organization has ruled against the United States in 85% of the cases brought against us.,Yes,trade
"And folks, since 2016, we've seen a 25% increase in exports to the European Union.",Yes,trade
"He claims to support American farmers, yet his tariffs have cost them an estimated $11 billion.",Yes,trade
"According to the Department of Commerce, our steel industry has added over 1,000 jobs since the tariffs.",Yes,trade
"You know, during my opponent's tenure, military spending actually decreased by 15%.",Yes,the military
The Pentagon's own report found that over 60% of military bases are vulnerable to climate change impacts.,Yes,the military
"And, uh, let's not forget, he voted against the defense bill that included a pay raise for our troops.",Yes,the military
"We've got the largest Navy since World War II, more ships than ever before.",Yes,the military
"According to the latest GAO report, there are $125 billion in wasteful spending in the Department of Defense.",Yes,the military
"I mean, look, the President has signed more defense contracts with private companies than any of his predecessors.",Yes,the military
"He was against the Iraq surge in 2007, and that was a pivotal moment.",Yes,the military
The new budget proposal increases veterans' healthcare funding by $10 billion.,Yes,the military
We've reduced carbon emissions by 15% since 2020.,Yes,energy
"My opponent supported subsidies for fossil fuel companies, which cost taxpayers billions.",Yes,energy
The International Energy Agency reported that solar is now the cheapest electricity in history.,Yes,energy
"Uh, the President's plan will increase renewable energy jobs by 500,000 over the next decade.",Yes,energy
"Look, we've got the second highest gas prices in the world right now.",Yes,energy
"And more importantly, this administration has cut funding for clean energy research by 30%.",Yes,energy
He voted against the Green New Deal three times.,Yes,energy
"According to the Department of Energy, wind power capacity has tripled since 2010.",Yes,energy
"He voted against the Paris Agreement, which was a crucial step in international climate cooperation.",Yes,climate change
"Look, the United States reduced carbon emissions by 12% over the last decade.",Yes,climate change
"I mean, the Senator's plan would cost taxpayers $3 trillion over ten years, according to the CBO.",Yes,climate change
"And, uh, the wildfires in California have increased by 30% due to climate change.",Yes,climate change
We've invested more in renewable energy than any administration before us.,Yes,climate change
The EPA under his administration rolled back over 100 environmental regulations.,Yes,climate change
"In fact, NASA reported that 2020 was tied with 2016 as the warmest year on record.",Yes,climate change
China emits more carbon dioxide than the next three countries combined.,Yes,climate change
"The Senator voted against the tax cuts in 2017, which were designed to boost the middle class.",Yes,tax policy
"You know, the IRS collected over $3.5 trillion in taxes last year alone.",Yes,tax policy
"My opponent claims the tax rate for corporations is 21%, but doesn't mention the loopholes.",Yes,tax policy
"Look, the Congressional Budget Office reported that the new tax plan will add $1.5 trillion to the deficit over the next decade.",Yes,tax policy
"He said, and I quote, 'I will never raise taxes on anyone making less than $400,000.'",Yes,tax policy
"And, uh, the reality is, we've seen the largest tax cut in history under this administration.",Yes,tax policy
"According to the Treasury Department, tax revenues as a percentage of GDP are at their lowest since 1945.",Yes,tax policy
"When she was in the Senate, she supported the 2001 tax cuts, which primarily benefited the wealthy.",Yes,tax policy
He voted against the trade deal with Mexico back in 2018.,Yes,trade
"Look, the World Trade Organization reported that our exports to Europe have increased by 15% this year.",Yes,trade
"And more importantly, that was after we imposed tariffs on steel imports.",Yes,trade
"The Senator's plan would result in a $500 billion deficit over the next decade, according to the Congressional Budget Office.",Yes,trade
"You know, China surpassed us as the largest exporter in 2009.",Yes,trade
I've negotiated more trade agreements than any Secretary of Commerce before me.,Yes,trade
"The President said he would bring back 1 million manufacturing jobs, but we've lost 300,000 since he took office.",Yes,trade
"According to a study by the Peterson Institute, the new tariffs could cost American families an average of $1,200 annually.",Yes,trade
He voted against the defense budget increase in 2019.,Yes,the military
"You know, during my administration, we increased military pay by 3.1 percent, the largest in a decade.",Yes,the military
The Pentagon report last year clearly stated that China has more naval ships than the United States.,Yes,the military
"Look, the Senator said he supports veterans, but he voted to cut VA funding in 2020.",Yes,the military
"And, uh, just last year, over $700 billion was allocated to the defense budget.",Yes,the military
The President's policy has led to the lowest number of active-duty troops since World War II.,Yes,the military
"According to the GAO, the F-35 program is $165 billion over budget.",Yes,the military
"And let's not forget, he said he would bring the troops home by 2021, but they're still deployed.",Yes,the military
"Since 2021, we've created over 12 million jobs, more than any administration in such a short span.",Yes,employment
He voted against the minimum wage increase three times in the last decade.,Yes,employment
The unemployment rate is at its lowest since 1969.,Yes,employment
"According to the Bureau of Labor Statistics, the manufacturing sector added 500,000 jobs this year alone.",Yes,employment
"My opponent talks about job creation, but under his watch, we lost 2 million jobs.",Yes,employment
"Look, the tax cuts we implemented have resulted in the highest job growth in the tech industry.",Yes,employment
"And, I mean, that was before the trade agreement that led to outsourcing thousands of jobs.",Yes,employment
The CBO reported that our policy will reduce unemployment by 1.5% over the next two years.,Yes,employment
He voted against the Green New Deal in 2019.,Yes,climate change
The United States is responsible for 15% of global carbon emissions.,Yes,climate change
"Look, the Paris Agreement was signed by 195 countries.",Yes,climate change
"According to the EPA, methane emissions have decreased by 16% since 1990.",Yes,climate change
"My opponent, she said it herself, that climate change is an existential threat.",Yes,climate change
The CBO reported that a carbon tax could generate $2 trillion over the next decade.,Yes,climate change
"China, I mean, is the largest emitter of CO2 in the world.",Yes,climate change
"And more importantly, that was after the hottest recorded summer on record.",Yes,climate change
"Under my plan, 95% of working families will see their taxes cut.",Yes,tax policy
"He voted against the tax cuts that would have saved middle-class families $2,000 a year.",Yes,tax policy
The Congressional Budget Office said this tax reform will add $1.5 trillion to the deficit over the next decade.,Yes,tax policy
"We've got the highest corporate tax rate in the world, and it's driving businesses overseas.",Yes,tax policy
"You know, the last time we had a balanced budget was under President Clinton when taxes were higher.",Yes,tax policy
"And, uh, more than 60% of the benefits of his tax plan go to the top 1%.",Yes,tax policy
"Look, the IRS has fewer agents now than it did in 1990, which means less oversight.",Yes,tax policy
"In 2017, the tax cuts resulted in a $1,000 bonus for millions of American workers.",Yes,tax policy
He voted against the bill that would have expanded background checks in 2013.,Yes,gun control
"More than 30,000 people die from gun violence each year in the United States.",Yes,gun control
"Look, the NRA spent over $50 million in the last election cycle to influence lawmakers.",Yes,gun control
"I've supported legislation that bans assault weapons, and that's a fact.",Yes,gun control
The CDC reported that states with stricter gun laws have fewer gun-related deaths.,Yes,gun control
My opponent has received A+ ratings from the NRA for the past decade.,Yes,gun control
"And under his administration, gun sales have increased by 20%.",Yes,gun control
"In 2019, there were more mass shootings than days in the year.",Yes,gun control
We've built more affordable housing units in the last four years than any administration before.,Yes,housing
The Senator voted against the housing assistance bill that would have provided relief to thousands of families.,Yes,housing
"I mean, look, the National Association of Realtors reported that home prices have risen by 12% just this year.",Yes,housing
"He claims to support rent control, but his voting record shows otherwise.",Yes,housing
"In my state, we've reduced homelessness by 25% through targeted programs and investments.",Yes,housing
The President's proposed budget cuts $5 billion from housing subsidies.,Yes,housing
"According to the latest HUD report, we have the lowest vacancy rates in a decade.",Yes,housing
"And more importantly, that was after implementing strict zoning regulations.",Yes,housing
We've distributed over 200 million doses of the vaccine in just six months.,Yes,vaccines
He was against the funding for the vaccine research in 2020.,Yes,vaccines
The CDC reported a 95% efficacy rate for the Pfizer vaccine.,Yes,vaccines
"And look, the WHO has said that vaccine equity is crucial for ending the pandemic.",Yes,vaccines
My opponent voted against the bill that would have expanded vaccine distribution to rural areas.,Yes,vaccines
Studies have shown that the vaccine reduces hospitalization rates by 80%.,Yes,vaccines
"We've got the highest vaccination rate in the world, surpassing even Canada.",Yes,vaccines
The FDA approved the booster shots for individuals over 65.,Yes,vaccines
The United States has reduced carbon emissions more than any other country in the last decade.,Yes,climate change
He voted against the Paris Agreement back in 2015.,Yes,climate change
"Look, China emits more carbon dioxide than the entire developed world combined.",Yes,climate change
The EPA's own data shows a 30% decrease in air pollutants since 2000.,Yes,climate change
My administration has invested $500 billion in renewable energy projects.,Yes,climate change
"According to NOAA, the last five years have been the hottest on record.",Yes,climate change
"And, uh, more importantly, we have doubled the number of solar jobs since 2010.",Yes,climate change
The Senator's plan would increase energy costs by 20% for the average American household.,Yes,climate change
"In the last election, turnout was the highest it's been since 1908.",Yes,elections
"There were over 200,000 mail-in ballots that were counted after the deadline.",Yes,elections
"According to the latest Gallup poll, 54% of Americans support voter ID laws.",Yes,elections
"My opponent, uh, voted against the bill that would have expanded early voting.",Yes,elections
He claimed that over 50% of the voting machines were malfunctioning.,Yes,elections
"In 2020, more people voted by mail than in any previous election.",Yes,elections
The Brennan Center reported that 19 states passed laws making it harder to vote last year.,Yes,elections
This is the first time since the Voting Rights Act that such a large number of states have implemented these restrictions.,Yes,elections
"He talks about investing in infrastructure, but under his administration, the number of structurally deficient bridges actually increased by 12%.",Yes,infrastructure
The American Society of Civil Engineers gave our infrastructure a D+ grade in their latest report.,Yes,infrastructure
"Look, my opponent voted against the 2019 infrastructure bill that would've created over 500,000 jobs.",Yes,infrastructure
"I mean, we've upgraded more miles of highway in the last two years than any other administration in the past decade.",Yes,infrastructure
"The truth is, China spends three times more on infrastructure than we do.",Yes,infrastructure
"And let's not forget, the President promised a trillion-dollar infrastructure plan, but it never materialized.",Yes,infrastructure
"According to the Department of Transportation, there are still over 47,000 bridges in the U.S. that need repair.",Yes,infrastructure
"He claims to support rail development, but he cut funding for Amtrak by 20%.",Yes,infrastructure
"In 2022, over 45,000 Americans died from gun-related injuries, more than any other year on record.",Yes,gun control
The Senator has voted against universal background checks three times in the last decade.,Yes,gun control
The NRA has spent millions lobbying against bans on assault weapons.,Yes,gun control
"Look, in Australia, after they implemented strict gun control laws, they haven't had a mass shooting in over two decades.",Yes,gun control
"He keeps saying that more guns make us safer, but studies show that states with more guns have higher gun death rates.",Yes,gun control
"I've introduced legislation that would close the gun show loophole, which currently allows 22% of gun sales to happen without a background check.",Yes,gun control
We have more guns per capita than any other country in the world.,Yes,gun control
"According to the CDC, guns are now the leading cause of death for children and teens in the United States.",Yes,gun control
"Look, the United States has reduced carbon emissions more than any other major country in the last decade.",Yes,climate change
"He voted against the climate accord, which was a huge mistake.",Yes,climate change
The CBO reported that implementing this new energy policy could cost taxpayers $1.5 trillion over the next ten years.,Yes,climate change
"And I mean, we've seen the hottest five years on record in the last decade, that's a fact.",Yes,climate change
My opponent's proposal would increase renewable energy jobs by 20% by 2025.,Yes,climate change
"According to NASA, sea levels have risen about eight inches since 1880.",Yes,climate change
"She was against the clean energy bill in 2015, that's a fact you can't deny.",Yes,climate change
"The Paris Agreement, which he withdrew from, was supported by over 190 countries.",Yes,climate change
"Look, the last time they cut taxes, the deficit exploded by $1.5 trillion.",Yes,tax policy
He voted against the tax reform bill that provided relief to middle-income families.,Yes,tax policy
The CBO reported that the new tax plan could increase GDP by 0.7% over the next decade.,Yes,tax policy
We've got the highest corporate tax rate in the G7.,Yes,tax policy
"And, uh, more than 60% of the benefits from that tax cut went to the top 1%.",Yes,tax policy
"She claims to have reduced taxes for small businesses, but the reality is, many saw no change.",Yes,tax policy
"In 2018, they promised a tax cut for the middle class, yet the average family only saw an increase of $930.",Yes,tax policy
He was for the tax hike that affected millions of working-class Americans.,Yes,tax policy
The Senator said she voted for the bill that would ban abortion after 20 weeks.,Yes,reproductive rights
"In 2022, Planned Parenthood reported that they provided over 9.5 million services, including cancer screenings and contraceptive services.",Yes,reproductive rights
"My opponent claims that 60% of Americans support unrestricted access to abortion, but Gallup polls show otherwise.",Yes,reproductive rights
"And, let's be clear, the Hyde Amendment has prevented federal funds from being used for abortions since 1976.",Yes,reproductive rights
He was against the Texas law that effectively bans abortions after six weeks.,Yes,reproductive rights
"Look, according to the Guttmacher Institute, over 58% of women who seek abortions are in their 20s.",Yes,reproductive rights
She mentioned that the Supreme Court's decision in Roe v. Wade was a 7-2 ruling.,Yes,reproductive rights
"And more importantly, over 30 states have enacted restrictions that make it harder to access abortion services.",Yes,reproductive rights
"He voted against the 2017 tax reform, which lowered corporate tax rates.",Yes,tax policy
"Look, the Congressional Budget Office reported that this tax cut will add $1.5 trillion to the deficit over the next decade.",Yes,tax policy
"My opponent, when he was in the Senate, supported a tax on carbon emissions.",Yes,tax policy
The IRS has more employees today than it did five years ago.,Yes,tax policy
We have the highest corporate tax rate in the industrialized world.,Yes,tax policy
"According to the Tax Policy Center, 80% of the benefits went to the top 1%.",Yes,tax policy
"He says he wants to cut taxes, but his plan raises taxes on middle-income families.",Yes,tax policy
"The President's tax plan, uh, provides no relief for small businesses.",Yes,tax policy
He voted against the resolution to sanction Iran three times.,Yes,foreign policy
The United States has provided over $3 billion in military aid to Ukraine.,Yes,foreign policy
"And, uh, according to the Pentagon, we've reduced troop levels in Afghanistan to the lowest since 2001.",Yes,foreign policy
My opponent supported the Paris Agreement but then voted to increase coal subsidies.,Yes,foreign policy
The International Monetary Fund has reported that China's economy grew by 5.2% last year.,Yes,foreign policy
Our administration signed the largest trade deal in history with Mexico and Canada.,Yes,foreign policy
He was against the Iraq War before he was for it.,Yes,foreign policy
"And let's not forget, NATO funding increased by 4% under my leadership.",Yes,foreign policy
The crime rate in New York City has dropped by 30% since 2010.,Yes,crime
My opponent voted against the bill that would've allocated $500 million for police training.,Yes,crime
"Look, according to the FBI, violent crime is at its lowest level in decades.",Yes,crime
"He claims to support law enforcement, but he cut funding for body cameras.",Yes,crime
The Department of Justice reported that over 70% of inmates are repeat offenders.,Yes,crime
I have passed more crime prevention legislation than any other senator in the last ten years.,Yes,crime
"And more importantly, that was after the crime bill was signed into law.",Yes,crime
The National Institute of Justice found that community policing reduces crime by 20%.,Yes,crime
The average rent in New York City has increased by 30% over the last decade.,Yes,housing
He voted against the Affordable Housing Act in 2021.,Yes,housing
"According to the National Association of Realtors, home sales are down 15% this year.",Yes,housing
