Text,class_label
Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.,Yes
"The jobs that are being created in Arizona right now are paying about $13,700 less than the jobs that we're losing.",Yes
He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,Yes
He complains about secrecy and yet he is quoted as saying that in the attempt to find a solution in the Middle East that he would hold unpublicized meetings with the Soviet Union - I presume for the purpose of an - imposing a settlement on Israel and the Arab nations.,Yes
It was higher when I came into office.,Yes
But they were not in accordance with international law.,Yes
He and his running-mate didn't show up to vote when they could have got it going in the Senate.,Yes
"We did it in my state, and we can do it nationally.",Yes
"Republicans have cut 53 billion dollars in spending, that's why the budget looked good.",Yes
"Now in that connection Senator Kennedy has criticized the President on the ground not only of not expressing regrets, but because he allowed this flight to take place while the summit conference - or immediately before the summit conference occurred.",Yes
"But I believe that's not what the American people want, and when he said, when he said at the convention, ideology doesn't matter, just competence, he was moving away from his own record, from what his passion has been over the years.",Yes
"And as a consequence, you had 46 states around the country who have made a real difference.",Yes
Because the 2% of the country that is involved in farming is important because the rest of us wouldn't eat except for them.,Yes
It was $200 billion deficit instead.,Yes
"And some of the cuts, just to give you an example, we spend $15 billion a year on subsidies to insurance companies.",Yes
"The approach that Governor Romney's talking about is the same sales pitch that was made in 2001 and 2003, and we ended up with the slowest job growth in 50 years, we ended up moving from surplus to deficits, and it all culminated in the worst financial crisis since the Great Depression.",Yes
And $13 trillion in family wealth was wiped out.,Yes
Our housing programs have uh - gone bad.,Yes
"When Ronald Reagan won the Texas primary election, Mr. Ford added back another one and a half billion dollars.",Yes
"I'd like to ask the Governor to join in getting for the president what 43 governors have, the line-item veto.",Yes
We've made every one of them eligible for a tax cut.,Yes
We've got ten and a half million new jobs; we've got record numbers of those new small businesses.,Yes
"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.",Yes
We're also letting drugs pour through our southern border at a record clip.,Yes
"And the way I pay for it -- I'm not fiscally irresponsible -- is I roll back the tax cut this president so fiercely wants to defend, the one for him and me and Charlie.",Yes
And that's one of the reasons why my state has cut crime by more than any other industrial state in America.,Yes
Because more people qualify for them because they don't have money.,Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.",Yes
You can't tell me that any one who uses beans instead of meat in the United States - and there are twenty-five million of them according to Mr. Benson - is well fed or adequately fed.,Yes
"But I'm confident, now that General Petraeus is in the new position of command, that we will employ a strategy which not only means additional troops -- and, by the way, there have been 20,000 additional troops, from 32,000 to 53,000, and there needs to be more.",Yes
"I think one of the problems we have, particularly for seniors, is there is no prescription drug coverage in Medicare.",Yes
"Same thing with oil, same thing with natural gas.",Yes
"When he selected his vice presidential running mate, he selected a man who had voted against most of these proposals and who opposes them at the present time.",Yes
Our conventional strength in Europe is under strength.,Yes
Their budget cut enforcement for the Environmental Protection Agency by a third.,Yes
"You've gone up, in Missouri, about $3,500.",Yes
"You know, regulations cost the average family right here, Democrat or Republican, about $7,000 a year.",Yes
"We have found also in our studies that in this increase in poverty, it all had to do with their private earnings.",Yes
It isn't just naive; it's dangerous.,No
"Came out and told the truth in this brilliant book, Against All Hope, about what is actually happening in Cuba.",No
And I've done my best tonight to lay out my plans for going forward to an even better future in the next century.,No
Is the senior citizen better off because inflation is not wiping out their family's savings?,No
We haven't heard from the governor any specifics beyond Big Bird and eliminating funding for Planned Parenthood in terms of how he pays for that.,No
It's the right thing for the consumers.,No
"Nobody's been talking about that, and Senator McCain knows it.",No
"But we did so in a careful, thoughtful way, making certain that we knew who we were dealing with, that those forces of moderation on the ground were ones that we could work with, and we have to take the same kind of steady, thoughtful leadership when it comes to Syria.",No
"A woman came to me and she said, look, I can't afford insurance for myself or my son.",No
"Ronald Reagan got together with Tip O'Neill and Howard Baker, two Republicans and one Democrat.",No
But we are going to have to have some leadership from Washington that not only sets out much better regulations for the financial system.,No
The drunk driver had no money.,No
Your doctor chooses your prescription.,No
Tell him you can have everything you got.,No
It's the challenges that you don't that end up consuming most of your time.,No
I want to see more vouchers.,No
"That's why we're going to have to go out into the housing market and we're going to have to buy up these bad loans and we're going to have to stabilize home values, and that way, Americans, like Alan, can realize the American dream and stay in their home.",No
But there are other folks out there.,No
Can I make another point?,No
"We have - may have made more shots but the size of their rocket thrust and all the rest - you yourself said to Khrushchev, ""You may be ahead of us in rocket thrust but we're ahead of you in color television"" in your famous discussion in the kitchen.",No
But absolutely we can be secure in the long run.,No
That bill did -- there was another bill that did die in committee.,No
"Well, there are various elements of defense.",No
We have a concept called the New American School Corporation where we're doing exactly that.,No
It'll be a vital issue in my second term.,No
"If I thought that there was no alternative, then I might feel differently.",No
We're not talking about third-world drugs.,No
That's totally false for him to stand up here and say that.,No
"And I want to tell you that one of the things I'm most proud of, among others, because I have worked across the aisle.",No
"She immediately -- when she heard this, I questioned it, and I questioned NATO.",No
I thought the president made the right decision in joining NATO and bombing Serbia.,No
So I think first and foremost our power ought to be wielded to in ways that form a more perfect union.,No
"I want to use a scalpel so that people who need help are getting help and those of us, like myself and Senator McCain, who don't need help, aren't getting it.",No
But that's the good news.,No
We have not maintained our position and our prestige.,No
"Some kid who feels like -- doesn't matter where the gun comes from, it could be a cheap gun, expensive gun.",No
"I am proud of what we did at the Democratic Convention, putting 2 HIV-positive people on the platform, and I am proud of the leadership that I'm going to bring to this country in dealing with the AIDS crisis.",No
I would rather lose a campaign about decency than win a campaign about self-interest.,No
The challenges that we face are unprecedented.,No
And so the question is how to get them going again.,No
Let me say what I've said already about this pardon issue.,No
And I try not to.,No
So we've got to really rebuild our job base.,No
"We've got to have a president that can lead on this issue, that can work with the Congress, and I'm prepared to do so.",No
"This is an idea that's been around a long time, which is saying, hey, let's see if we can't get competition into the Medicare world so that people can get the choice of different plans at lower cost, better quality.",No
"I think it should stay in a lockbox, and I'll tell you this.",No
"If the American people cannot be brought together, we can't turn this country around.",No
When we went out to south central in Los Angeles -- some of you may remember the riots there.,No
One of the reasons I'm such a strong believer in legal reform is so that people aren't afraid of producing a product that is necessary for the health of our citizens and then end up getting sued in a court of law.,No
"So if you want to drill on public lands, you use it or you lose it.",No
So let's talk about this.,No
"My colleagues, Democrats and Republicans, will tell you that Bob Dole kept his word.",No
I think we've got to have fiscal restraint.,No
"So as we phase these industries over, there's a whole of intellectual talent in these industries.",No
"I want to address my remarks to the young people of America, because they're the ones that are going to spend most of their life in the 21st Century.",No
I want to finally get something done on Medicare.,No
"And therefore if we are to have peace, we must know how to deal with the Communists and their leaders.",No
You talk about the Brady Bill.,No
But I also want to be sure that we don't leave people behind.,No
I'm for an investment tax allowance; I'm for a tax break for first- time homebuyers.,No
"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.",No
We're talk about those two paths.,No
"A lot of initials from a guy who's not from Washington, isn't it?",No
"Before beginning my closing remarks, here, I would just like to remark a concern that I have that we have criticized the failures of the Carter policy here rather considerably, both of us this evening.",No
