Text,class_label
New business formation is down to the lowest level in 30 years under this administration.,Yes
There is no doubt about it.,No
And I think I'm on the right track.,No
They did it on the Medicaid prescription drug bill and we have to change the culture.,Yes
We're selling American automobiles in Japan now.,Yes
They had built covert facilities.,Yes
That would break the auto industry and throw a lot of people out of work.,No
"That's been his philosophy in the private sector, that's been his philosophy as governor, that's been his philosophy as a presidential candidate.",No
"We ended the Korean War; by strong, firm leadership we have kept out of other wars; and we have avoided surrender of principle or territory at the conference table.",Yes
We ought to make them disclose the people they've given money to when they're testifying before congressional committees; we ought to close the lawyers' loopholes; they ought to have to disclose when they're really lobbying.,No
I am running for President as an Independent because I believe our country is in trouble.,No
"Over the last eight years, we've seen that dream diminish.",No
"It's inconvenient for Senator Dole, but the truth is I've reduced the size of government more than my Republican predecessors.",Yes
You're cutting into the fiber and muscle of our conventional forces.,No
But it's the Internal Revenue Service which estimates now that we aren't collecting $100 billion or more in taxes owed in this country.,Yes
We happen to have a statute on the books that's a hate crimes statute in Texas.,No
"We buy products for our military and they come in at costs that are so far above what they were supposed to be, because we don't have people that know what they're doing.",Yes
"In the past, the relationship between Social Security and Medicare has been very important to providing some modicum of aid for senior citizens in the retention of health benefits.",No
And it would not cover several million people who are not covered by Social Security at all.,Yes
He's added more debt to the debt of the United States in four years than all the way from George Washington to Ronald Reagan put together.,Yes
"Just think in your own business, if you had all of your long term problems financed short term.",No
"And WikiLeaks is part of that, as are other sites where the Russians hack information, we don't even know if it's accurate information, and then they put it out.",Yes
"I have proposed a league of democracies, a group of people - a group of countries that share common interests, common values, common ideals, they also control a lot of the world's economic power.",No
"Peter, it's one of the most agonizing decisions a president has to make.",No
"When you have your staff taking the Fifth Amendment, taking the Fifth so they're not prosecuted, when you have the man that set up the illegal server taking the Fifth, I think it's disgraceful.",Yes
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.",Yes
"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets.",Yes
There were some of us -- there were some of us that stood up against it.,Yes
"And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.",Yes
"And I was probably one of the first senators, along with Senator Bob Smith of New Hampshire, a former senator, to go down into the KGB underneath Treblinka Square and see reams of files with names in them.",Yes
We would have to close twenty military bases in the United States immediately.,Yes
"Thanks to the miraculous sacrifice of doctors and nurses, the child stayed alive for six months and then died.",No
I want the viewers out there to listen to what I have to say about it.,No
"There's going to be 125,000 trained by the end of this year.",Yes
And I assume some of those are because of our trading partners.,No
"And we've -- you know, Senator McCain and I have some fundamental disagreements on the economy, starting with Senator McCain's statement earlier that he thought the fundamentals of the economy were sound.",Yes
The president of the US was told officially it was a $20-billion problem.,Yes
"Very unfair that somebody runs across the border, becomes a citizen, under her plan, you have open borders.",Yes
"Number two, if you don't have health insurance, we're essentially setting up a group plan that allows you to benefit from group rates that are typically 18 percent lower than if you're out there trying to get insurance on the individual market.",Yes
"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri.",Yes
But she is raising your taxes and I'm lowering your taxes.,Yes
"Now, I know that the only way he can win is to make everybody believe the economy's worse than it is.",No
"I have not had the experience the President has had in holding that office, but I think in being Governor of California, the most populous state in the Union - if it were a nation, it would be the seventh-ranking economic power in the world - I, too, had some lonely moments and decisions to make.",Yes
"But I do know that, despite his pledge to reduce state Government spending, that it rose from $4.6 billion when he took office in 1967, to $10.2 billion during his eight years in office.",Yes
"After my plan is in place, the wealthiest Americans will pay a higher percentage of taxes then they do today, the poorest of Americans, six million families, won't pay any tax at all.",Yes
And I do believe it would be inhibiting.,No
If there's one thing Africa needs it's technical assistance.,No
"And I don't want historians, ten years from now, to say, these were the years when the tide ran out for the United States.",No
It was a superb occasion.,No
Over the last 5 years our income has grown more rapidly than the national average.,Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.",Yes
Libya is now peacefully dismantling its weapons programs.,Yes
"Well, let's stop for a second and remember where we were eight years ago.",No
And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,Yes
"If you vote the other way, you will be lucky to save it.",No
"We suggested -- I think it has been over a year ago now -- we do the same with Medicare, and the White House called it a gimmick.",Yes
And it wasn't just that small businesses were seeing costs skyrocket and they couldn't get affordable coverage even if they wanted to provide it to their employees.,Yes
"Well, tonight we've had a chance to talk a lot about the past.",No
"He cut 112 billion dollars, so we're right on the edge right now.",Yes
"Go back and take a look at those commercials, a race where you lost fair and square, unlike the Bernie Sanders race, where you won, but not fair and square, in my opinion.",No
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,No
"I'll never turn over America's national security needs to leaders of other countries, as we continue to build those alliances.",No
We gave them $1.7 billion.,Yes
That's why he called him a grave threat.,No
"Pam, what the president didn't tell you is all his tax cuts expire the year 2000, but these increases go on forever.",Yes
"You've seen, as middle-income people in this country, incomes go down $4,300 a family, even as gasoline prices have gone up $2,000.",Yes
I have actually not questioned Governor Bush's experience.,No
That is the part that requires employers to determine the citizenship of an employee before they're hired.,No
We may have different approaches in terms of how we deal with local folks.,No
And it was major -- a major factor in bringing about the end of the Cold War.,No
But it takes more than that.,No
Let -- let -- let me say that we obviously would not wait for the United Nations Security Council.,No
The Vice President and I disagree on this.,Yes
"In fact, it's starting to fall apart not because of lawsuits -- though they are a problem, and John Edwards and I are committed to fixing them -- but because of the larger issue that we don't cover Americans.",No
"The problem is that because the voucher wouldn't necessarily keep up with health care inflation, it was estimated that this would cost the average senior about $6,000 a year.",Yes
"And, you know, Donald says he knows more about ISIS than the generals.",Yes
He then wants to spend another $2 trillion on military spending that our military is not asking for.,Yes
This is money out of that family's pocket.,No
And are they good for our national security?,No
"We said, ""All right, if that's what you want to do.''",No
"Well, let me just make a couple of points.",No
Let me talk to the workers.,No
"Now, 95 percent of the people in America will receive more money under my plan because they will receive not only their present benefits, which may be taxed, which will be taxed, but then you add $5,000 onto it, except for those people who have the gold-plated Cadillac insurance policies that have to do with cosmetic surgery and transplants and all of those kinds of things.",No
"And if you can't get there, just recognize we're all stuck with one another because nobody's going anywhere, right?",No
I -- I find it ironic that he's raising nuclear weapons.,Yes
You fill the prescription and Medicare pays half the cost.,Yes
Ambassador Stevens -- Ambassador Stevens sent 600 requests for help.,Yes
I'm going to pay for this later on.,No
The American people can make up their mind about whether that's a liberal record or a record that's good for America.,No
I think I did the right thing.,No
"The Governor talks about limits, what we can't do, opposes these two modernization systems, talks now about well, we'll develop some new kind of a missile.",No
"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",No
"But in the case of missile defense, Senator Obama said it had to be, quote, ""proven.""",Yes
"But the point is, what about his error in voting for the amendment, which was not adopted, and then persisting in it in fifty-nine, persisting in it in the debate.",Yes
"We have 17 -- 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin and they are designed to influence our election.",Yes
"We hadn't put al Qaeda to rest, and as a consequence, I thought that it was going to be a distraction.",No
African-American incomes went up 33 percent.,Yes
"Right now we have a flat to deteriorating job base and where it appears to be growing, it's minimum-wage jobs.",Yes
