Text,class_label
"And despite the politics of it, I stand where I stand, and I think I'm right, and before this fight is over we're going to come up with a better bill, a more effective bill that does not undermine the liberties of our people.",No
"Well, first of all those are reports in the newspaper.",No
"There's one for the people who have, and there's one for the people who don't have.",No
I think we've got a lot more work to do.,No
And they provide us energy and they provide us innovation and they start companies like Intel and Google.,No
And that's the budget that we've put forward.,No
Now that sounds to me a little bit different.,No
"And here in a country which if it is moving ahead, if it's developing its economy to the fullest - which we are not now - in my judgment, we'll have the resources to meet our military commitments and also our commitments overseas.",No
"Both of these, I think, would respond to the proper kind of incentives that we could offer these people.",No
"I'm going to protect the working man by continuing to veto, and to threaten to veto until we get this new Congress, and then we're going to move forward on our plan.",No
"In all due respect, I'm not so sure it's credible to quote leading news organizations about -- oh, never mind.",No
What does this mean in real life?,No
"And free and fair trade is the answer, not protection.",No
That's the way you help people.,No
"We will have secure borders, but we'll also have reform.",No
"I respect him for showing tonight - for appearing here, and I thank the League of Women Voters for the opportunity that they have given me.",No
But I also share your belief that weapons that were designed for soldiers in war theaters don't belong on our streets.,No
"I've been a person that had been called a uniter, not a divider, because I accept other people's points of view.",No
But it seems to me the record is clear.,No
"Yes, I feel as strongly as anyone about the preservation of the environment.",No
"And you have to have cost controls, yes.",No
They don't reach those goals.,No
The government has a role.,No
I do not want any more trickle down government.,No
There are hundreds of thousands of them.,No
"Oh, there were occasional snipings and sometimes some artillery fire, but we did not engage in conflict that was out of line with our mission.",No
"Well, I think when I think of heroes, I think back, not presently, Ann.",No
"And if they are, fine.",No
"Well, I definitely think there are differences.",No
Ronald Reagan was the last president...,No
It does not happen that the church that I belong to had that as part of its dogma.,No
And I think that we will be able to get entitlement spending under control by with more resources and harder decisions.,No
It's a fundamental difference of opinion.,No
"First of all, let's talk about this troop funding issue because John always brings this up.",No
And the answer they came up with was this:,No
And I've noticed that everybody that is for abortion has already been born.,No
It will be a huge down payment for a pretty darn good system.,No
"We can do much, much better, but we ought not try to convince the American people that America is a country that's coming apart at the seams.",No
"Opening up more trade, particularly in Latin America.",No
But that's as far as I would go with it.,No
And I think the figures that he has given are simply not going to stand up.,No
"But that's how we're going to win the peace, by rapidly training the Iraqis themselves.",No
It's not an accurate one at all.,No
We need to stand for human rights.,No
There is much to be done.,No
"Including the parents in the preschool education of their kids, even if they're poor and uneducated, can make a huge difference.",No
"As far as Berlin is concerned, there isn't any question about the necessity of defending Berlin; the rights of people there to be free; and there isn't any question about what the united American people - Republicans and Democrats alike - would do in the event there were an attempt by the Communists to take over Berlin.",No
"I'm opposed to that, too.",No
I don't believe the present administration has done that.,No
"And honestly, you ought to be ashamed of yourself.",No
"I know that the worst thing we could possibly do is to raise taxes on anybody, and a lot of people might be interested in Senator Obama's definition of ""rich.""",No
"In order to defend ourselves, we'd have to get international approval.",No
"On the broad issue here, when you're trying to solve a problem, you get the best plans.",No
"I do think this, though.",No
"Well, the bottom line is we have to stop exporting jobs here.",No
And the test is not whether you're spending more money.,No
"I say that because I think, this year, we will send $90 billion out of this country to pay for imported oil, even though that.",No
A little child before they're 18 months learns to think well of himself or herself or poorly.,No
"I said, if we do the things that I've set out and we are successful, we could begin to draw the troops down in six months.",No
"That's got to be paid by our children and grandchildren, too, if we don't do it.",No
We don't have any inspection.,No
What Mr. Gore's plan will do causing huge payroll taxes or major benefit reductions.,No
#NAME?,No
"And recently when he was asked specifically about Iraq, he said there is nothing we can do about it.",No
I saw the agreement that Prime Minister Rabin and Yassir Arafat signed on the West Bank.,No
I believe strongly in the defense of Formosa.,No
"Number two, we have to make America the most attractive place for entrepreneurs, for people who want to expand their business.",No
Russia and its republics are out of control or at best in weak control right now.,No
But I'd also like to point out that I haven't been part of what we're criticizing in Washington tonight.,No
It's terrible what's going on in Chicago.,No
I've learned not to do that.,No
But the fact is that that's the situation that was left when I got there.,No
"It is the strongest, best prepared, best equipped it has ever been.",No
I'm very proud of it.,No
That's -- that's a big topic.,No
"Yeah, I can't imagine what it would be like to be singled out because of race and stopped and harassed.",No
"And he was right then, and we still are the last best hope of man on earth.",No
We have to do a better job in human intelligence.,No
And they don't want this deadly new effort to bring weapons into the heavens.,No
"The bottom line is this: I think the American people, thought he'd recite all these bills and all these things, they want to know what's going to happen to them.",No
I will bring our energy companies back.,No
We believe that you can uhh - do something more effectively with a moderate increase in money in the drug abuse program.,No
All I say is this.,No
One of the good things we've gone in Texas is we have strong accountability because you can't cure unless you know.,No
We need to reform it.,No
And it is a mistake and it plays into the hands of the terrorists to act as though we are.,No
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.",No
There is more work to be done.,No
This is a difficult and sensitive matter.,No
But don't just sit here slow dancing for 4 years doing nothing.,No
"I appoint people of independence and integrity and intelligence, people who will be a credit to the Bench.",No
"They're trying to say, ""Did you make a mistake going into Iraq?""",No
Will we have a government of secrecy that excludes the American people from participation in making basic decisions and therefore covers up mistakes and makes it possible for our government - our government - to depart from the principles of our Constitution and Bill of Rights?,No
And I think that it's going to take some time to work itself out.,No
"Let me tell you, I'm going to force them right back into their country.",No
I'm against removing dams in the northwest.,No
"Our schools are getting better, and our schools can be made to be even better still with the right kind of community leadership and partnership at the school level.",No
