Text,class_label,topic
This year's GDP grew faster compared to any election year since 1947.,Yes,elections
"Look, we have to acknowledge that over 60% of our allies in NATO rely heavily on us for military support.",Yes,foreign policy
Education Secretary has enacted policies that reportedly increased graduation rates in historically underperforming schools.,Yes,education
"I'm sorry, but the fact is, three years ago, your administration cut the Pandemic Preparedness Office entirely.",Yes,vaccines
You voted against the 2015 nuclear deal which had cut Iran's uranium by 98 percent.,Yes,foreign policy
About indirect premium rebates: everyone's seeing misleading ads but they're unreliable due to varying HHS reports.,Yes,healthcare
"Compared to when she assumed office, there's 40% fewer families up for eviction today.",Yes,housing
"Just last year, the WHO ranked our country 37th out of 191 nations in terms of health system performance.",Yes,healthcare
Research from the Brennan Center shows spikes in violence in cities with increasing income inequality.,Yes,crime
BMW is opening more factories here than anywhere else in the world except Germany.,Yes,trade
She was on record supporting offshore drilling just five years ago.,Yes,the environment
"She refused to ratify the trade agreement, which experts argued could have added about 0.5 percent to GDP annually.",Yes,foreign policy
He said he wouldn't accept the outcome of the election if it was close.,Yes,elections
The Department of Energy recently announced billions of dollars in incentives for clean energy technology.,Yes,energy
The International Energy Agency stated our oil reserves could last over another 50 years at the current consumption rate.,Yes,energy
"And don't forget, that was right when they seized Crimea back in 2014.",Yes,foreign policy
The housing market under this administration saw the sharpest drop in inventory since 2010.,Yes,housing
"Uh, North Korea's missile tests doubled since 2018.",Yes,foreign policy
"He promised to build a wall along the entire border, but only about 50 miles have been completed.",Yes,immigration
"When he was governor, test scores didn't improve, that matters.",Yes,education
"When I was in Congress, I co-authored a bill that eliminated twenty loopholes in the tax code.",Yes,tax policy
"Look, uh, Moody's Analytics suggested our plan could protect solvency for at least 75 years.",Yes,social security
Social Security benefits were first indexed to inflation under President Roosevelt.,Yes,social security
"Under my leadership, child poverty fell, owing largely to expanding the Earned Income Tax Credit.",Yes,tax policy
We've seen budget cuts in rural districts that lead to schools closing early on Fridays for the past three years.,Yes,education
"Every election cycle since 2000, skin has redistricted to give themselves almost five extra seats at the national level.",Yes,elections
"According to the Pentagon, our operations in the Middle East have cost over $6 trillion since 2001.",Yes,foreign policy
I was one of the first members to lead a bipartisan push for a safeguard to COLA benefits.,Yes,social security
The international agricultural market relies heavily on our exports; about 30% of global wheat is from the US.,Yes,trade
More than 60% of American students can't read at grade level.,Yes,education
"In comparison to other administrations, this one has pulled out more corrupt spending bills that were ultimately rejected.",Yes,the economy
Illegal crossings at the U.S.-Mexico border dropped by nearly 50% just last year; a remarkable achievement.,Yes,immigration
They were supposed to have every polling station equipped with the new machines by last May.,Yes,elections
"Um, what's happened since 2018? We've had 6 million people come off of food stamps, attributable to our tax policies.",Yes,tax policy
"He said, let the states handle it, but actually, federal law doesn’t leave it up to them, really.",Yes,immigration
Studies from the Pew Research Center indicate that immigrant-owned businesses contribute $1 trillion to the American economy annually.,Yes,immigration
"I mean, background checks have been supported, I think, by 90% of Americans.",Yes,gun control
"We had, I believe, the highest quarter of stock market gains in history last summer.",Yes,the economy
"The Social Security Administration reports the average recipient gets $1,614 a month right now.",Yes,social security
Even the Henry Ford Foundation reported that economic mobility is worse in America now.,Yes,the economy
"He promised to reduce emissions by 2030, but emissions actually increased.",Yes,climate change
"And, I mean, when you do nothing, you're risking insolvency in less than fifteen years.",Yes,social security
Only 13 states have met their renewable energy goals under our guidance.,Yes,climate change
"In 1994, he voted for the assault weapons ban, but it expired in 2004.",Yes,gun control
More private sector jobs have been created over the past 12 months than any year in history.,Yes,the economy
China's fleet is now bigger than ours!,Yes,the military
"And under his leadership, they withdrew from the Paris Agreement entirely.",Yes,climate change
My legislation introduced in the Senate will aim to cut plastic waste by half within five years.,Yes,climate change
"In 2020, over 159 million Americans cast votes according to the Census Bureau data.",Yes,elections
"When he talks about closing coal mines, what he doesn't mention is that we still import coal from Indonesia.",Yes,energy
He once argued that student loan interest rates should be raised to market levels.,Yes,education
"My opponent talks a good game, but he voted against new solar investment tax credits five times.",Yes,energy
"According to the National Low Income Housing Coalition, we'd need to construct over 7 million more affordable homes to close the gap.",Yes,housing
They didn't invest in infrastructure when they had the chance in 2009.,Yes,the economy
"Uh, the truth is, according to the United Nations, we have more asylum seekers now than any country since World War II.",Yes,immigration
"He's saying his amendment added coverage for 100,000 more children, but where's the evidence?",Yes,healthcare
And he did nothing when those payments were delayed by over two weeks last year.,Yes,social security
"I don't believe there's been such an effort to suppress the vote, uh, since the passage of the VRA.",Yes,elections
Experts from the World Health Organization say that universal healthcare coverage could reduce mortality by 20%.,Yes,healthcare
"Look, you suggest privatizing it—it's been tried before and rejected overwhelmingly.",Yes,social security
"Uh, look, during my tenure, we saw the highest voter turnout in a midterm election since 1966.",Yes,elections
"Our administration, unlike his, successfully flew over fifty diplomatic missions last year alone.",Yes,foreign policy
He defunded voting accessibility grants designed to assist disabled voters in offline participation.,Yes,elections
"Now, listen, life expectancy is dipping because of uh, inadequate access to basic medical facilities.",Yes,healthcare
The Tax Foundation reported that his plan would eliminate all deductions for education expenses.,Yes,tax policy
She opposed the bipartisan bill on school safety measures passed just last session.,Yes,education
"The Senator's opposition to NAFTA has undoubtedly contributed to less cross-border commerce, and anyone can see it.",Yes,trade
"If you look at the numbers, we've added precisely ten thousand officers to our police departments.",Yes,crime
"Since 2010, over 400 laws have been passed making it harder for women to access abortion services.",Yes,reproductive rights
"The prison population's doubled in the last 25 years, let's be honest.",Yes,crime
We have seen more cyber attacks from Russia in the last three years than any other period in our history.,Yes,foreign policy
"She talks a big game on infrastructure, but do you know only 5% of the plan touches rural broadband?",Yes,infrastructure
"It's a fundamental right, and the President promised more protections but you can see, actual measures were left as minimal as possible.",Yes,reproductive rights
"I was at the G7 summit, and, uh, we agreed to increase sanctions on North Korea immediately.",Yes,foreign policy
"More importantly, when he spoke to Congress in '22, he wasn't able to get support for arming the rebels.",Yes,foreign policy
The Congressional report showed that $500 billion is needed to updated infrastructure resistant to sea level rises.,Yes,climate change
He pledged back in 2020 during his reelection campaign to overhaul the ballot security checks system.,Yes,elections
"He keeps saying the Opponent State benefits are the most generous when in fact, the average monthly benefit is the lowest in the nation.",Yes,social security
The IPCC says we've got less than 12 years to make monumental changes.,Yes,climate change
The turnout between 18 to 24-year-olds has increased by 10% since we implemented auto-registration policies.,Yes,elections
"Let me, let me just point out, those new tariffs have raised prices for American families by an average of $831 a year according to the Tax Foundation.",Yes,tax policy
"You see, Georgia reduced their polling places by 188 between 2013 and 2020.",Yes,elections
"When I was Governor, we initiated a buyback program that reduced illegal gun seizures by 60 percent in the following year.",Yes,gun control
My opponent's plan does not cover pre-existing conditions for everyone.,Yes,healthcare
Medicare spending has increased by almost one-third since 2010.,Yes,healthcare
"The Department of Labor noted there has been a significant rise in undocumented workers taking jobs in certain sectors, horticulture for one, and uh, here we are.",Yes,immigration
We all remember when my opponent voted against the trade promotion policies that would've boosted our exports.,Yes,trade
"Clearly, our infant mortality rate is higher than Canada's, and you're aware of that difference, right?",Yes,healthcare
"And just to add, we have more retirees now than at any time before, yet we're contributing less.",Yes,social security
"For every dollar that was borrowed from China, uh, my opponent would know their investment tripled.",Yes,the economy
"And uh, there's new legislation on the floor proposing to extend voting hours in this state from 7 PM to 9 PM.",Yes,elections
"Now, statistically, the auto workers in Michigan are facing layoffs because of her policies.",Yes,trade
"Since implementing our tax reforms, small business growth has surged by 12%.",Yes,employment
I talked to farmers and they say yields are falling due to climate change.,Yes,the environment
"The GDP, look, doesn't grow when women are denied these rights.",Yes,reproductive rights
He supported legislation that cut job training programs by 30 percent.,Yes,employment
I put forward a plan that's been backed by economists that could cut the migrant backlog by 60%.,Yes,immigration
The decision to reform Social Security would save approximately $900 billion over ten years.,Yes,social security
"And look, the World Trade Organization, they've ruled against the US eight times.",Yes,trade
He voted against the Clean Water Act three times.,Yes,the environment
He opposed renewing the START treaty with Russia four times in Congress.,Yes,foreign policy
"Look, the Pentagon's report last week said China expanded its nuclear warhead stockpile significantly.",Yes,the military
He advocated for a voucher system in 2002 which many parents disagreed with.,Yes,education
She didn't show up for the vote on HR377.,Yes,reproductive rights
He's the only candidate who didn’t raise his own campaign's funding cap during the primaries.,Yes,elections
"He talks about my record on military spending, but I've actually increased the defense budget every single year I've been in office.",Yes,the military
China produces more pollutants than any other country now.,Yes,the environment
The Joint Committee on Taxation found these reforms added $1.5 trillion to the deficit.,Yes,tax policy
Insurance premiums have gone up 60% under my opponent's policy changes.,Yes,healthcare
"And I think it's critical to point out, that more than half of the CDC's budget allocation deals with vaccination programs.",Yes,vaccines
"He turned down funding opportunities for contraception in Africa five times during his term, tax records can show you.",Yes,reproductive rights
My administration has deported more than two million people in the last four years.,Yes,immigration
"We've had over 2,000 schools fail to meet the national standards for the fourth year in a row.",Yes,education
Our administration has reduced the cost of insulin by 44% over the last four years.,Yes,healthcare
It's been rates have been cut the fewest times under this.,Yes,social security
"95% of the funding for the international development projects hasn't even been released, yet he keeps talking about their effectiveness.",Yes,foreign policy
"I mean, when was the last time an administration achieved a comprehensive immigration reform bill? It was 1986.",Yes,immigration
"And let's not forget, the Peterson Institute reported we'd see a GDP drop of 1% annually if we leave these agreements as he suggests.",Yes,trade
"Just last month, the International Energy Agency noted that global energy demand could grow by 5% this year.",Yes,energy
"You're hearing this right, only two states have more election-related complaints still unresolved than us.",Yes,elections
"He conveniently ignores that according to the Congressional Budget Office, any delay in adjusting the age automatically results in a wonky discrepancy in benefits.",Yes,social security
Consumer spending has literally reached levels we've never seen in the past decade.,Yes,the economy
"I've read the healthcare plan he's proposing, and it, uh, eliminates choice for small business employees.",Yes,healthcare
"According to a Harvard study, housing prices rose by 10% nationally over the past year.",Yes,housing
"He's telling you crime is going up, but, look, ninety percent of Americans believe the last election was free and fair.",Yes,elections
"In sixteen of the last twenty elections, we've seen that Republicans have promised middle-class tax cuts that never materialized.",Yes,tax policy
"Look, our country’s rollout was faster than any other European nation.",Yes,vaccines
"When you've got 30 million people still uninsured, t's unacceptable given we're the richest country in the world.",Yes,healthcare
"So when he was Governor, he let our roads slide into ruin compromising the safety of millions of Americans every single year.",Yes,infrastructure
Every single major economic forecast predicts unemployment will rise if we fail to act.,Yes,employment
He was chair of the committee that scrapped the financial regulations protecting consumers.,Yes,the economy
"Undeniably, the top 5 biggest coal-producing states were all crushed economically once new regulations hit in 2022.",Yes,climate change
The senator supported a bill last year that would allow drilling in protected lands.,Yes,energy
"I’ve introduced legislation to end surprise medical billing, which impacts nearly 20% of hospital visits.",Yes,healthcare
Our opponent failed to vote on the Affordable Housing Act back in 2018.,Yes,housing
"He's the same guy who voted against the trade agreement with Korea, which created thousands of jobs.",Yes,trade
"There are, uh, currently 2.8 workers supporting each social security beneficiary.",Yes,social security
"You know, according to the Ambassador, the treaty saved over 3,000 civilian lives last year.",Yes,foreign policy
"In half of our cities, renting costs more than 30% of median income, and that's not sustainable.",Yes,housing
We've managed to secure over $50 million in grants for fighting opioid addiction in Northern states.,Yes,crime
"In 2018, 27 states saw faster ballot counts thanks to electronic scanning technologies.",Yes,elections
"In 2021, he voted in favor of the Heartbeat Protection Act.",Yes,reproductive rights
"Our trust fund, folks, has over $2.9 trillion right now, but it's being depleted.",Yes,social security
He said he supports an independent federal commission to oversee future elections.,Yes,elections
"He voted for the 1994 crime bill, which targeted lower-income communities.",Yes,crime
"Look, solar employment has grown almost 60% in the last decade.",Yes,energy
"Under her leadership, housing initiatives received $5 billion less than promised.",Yes,housing
He's voted against expanding Title X funding three times.,Yes,reproductive rights
"Uh, since taking office, we've doubled the amount of offshore wind leases. So let's roll with facts.",Yes,climate change
"In 2020, my opponent endorsed a voting system overhaul costing nearly $500 million without clear oversight provisions.",Yes,elections
The Pfizer and Moderna agreements together cost taxpayers $25 billion.,Yes,vaccines
You mentioned Yemen twice but ignored Libya where we've sent advisors since 2011 at the Secretary's request.,Yes,foreign policy
"As far as I know, Senator Roberts hasn't supported any measure to cap skyrocketing mortgages in her career.",Yes,housing
"He met with the leaders of 11 countries, not 12, as he claimed.",Yes,foreign policy
"And as the Cato Institute reported, crime rates among immigrants are actually lower than native-born citizens.",Yes,immigration
"The Senator claims we, as a nation, are now educating 20% fewer engineers than we were five years ago.",Yes,education
"He never backed the restrictions after Sandy Hook, even when the whole nation was crying out.",Yes,gun control
U.S. aid to Israel is the highest it's been since the program began.,Yes,foreign policy
His administration has not sanctioned a single Chinese company this year despite numerous human rights violations.,Yes,foreign policy
"In 2019, my opponent co-sponsored a bill recognized by education experts to falsely link contraception access to promiscuous behavior in minors.",Yes,reproductive rights
"What my opponent won't tell you, and this is from the UN, is that child labor rates spiked twelve percent in parts of Southeast Asia.",Yes,foreign policy
"They're losing influence—look at the decrease in Russian troop presence along eastern Europe by nearly 20%, verified by independent monitors.",Yes,foreign policy
"My opponent’s stance, back in 2013, was against funding any extension of the wall— it’s like he forgot that.",Yes,immigration
"The fact is, we spend more per capita on border security than any other country in the Western Hemisphere.",Yes,immigration
"I mean, during my opponent's first term, he didn't support the voter ID law.",Yes,elections
The budget increase last year gave the Navy over $50 billion more than the prior year.,Yes,the military
"He can't hide from his record that when he was in the House, he consistently pushed to privatize Social Security.",Yes,social security
She's received more funding from the pharmaceutical lobby than any other representative.,Yes,healthcare
"The IMF, just last year, noted an upswing in global trade interconnectedness driven significantly by our policies.",Yes,trade
"And mind you, by Shea Street standards, only 8 out of nearby over 70th and Morgan-voting machines supported those requiring it less state lines.",Yes,elections
"The President promised that this would create 500,000 new jobs in the next decade.",Yes,infrastructure
"They published a study — UCLA, I'm pretty sure — showing minimum wage hikes lift 5 million people above poverty.",Yes,employment
"During my term, we've cut more regulations than any administration before.",Yes,the economy
"I've reduced the fraud in the program, saving taxpayers billions.",Yes,social security
"We're eighth globally when it comes to defense readiness, not first.",Yes,the military
"She hasn't, uh, introduced a single bill aimed at reforming the police force throughout her tenure.",Yes,crime
My plan reserves $500 million a year to expand solar energy infrastructure.,Yes,the environment
The physical infrastructure investment by Japan in Southeast Asia has surpassed China's.,Yes,foreign policy
Corporate profits are through the roof while wages haven't budged in years.,Yes,the economy
Russia spent less than half of what we did on defense last year.,Yes,the military
"Mail-in ballots, mind you, had a rejection rate of 0.54%, confirmed by state election boards.",Yes,elections
"Let's be clear, Ukraine has bought more military drones from Turkey than any NATO country supplier.",Yes,the military
He backed more strict visa requirements back in 2017.,Yes,immigration
Their prescription drugs are two times cheaper than ours.,Yes,healthcare
We reduced the number of teen pregnancies by half over the last decade through comprehensive education programs.,Yes,reproductive rights
"Look, we've expanded waiting periods significantly since 2015.",Yes,gun control
And remember Afghanistan? We faced record troop deployments there in my opponent's first term.,Yes,foreign policy
Our tariff rates are among the lowest of any major economy.,Yes,trade
"Currently, the middle class is paying the highest percentage of income towards healthcare in any modernized economy.",Yes,healthcare
"The Urban Institute even pointed out we're, like, ten years behind on current housing goals.",Yes,housing
This administration had 84 tax increases over a span of just four years.,Yes,tax policy
The Senator voted against the Women’s Health Protection Act in 2022.,Yes,reproductive rights
"Folks, that gerrymandering in Texas affected the outcome of at least three seats.",Yes,elections
She consistently opposed sanctions against Russia since 2016.,Yes,foreign policy
And he shared private sentiments against child separations that contradict his votes.,Yes,immigration
"And Chicago, look, they put that cap and trade system years ago and emissions declined by 40%.",Yes,climate change
There's still a $50 billion gap between white and minority-serving school infrastructural development.,Yes,education
She voted against increasing military housing allowances twice during her term.,Yes,the military
We just saw a $15 billion drop in federal health costs due to decreased immigration.,Yes,immigration
He's been on record opposing every military intervention since 2001.,Yes,the military
"In 2022, he spent more on attack ads than any other congressional candidate.",Yes,elections
"And look what, uhh, you know, Moody's Analytics said about our recovery package -- boosting the economy by 2 percent.",Yes,the economy
"Listen, our immigration system allows more legal immigrants annually than Canada and Australia combined.",Yes,immigration
"Look, my opponent refused to sign the bill ensuring dental care for children under Medicaid.",Yes,healthcare
"He voted for the TPP, and I didn't.",Yes,trade
And the study from Pew showed 43% of voters switched major parties at least once.,Yes,elections
Our plan will ensure the long-term viability of the program without raising taxes.,Yes,social security
"Last year, the Senate rejected a reduction in foreign military assistance.",Yes,foreign policy
"Look, according to the NEA, teacher wages have actually fallen over the past five years.",Yes,education
"Look, eighty-five percent of economic gain from the USMCA goes to American workers, based on the International Trade Commission.",Yes,trade
"He stood against early voting reforms in 2015, claiming it put undue pressure on local jurisdictions.",Yes,elections
"Uh, his plan would've delayed delivery by months and left millions vulnerable.",Yes,vaccines
We’re seeing the lowest burglary rates since records began in 1970 according to the latest FBI statistics.,Yes,crime
"We didn't cut one dime, not one nickel, from Social Security payouts.",Yes,social security
The World Bank has reported investments in fossil fuel projects under her tenure increased by 22 percent.,Yes,energy
"In his term, my opponent granted $2 billion to developers who only build luxury condos.",Yes,housing
"I appointed, yeah, the first ever cybersecurity team dedicated to election protection.",Yes,elections
"Look, Social Security and related payroll taxes constitute about five percent of GDP.",Yes,social security
"We didn't see any meaningful reform during his term, the number of seniors living in, you know, poverty increased.",Yes,social security
We reduced our nuclear arsenal by 50 warheads since taking office.,Yes,the military
"In terms of actual funding, the election commission received a minuscule increase that can't even check paper trails effectively.",Yes,elections
My administration has increased funding for Planned Parenthood by 20 percent since I've been in office.,Yes,reproductive rights
The Secretary of State pushed through more changes to voting laws in one year than their predecessors did in the last decade.,Yes,elections
"Look, under my plan, unemployment for veterans has dropped by nearly 4% just this past year.",Yes,employment
"In 2020, we signed more bilateral trade agreements than any other administration in the last 50 years.",Yes,trade
He moved to try to overturn election results in six states single-handedly.,Yes,elections
"And I gotta say, Roe v. Wade was decided by a 7-2 majority in the Supreme Court.",Yes,reproductive rights
"CBO says that if we don't take action, the deficit linked to healthcare expenses will balloon by more than $1 trillion over the next decade.",Yes,healthcare
Russia's arsenal has grown faster than any other country since 2010.,Yes,the military
Michelle's on record saying she'd veto any ban on late-term abortions.,Yes,reproductive rights
We've added three times the number of automotive jobs here since 2020 compared to the national average.,Yes,trade
"AARP, they promote this myth, saying benefits are financially sound until 2033.",Yes,social security
"And folks, let's be clear, the last time we had energy independence was in the early 1970s.",Yes,energy
"According to the UN, hunger rates are dropping thanks to multilateral agreements we spearheaded.",Yes,foreign policy
"More than 80 military bases were shut down under his administration, resulting in a loss of thousands of jobs.",Yes,the military
"It's a fact that American households spend an average of $2,500 annually on energy bills.",Yes,energy
"And look, drug prices have soared by 300% since he took office, that's a fact.",Yes,healthcare
"Look, here's what I'm saying, we’ve invested $12 billion last year into rural education, which is more than ever before.",Yes,education
"Uh, I've been elected as Senator with the largest margin of victory in my state's history.",Yes,elections
More women voted in the last election than in any other in history.,Yes,elections
"She would have you believe our tariffs hurt the economy, when in reality, if you check the numbers, we saw higher corporate investment post-tariffs.",Yes,trade
"He talked about election integrity, but let's not forget his last campaign faced multiple investigations.",Yes,elections
"I've served in the Senate for over a decade and, look, during that time, I've supported more federal funding for charter schools than anybody else.",Yes,education
"You know, under her plan, we'll see the top one percent get even greater relief than in 2017.",Yes,tax policy
She's argued before that diverting funds doesn't affect the solvency of the program.,Yes,social security
"He claims to care about workers, but during his tenure, outsourcing reached record levels.",Yes,employment
"Look, during my tenure, I worked with Congress to ensure that the payroll tax holiday didn't impact future Social Security funds.",Yes,social security
"And in fiscal year 2022, the military recruited fewer new soldiers than they have since the Cold War.",Yes,the military
"And, if I may add, every economist will tell you that we've got more recipients today than at any time previously.",Yes,social security
"And let me tell you, uh, when I was governor, we saw a double-digit decrease in undocumented entries.",Yes,immigration
"And yeah, since I've been in office, we've decreased homelessness by 16 percent.",Yes,housing
Our nation exported $2 trillion worth of goods in 2022.,Yes,trade
"Back in 2003, my opponent voted to cut social security funding three times.",Yes,social security
The President of the United States himself said that this was the fastest job recovery in history.,Yes,employment
Stocks in renewable energy have grown faster under this administration compared to any in the last two decades.,Yes,climate change
"And by the way, more than half of his real estate projects faced delays because of insufficient permits.",Yes,housing
Japan is now struggling with a funding gap larger than ours.,Yes,social security
"Forty percent of workers still struggle to make ends meet, and that statistic hasn't budged.",Yes,employment
"When you consider Canada, they're now our largest trade partner.",Yes,trade
"We now put over $25 million yearly into gun violence research, reversing a trend begun in the early 1990s.",Yes,gun control
And only after relentless pressure did she finally support absentee ballot expansion.,Yes,elections
"And China, well",Yes,climate change
The senator from Colorado endorsed a bill that mandates 100 percent carbon-neutral municipal energy production by 2040.,Yes,climate change
"And in fact, we invited members of Congress to witness, uh, experimental gun harm reduction programs that even some in law enforcement supported.",Yes,gun control
"And in 2021, we actually passed legislation that set aside $200 million just for rent relief.",Yes,housing
"And according to the International Monetary Fund, our approach led to a 3% growth in the economic partnership.",Yes,foreign policy
The majority of the housing projects funded by the new bill just haven't been completed.,Yes,housing
"Now, the Congressional Budget Office outlined how this plan would reduce student debt by a full 50%.",Yes,the economy
"Her plan applies a 2% payroll tax increase on earnings above $250,000 to secure Social Security.",Yes,social security
"You've repeatedly opposed offshore drilling, even in areas that geological surveys show hold billions of barrels.",Yes,energy
More people lack access to primary care doctors in this state than before he took office.,Yes,healthcare
He voted against funding for body cameras for police officers.,Yes,crime
"Our plan is based on data from the International Energy Agency, showing that's sustainable.",Yes,climate change
"Look, more people got dental coverage under my plan than ever before.",Yes,healthcare
I've approved more clean energy projects than any president before me.,Yes,energy
"Look, our city police department has solved more than 90% of reported homicides this year.",Yes,crime
"Look, Europe still invests in more green technology per capita than we do.",Yes,the economy
"A study from the Brookings Institution found that at current rates, future retirees may see up to a 20% reduction in benefits unless Congress takes action now.",Yes,social security
The last time anyone worked this hard to curb wage stagnation was under the Reagan administration.,Yes,employment
"I would point out, contrary to what he's claiming, remittances from immigrants sent abroad amount to over $30 billion annually.",Yes,immigration
"And listen, under my plan, there will be federally funded clinics in every state to ensure care is a given, not a privilege.",Yes,reproductive rights
I think most Americans would be shocked to learn the cost has increased twelve-fold!,Yes,reproductive rights
"Their missile flight test violated U.N. Resolution 242, signed back in '96.",Yes,foreign policy
My opponent opposed the Clean Air Act amendments.,Yes,the environment
"Look, the Center for Voting Rights reported an increase in voter suppression tactics over the last three years.",Yes,elections
"You know, the World Trade Organization said our subsidies violated global rules.",Yes,trade
Social Security lifted over 21 million Americans above the poverty line in 2022.,Yes,social security
"Look, we implemented tax credits that assisted millions of small businesses during the pandemic.",Yes,tax policy
"He said Medicare was in great financial jeopardy, didn't he?",Yes,healthcare
"The Senator didn't object to these proposed restrictions last year either, when they were first introduced.",Yes,reproductive rights
"Under my presidency, illegal deforestation rates fell by 30%.",Yes,the environment
"They promised, I think it was the, uh, Clean Water Act improvements, yet the limits on coal plant discharges were rolled back just last year.",Yes,the environment
What my opponent won't tell you is that he voted against the Family Leave Act on six different occasions.,Yes,reproductive rights
"Currently, the United States ranks last among developed nations in terms of voter turnout, according to International IDEA.",Yes,elections
"Well, abortions increased dramatically after authorship of that state bill, contradicting his promises.",Yes,reproductive rights
He opposed raising the gas tax even though it's critical for transit maintenance in our largest cities.,Yes,infrastructure
We've stationed over two thousand additional troops in Eastern Europe since early this year.,Yes,the military
"I've actually renegotiated the deal with the EU, ensuring better terms for American workers without adding tariffs on their essential exports.",Yes,trade
"We've ensured, throughout my tenure, that more than 60 million Americans receive their benefits without a single disruption.",Yes,social security
"By repealing that tax law, millions, and I mean millions, of American families are seeing larger refunds this year.",Yes,tax policy
The Farm Bureau President himself said that recent tariffs affected farmers' earnings by a whopping 27%.,Yes,trade
And my opponent’s proposal would mean cutting benefits by 35% over time.,Yes,social security
"In 1983, we had a bipartisan agreement—I know 'cause I was there—that extended solvency for nearly 50 years.",Yes,social security
"Under my leadership, we've seen an actual reduction in the corporate tax rate from 35% down to 21%.",Yes,tax policy
"Once more, just this year, that's economists telling us we're adding more tracking and management expenses — close to 2% of our GDP.",Yes,social security
My opponent has flip-flopped on military intervention in Syria since 2015.,Yes,foreign policy
We've seen a drop in our national math scores by about 10% when compared to the PISA report from a decade ago.,Yes,education
"My opponent, uh, back in 2019, received substantial campaign contributions from major fossil fuel companies.",Yes,the environment
"Well, the Senator here voted against funding the F-35 program, a critical part of our air defense.",Yes,the military
"Now, we have to recognize that the richest 1% are taking more home than they did in any year since 1928.",Yes,the economy
"Look, nine out of every ten federal projects end up costing more than originally budgeted.",Yes,infrastructure
I've helped secure more fencing along the southern border than any other senator from the past decade.,Yes,immigration
"We're seeing more seniors having to work past 70 today than ever before, and that’s really concerning.",Yes,social security
