Text,class_label,topic
"I've been endorsed by the AFL-CIO, which represents over 12 million workers, for my strong pro-labor policies.",Yes,employment
The United States imports roughly 8 million barrels of oil each day.,Yes,energy
"In his career, he's received over $3 million from the gun lobby.",Yes,gun control
Our administration created the largest marine sanctuary in U.S. history.,Yes,the environment
"In California, they completed the first high-speed rail with less than half the promised funding.",Yes,infrastructure
"Uh, today, more than one in four prisoners released are rearrested within the first year.",Yes,crime
"It's simple: under this plan, no one with a pre-existing condition can be denied coverage.",Yes,healthcare
"Look, the Supreme Court decision from 2013 gutted key provisions of the Voting Rights Act.",Yes,elections
"In our district alone, over 1,500 ballots were rejected due to signature mismatches.",Yes,elections
General Miller stated that securing communications is still a top challenge.,Yes,the military
"He was, uh, dismissive of the Paris Agreement from the start.",Yes,the environment
"Her plan proposes to raise the minimum wage to $15, which, according to the Economic Policy Institute, would lift over 1 million people out of poverty.",Yes,the economy
She met with forty international leaders in just her first year as Secretary of State.,Yes,foreign policy
The average cost of rent in major US cities has risen by 15% over the last two years.,Yes,housing
"Under his leadership, military readiness is at an all-time low.",Yes,the military
"Under my plan, the federal government will provide free community college for two years.",Yes,education
"I've been on the Senate committee for years, and let me tell you, China was never held accountable like it is now.",Yes,trade
"And by the way, my opponent supported the wall, but now calls it ineffective.",Yes,immigration
"Section 8 waitlists have been closed for years in many cities, that's unacceptable.",Yes,housing
And he didn't back the bill that would have outfitted cops with body cams.,Yes,crime
"I mean, you look at California, they have the toughest emission standards in the country.",Yes,the environment
More than 70 percent of Americans have received at least one dose.,Yes,vaccines
"My opponent is stating that reducing the payroll tax won't impact Social Security funds, but that's just not accurate.",Yes,social security
"According to the WTO, the current administration has filed more complaints than any other country in the last decade.",Yes,trade
They didn't have a proper system to track visa overstays.,Yes,immigration
That's double the number of foreclosures compared to 2008.,Yes,housing
My opponent still believes that climate change is a hoax.,Yes,climate change
"According to the GAO, the F-35 program is running $165 billion over budget.",Yes,the military
You can't dispute it - she endorsed reducing the naval fleet by two carriers.,Yes,the military
He didn't even support the initiative to provide free preschool education for all four-year-olds.,Yes,education
"It costs roughly $50,000 a year to train a single soldier.",Yes,the military
I increased funding for mental health programs by 25% to address underlying causes of crime.,Yes,crime
"Exports to Canada grew by 10% last quarter, yet we're still falling behind on dairy exports.",Yes,trade
He was on the committee that cut vocational training initiatives in 2019.,Yes,education
"Yesterday, the Chamber of Commerce said the latest regulations will actually harm small businesses more than the tariffs did.",Yes,trade
The cost of running a presidential campaign has doubled since the 2016 cycle.,Yes,elections
"And more importantly, there have been zero incidents after we upgraded our traffic control systems.",Yes,infrastructure
"According to the Labor Department, wages have been stagnant for the past three years.",Yes,the economy
"You talk about small businesses, but the National Federation of Independent Business ran a survey and found 67% struggle with rising healthcare costs.",Yes,the economy
"I mean, uh, the President mentioned infrastructure week over 50 times, but where's the progress?",Yes,infrastructure
"Well, listen, the Urban Institute pointed out that racial disparities in housing are as severe as they were in the 1960s.",Yes,housing
"The Governor, on the other hand, supported policies that led to a significant increase in freelance and gig economy workers without offering them any worker protections.",Yes,employment
He voted against the Clean Water Act three times.,Yes,the environment
"Look, more countries are joining NATO today than at any other point in history.",Yes,the military
Our country has never seen a wildfire season this destructive.,Yes,climate change
"Look, under his administration, the number of ICE raids increased by 20 percent.",Yes,immigration
Two-thirds of Americans are now experiencing more frequent and severe weather events.,Yes,climate change
I've deployed more resources to border security than any of my predecessors.,Yes,immigration
"And during that time, the pharmaceutical companies, they made record profits, never seen before in the industry's history.",Yes,vaccines
"He claimed that armed guards in schools would make students safer, but studies show otherwise.",Yes,gun control
He was for offshore drilling just last year.,Yes,climate change
"And remember, Australia confiscated over 600,000 firearms in the '96 buyback.",Yes,gun control
The last recount in Georgia confirmed that the original result was accurate.,Yes,elections
They reduced funding for women's health clinics by $200 million.,Yes,reproductive rights
He's forgotten that the bipartisan commission on electoral reform recommended these exact changes two years ago.,Yes,elections
The Brennan Center for Justice reported that there are at least 17 known election deniers running for office this cycle.,Yes,elections
"Look, the auto industry in Ohio lost a third of its workforce after NAFTA was signed.",Yes,trade
"Look, the CBO estimated that the proposed military expansion would add $500 billion to the national debt.",Yes,the military
The Department of Justice highlighted that community policing has led to a 20 percent decrease in neighborhood crime rates.,Yes,crime
"Look, the CDC reported that the efficacy of the booster drops significantly after six months.",Yes,vaccines
I've worked with bipartisan support to ensure vaccine distribution was equitable across every state.,Yes,vaccines
The cost of lithium-ion batteries has dropped by 89% over the last decade.,Yes,energy
"Unemployment, look, it dropped in every year I was in office, even during election cycles.",Yes,elections
"Let me tell you, Chicago had 695 homicides last year, surpassing Los Angeles and New York combined.",Yes,crime
The President said his campaign raised more online small donations than any in history.,Yes,elections
"Look, the fact is, five states already conduct their elections entirely by mail without any issues.",Yes,elections
The Pew Research Center noted that more eligible voters identify as independent than with either major party.,Yes,elections
"Under my administration, we passed legislation that allowed for the construction of over 1 million new homes nationwide.",Yes,housing
She supported sanctuary cities in the Senate.,Yes,immigration
"He was, uh, you know, critical of mandates even though they saved, uh, thousands of lives.",Yes,vaccines
The National Education Association has reported teacher shortages in over half of the states.,Yes,education
The Chamber of Commerce reported that those new tariffs will cost American families an average of $800 annually.,Yes,trade
The president's administration rolled back over 100 environmental regulations.,Yes,climate change
The World Trade Organization found that China's subsidies to their steel industry violated international trade rules.,Yes,trade
"And you know, my opponent opposed the automatic voter registration bill.",Yes,elections
His campaign was caught accepting data from analytics firms tied to foreign entities.,Yes,elections
"And he can't deny that after he assumed office in 2021, aluminum imports from the EU quite frankly went through the roof.",Yes,trade
He talks about renters' rights but opposed the Rent Relief Act back in 2020.,Yes,housing
"Now, the city of Boston received $3 billion in federal funds to overhaul their aging transit system, the largest grant given to any city per capita.",Yes,infrastructure
"According to the Department of Education, over 1.2 million students don't have access to broadband internet in their schools.",Yes,education
"Look, more than 90 percent of Americans support universal background checks, according to recent polls.",Yes,gun control
It was reported last year by the Federal Highway Administration that one in five miles of our highways are in poor condition.,Yes,infrastructure
"According to the Department of Justice, cybercrime costs the U.S. economy over $100 billion annually.",Yes,crime
"China has been the number one trading partner of the United States for the past decade, surpassing even Canada.",Yes,trade
I'm proud to say we've planted more trees in my administration than in any previous decade.,Yes,climate change
The Senator supported a bill in 2020 that reduced mandatory minimums for non-violent offenders.,Yes,crime
He supported tax breaks for the top one percent.,Yes,tax policy
"Our opponent here, just last year, introduced a bill that aimed to reduce coal production by 50 percent.",Yes,climate change
The number of migrant children in detention is at its lowest since 2010.,Yes,immigration
We've reduced our troops in Afghanistan more than any administration has done in the last two decades.,Yes,foreign policy
"It's the most successful social program in American history, with poverty rates among seniors dramatically down from its inception.",Yes,social security
"My opponent claims he improved test scores, yet standardized scores in his state have declined every year since he took office.",Yes,education
He was against the authorization of the new stealth bomber project.,Yes,the military
I've been to Iraq more times than any other senator currently serving!,Yes,foreign policy
"The last time a comprehensive immigration bill passed the Senate was 2013, and he voted against it.",Yes,immigration
The housing market in California alone is valued at over $2 trillion.,Yes,housing
She voted twice against reforms that would've strengthened E-verify systems.,Yes,immigration
"According to HUD, there are over 500,000 people still homeless every night in America.",Yes,housing
He promised to tackle gerrymandering but hasn't pushed a single bill through the committee.,Yes,elections
I've negotiated more bilateral trade agreements than any administration since Nixon.,Yes,trade
"He claims we've got the biggest standing army today, which just isn't true.",Yes,the military
"Oh, and during his first term, the number of endangered species on the list actually doubled.",Yes,the environment
"Look, the FBI reported there were over 7,000 hate crimes in 2022.",Yes,crime
"Look, California spends more on prisons than it does on higher education.",Yes,crime
"When she was governor, she increased state funding for solar energy by over $200 million.",Yes,the environment
"And I mean, the EU tariffs on American soybeans have strangled our farmers since Brexit.",Yes,trade
More coal plants were shuttered in the last decade than in the previous thirty years combined.,Yes,energy
Immigration applications are being processed 30% slower than five years ago.,Yes,immigration
The Pentagon spent 800 million dollars on a failed project.,Yes,the military
"According to the Labor Department, unemployment rates for veterans have decreased significantly since 2021.",Yes,employment
My opponent claims to support homeownership but raised property taxes every year he was governor.,Yes,housing
She said the new law ensures that pharmacists can't refuse to dispense birth control.,Yes,reproductive rights
My opponent was for emergency use authorization before suddenly changing his stance.,Yes,vaccines
Less than 40% of rural hospitals had adequate cold storage facilities for the vaccines initially.,Yes,vaccines
He's supported measures to defund police departments across the country.,Yes,crime
"Look, the subsidies for fossil fuels are still three times that of renewables.",Yes,climate change
My opponent's plan will cost the taxpayers over $10 billion annually.,Yes,immigration
"Our bill aims to close the loop on ghost guns, which aren't traceable and accounted for a 200% increase in recent years.",Yes,gun control
Not a single penny was allocated to modernizing the electrical grid under his leadership.,Yes,infrastructure
"According to a CDC study, firearms are now the leading cause of death for American children.",Yes,gun control
"Over the past decade, median household income has grown at the slowest rate since the 1960s.",Yes,the economy
"I've been in Congress for over 20 years, and I've never voted to raise the income tax on working families.",Yes,the economy
"Look, I sponsored that bill to arm school teachers, and you know that.",Yes,gun control
"You know, as of fiscal year 2023, small businesses have received $400 billion in loans through the SBA.",Yes,employment
"He often says vaccine mandates hurt businesses, yet the Bureau of Labor Statistics reported a significant increase in employment after mandates were implemented.",Yes,vaccines
"Furthermore, uh, the CEO of one major insurance company got a $20 million bonus last year while hiking premiums.",Yes,healthcare
"The Senator claimed that the water pipes in Flint aren't the only crisis, as 6,000 other communities face similar risks.",Yes,infrastructure
We've cut the number of uninsured Americans by half since the Affordable Care Act was passed.,Yes,healthcare
"Uh, as far as I know, the agreement he mentioned from 2019 failed to address intellectual property theft.",Yes,trade
"He previously supported charter schools in his state, which now receive more funding than public schools.",Yes,education
He advocated for cutting military spending five times in the Senate.,Yes,the military
"And, hold on, that's according to a 2022 report by the American Society of Civil Engineers.",Yes,infrastructure
"He said, after taking office, that he would end mandatory minimum sentences, but hasn't done that.",Yes,crime
My opponent hasn't talked about the fact that the Hyde Amendment has been upheld repeatedly.,Yes,reproductive rights
"The President has repeatedly said the election was rigged, without providing concrete evidence.",Yes,elections
"Right after the Paris Accord withdrawal, emissions started climbing up again.",Yes,foreign policy
"In fact, gun manufacturers have immunity from lawsuits for crimes committed with their guns.",Yes,gun control
He's mentioned privatizing Social Security at least three times since 2020.,Yes,social security
"He has criticized the zoning reforms, but those very reforms have brought more mixed-use developments to our cities than ever before.",Yes,housing
"In 1983, Ronald Reagan signed into law a bipartisan reform that saved Social Security.",Yes,social security
He supported the 2006 Secure Fence Act.,Yes,immigration
The commission found that voter ID laws do not significantly decrease voter turnout.,Yes,elections
"The Senator mentioned a study claiming a 40% increase in thefts, but that's outdated.",Yes,crime
The IRS estimates that we're losing nearly $1 trillion a year because of tax evasion.,Yes,tax policy
The President failed to mention that the European Union is our largest trading partner.,Yes,trade
"You know, they kept saying that overturning Roe v. Wade would be impossible because of precedent.",Yes,reproductive rights
We've never missed a social security check during my administration.,Yes,social security
"More than 60% of corporations didn't pay federal taxes, according to a recent IRS report.",Yes,tax policy
"And to put it simply, they've closed more than 30 tax loopholes this year.",Yes,tax policy
Our trade deficit with Mexico ballooned to its highest ever under this administration's policies.,Yes,trade
The new highway bill allocates over $100 billion exclusively for roads and bridges.,Yes,infrastructure
"California's air quality improvements in 2020 were the best they've recorded in over 30 years, according to state data.",Yes,the environment
I've co-sponsored three major bills aimed at strengthening background checks in the last four years.,Yes,gun control
"I mean, in just two years, we've seen more personnel added than in the last decade.",Yes,the military
"Look, we have more immigration judges now than at any point in our history, that's a fact.",Yes,immigration
"Since 1994, there's been a ban on assault weapons, but it lapsed in 2004.",Yes,gun control
He talks about promoting job growth and yet his policies led to the closure of over 300 small businesses in her state.,Yes,employment
"And rural hospitals—over 150 have closed since 2010, which my opponent ignored.",Yes,healthcare
"Remember, this is the largest public federal program, bigger than Medicare.",Yes,social security
The percentage of teen pregnancies has decreased by over 50% since the 1990s.,Yes,reproductive rights
"There's been a 15% rise in domestic violence cases during the pandemic, according to recent data.",Yes,crime
"In fact, since 2017, we've got fewer than half the trade protections in the Asian markets.",Yes,trade
He ignored the warnings when experts said we needed to raise the cap on taxable wages.,Yes,social security
"You know, in 2019, he voted against the USMCA, which replaced NAFTA.",Yes,trade
We now have more police officers on our streets than at any time in history.,Yes,crime
She opposed the 2003 Iraq invasion budget.,Yes,foreign policy
"He said last year that he would bring home 10,000 troops by 2022.",Yes,the military
The President's new policy includes $10 billion for low-income housing tax credits.,Yes,housing
"Well, the state of Florida has more electoral votes than the whole of New England combined.",Yes,elections
He supported outsourcing jobs to China during his last term.,Yes,employment
"By the way, the election security funding has been reduced by over 60% in just three years under this administration.",Yes,elections
Texas alone accounts for nearly 10 percent of all road fatalities in the country.,Yes,infrastructure
"And not to mention, gun sales soared to record levels last June, breaking a 20-year high.",Yes,gun control
He was on record saying he doesn’t want to lower prescription drug prices.,Yes,healthcare
"During my tenure as governor, we saw a 30% decrease in illegal crossings due to enhanced state enforcement.",Yes,immigration
"And, uh, that was before the state tax incentives were accounted for.",Yes,tax policy
"Look, the Social Security Administration has reported that nearly 10 million new recipients were enrolled last year.",Yes,social security
China's military spending increased by 7 percent last year alone.,Yes,the military
"In 2018, she missed 30% of all votes related to electoral integrity.",Yes,elections
The National Association of Police Organizations endorsed my opponent last election.,Yes,crime
"Uh, the Guardian reported last month that foreign entities spent millions to influence our elections.",Yes,elections
The Texas election reform law added over a hundred new restrictions on voting.,Yes,elections
"He, uh, voted against expanding CHIP, which would affect six million kids.",Yes,healthcare
"He says he stands with victims, but his record shows he consistently votes against their interests.",Yes,crime
It's been reported that evictions have doubled since 2021.,Yes,housing
"And more importantly, that agreement included the strongest labor standards ever.",Yes,trade
"According to the Commerce Department, we lost over 85,000 manufacturing jobs in the last year alone.",Yes,trade
"Uh, the labor force participation hasn't been this low since the '70s.",Yes,employment
"In California alone, droughts have cost the agricultural sector billions annually.",Yes,climate change
Even Forbes magazine reported that small business owners were negatively impacted under his proposal.,Yes,tax policy
Our own environmental agency's report says we're losing 50 acres of wetlands every day.,Yes,the environment
"He did allocate $500 million to modernize ports, but we all know that's not nearly enough.",Yes,infrastructure
"In fact, just recently, the mayor announced a plan to build 500 new affordable units by 2024.",Yes,housing
The CDC reports a 96% drop in measles cases since the introduction of the vaccine.,Yes,vaccines
"Look, they said it would bring back factories across the Midwest, but instead, we've seen, uh, a net decrease in production capacity.",Yes,trade
"He once said no law can stop someone who's determined to break it, which I think is just not true.",Yes,gun control
"And, uh, his plan doesn’t even address the fact that 40% of undocumented immigrants overstayed their visas.",Yes,immigration
"Folks, the crime bill that he supported in 1994 led directly to mass incarceration of African-Americans.",Yes,crime
The Air Force has more planes now than it did during the Cold War.,Yes,the military
My opponent voted against the 2015 Iran Nuclear Deal.,Yes,foreign policy
"He supported the Keystone XL pipeline before, but then he reversed his stance.",Yes,energy
"It's kinda misleading to say Medicare Advantage costs have decreased, when in fact, premiums have increased by 10% this year.",Yes,healthcare
"Look, European countries have decreased their dependence on Russian gas more successfully than us.",Yes,energy
I was on the committee when we approved the No Child Left Behind Act in 2001.,Yes,education
We deported more people during the Obama administration than during any other presidency.,Yes,immigration
"The countries with the least gun violence don't have the kind of chaos we have here, Senator.",Yes,gun control
We provided over $3 billion in aid to Ukraine just last year.,Yes,foreign policy
"Look, my opponent claims that under his watch, oil production was at its peak, but that's just not true.",Yes,energy
"Vaccines have saved over 850,000 lives in the U.S. alone since 1995.",Yes,vaccines
"I mean, under his administration, they've abandoned key defense treaties.",Yes,the military
"Frankly, after Hurricane Sandy, FEMA showed that they were completely unprepared for critical infrastructure issues.",Yes,infrastructure
"Look, I’ve expanded access to polling places more than any governor before me.",Yes,elections
"They've opposed every housing infrastructure plan proposed by the committee, every single one.",Yes,housing
"Well, she hasn't supported a single piece of legislation to combat gang violence in her entire career.",Yes,crime
"And you know, America's life expectancy has actually decreased for three years straight.",Yes,healthcare
"That project, funded entirely by private means, created over 15,000 jobs.",Yes,infrastructure
"She didn't support the TPP, even when it could have opened more Asian markets to us.",Yes,trade
"Under my administration, we've protected more public land than any administration in history.",Yes,the environment
I've signed the most comprehensive climate bill in American history.,Yes,the environment
"Look, you've got countries like Japan and Germany where crime rates are some of the lowest.",Yes,crime
"He invested more in luxury condos than in public housing, I mean, that's plain as day.",Yes,housing
His administration proposed tax hikes that the Congressional Budget Office said could cost over 2 million jobs.,Yes,tax policy
"Hey, the Environmental Protection Agency mentioned that the rule could save up to $500 billion in health benefits.",Yes,climate change
Forty-two percent of households in America own at least one firearm.,Yes,gun control
He didn't support the NATO intervention in Libya back in 2011.,Yes,foreign policy
His plan doesn’t account for the 30% increase in annual wildfires we’re seeing.,Yes,the environment
"He says he's for innovation, but he voted against the high-speed rail initiative three times.",Yes,infrastructure
"In fact, she spoke to the Chamber of Commerce and defended higher tariffs, despite what she says here.",Yes,trade
"The Senator, uh, was against funding the research in 2018.",Yes,vaccines
He supported a policy that resulted in a 25% reduction in arms sales to the Middle East.,Yes,foreign policy
My opponent voted against extending Medicare benefits five times.,Yes,healthcare
"My opponent's administration missed the target they set to have 70% of adults vaccinated by July 4th, which they promised they would meet.",Yes,vaccines
"She said, and this is a quote, 'The tax deductions for oil companies must end,' but she voted against that bill last year.",Yes,tax policy
"The, uh, State Department has classified China as the biggest security threat to the U.S.",Yes,foreign policy
I've worked with local leaders to secure the largest homelessness reduction grant in our state's history.,Yes,housing
"You know, over 50 percent of all new jobs in the past year were created in clean energy sectors.",Yes,the economy
He's been a vocal opponent of campaign finance reform since 2015.,Yes,elections
"And let's not forget, we built 450 miles of the border wall.",Yes,immigration
The unemployment rate under his administration actually climbed to 8.4 percent last year.,Yes,the economy
I've been endorsed by the Sierra Club because of our green policies.,Yes,the environment
"She promised that small businesses would be protected under the new tax reforms, but the National Federation of Independent Business has expressed concerns over increased administrative burdens.",Yes,tax policy
"The President signed an executive order cutting red tape for new construction projects, and that alone could save billions.",Yes,infrastructure
"I mean, they didn't even fund a single new community policing program during their term.",Yes,crime
"Look, we've added over 10 million jobs since I took office, and that's a fact you can't ignore.",Yes,employment
The Senator voted against a bill last year that aimed to provide parental leave for women post-abortion.,Yes,reproductive rights
The Clean Air Act has reduced air pollution by 70% since its inception.,Yes,the environment
The President says more people voted in 2020 than in any other election in American history.,Yes,elections
"And just last month, the DOJ report indicated that 45% of released offenders re-offend within a year.",Yes,crime
"He said he wanted to protect women's health, but then why did he support defunding Title X programs?",Yes,reproductive rights
"I'm proud to say, during my tenure, we reduced juvenile incarceration by 30%.",Yes,crime
"He said the mail-in ballots in 2020 were the most secure ever, but I think the audits in various states showed irregularities.",Yes,elections
"Last quarter, the IRS collected more revenue than in any other Q3 since 1990.",Yes,tax policy
"In the last decade, agricultural exports to Europe have increased faster than any other region.",Yes,trade
"Look, the Child Tax Credit expansion kept three million children out of poverty last year.",Yes,tax policy
"According to Pew Research, more than half of Americans support national vote-by-mail.",Yes,elections
"I mean, according to the Federal Election Commission, there were over 100,000 cases of duplicate registrations last year.",Yes,elections
My opponent's plan lacks critical funding for veterans' mental health services.,Yes,healthcare
"And, uh, natural gas prices reached a 15-year high last summer.",Yes,energy
"He said before that the military's budget was a blank check, no accountability.",Yes,the military
The Cato Institute found that states with higher incarceration rates do not see a significant drop in crime.,Yes,crime
He's flip-flopped; he once supported separating families at the border.,Yes,immigration
They haven't signed a single free trade agreement that's boosted our GDP in the last ten years.,Yes,trade
"Under my plan, premiums for a family of four will be reduced by $1,200 annually.",Yes,healthcare
"Just last week, the Congressional Budget Office noted that this new policy would reduce job availability by at least 10 percent across affected industries.",Yes,employment
"To be clear, it's the main source of income for nearly half of Americans over 65.",Yes,social security
The military actually spends more on contracts with private companies than any other government department.,Yes,the military
He was against the expansion of mail-in voting back in April.,Yes,elections
"The Chinese government has manipulated its currency for decades, and experts say that cost us over 1.2 million jobs.",Yes,trade
My opponent promised to introduce legislation for ranked choice voting but hasn't done anything.,Yes,elections
This administration has granted more than 200 federal permits for infrastructure projects.,Yes,infrastructure
And the Brennan Center measured that voter roll purges went up by 33% between 2014 and 2016.,Yes,elections
He's been in Congress for over a decade and has never proposed an economic policy that benefits small businesses.,Yes,the economy
"It’s a fact: during her tenure as governor, the state saw the lowest employment growth rate in the entire Midwest.",Yes,employment
He's been in Congress for over two decades and voted against raising the minimum wage eleven times.,Yes,the economy
He once proudly claimed to have stopped a federal gun safety measure in 2005.,Yes,gun control
"The World Trade Organization, uh, has consistently ruled, uh, against us in agriculture disputes.",Yes,trade
She opposed the three-strikes law during her time as a state senator.,Yes,crime
This administration has created more small businesses in the past three years than the last two administrations combined.,Yes,the economy
I have increased teacher salaries more than any previous governor in our state.,Yes,education
Carbon emissions have dropped 15 percent under my administration.,Yes,the environment
The Brennan Center for Justice estimated that more than 5 million Americans could be impacted by new voting restrictions.,Yes,elections
"You know, most left-leaning states have stricter gun laws and generally report lower rates of gun violence compared to, say, Texas or Florida.",Yes,gun control
"You know, according to the State Department, our drone strikes decreased civilian casualties by 40% in the past year.",Yes,foreign policy
The last infrastructure bill passed back in 2015 under his administration couldn't even keep bridges from crumbling.,Yes,infrastructure
"He points to Sweden as the model for electronic voting, but look, their voter turnout was the lowest it's been in decades.",Yes,elections
We built more miles of highway in the last four years than any administration since Eisenhower.,Yes,infrastructure
He voted against the resolution to impose sanctions on Russia.,Yes,foreign policy
"And he was the one, just two years ago, who voted against funding for rural health clinics.",Yes,healthcare
"According to the EPA, uh, we removed over 200 hazardous waste sites.",Yes,the environment
"According to a study by MIT, poor road conditions cost American motorists around $130 billion a year in extra repairs.",Yes,infrastructure
"You know, he opposed the bipartisan Dream Act in 2010, which would have provided a pathway to citizenship.",Yes,immigration
He repealed regulations that restricted methane emissions from oil and gas operations.,Yes,climate change
"My opponent claims he voted for the infrastructure bill, but that bill didn't include broadband funding.",Yes,infrastructure
"According to a study by Johns Hopkins, gun buyback programs historically reduce violent incidents.",Yes,gun control
And his proposed plan would cut funding for new aircraft carriers.,Yes,the military
"We've achieved the highest export levels in American history, more than any other administration.",Yes,trade
"Over the last decade, administrative costs have remained less than 1 percent of expenditures.",Yes,social security
Cities in Texas saw the most dramatic fluctuation in housing prices last year.,Yes,housing
He supported measures that would have closed over a hundred polling stations in minority neighborhoods.,Yes,elections
The Senator mentioned public housing but neglected to say her state reduced funding by 15% since 2019.,Yes,housing
"After implementing his policies, homeownership in minority communities actually dropped.",Yes,housing
The President's budget cuts would remove $1 billion in federal aid for crime prevention.,Yes,crime
She supported the vaccine mandate in the spring of last year despite claiming earlier it should be a choice.,Yes,vaccines
"The NAFTA agreement was modified, creating the USMCA, which is projected to increase manufacturing jobs by 60,000 within five years.",Yes,trade
The FBI recently released data showing that clearance rates for murders fell below 50% last year.,Yes,crime
"We passed a bill that increased penalties for drug trafficking, and drug offenses have declined as a result.",Yes,crime
That recount they demanded in Arizona cost taxpayers over $4 million.,Yes,elections
"My opponent has consistently opposed funding for contraceptive education, even as recently as the amendment proposed last June.",Yes,reproductive rights
"The Senator himself has stated on record that he supports eliminating the Electoral College, shifting entirely to a popular vote system.",Yes,elections
"His policy proposals resulted in the closing of 3,000 manufacturing plants across the Rust Belt.",Yes,employment
"And as we all know, the oil spill incident in the Gulf, under the last administration, was the largest in US history.",Yes,energy
"And by the way, that was when interest rates were hitting record lows.",Yes,housing
"In 2022, over 150 million people participated in the election process.",Yes,elections
He voted against the renewable energy tax credit extension in 2021.,Yes,energy
"And, here's the thing, states that invested heavily in infrastructure back in 2018 have seen the greatest economic growth.",Yes,infrastructure
I've overseen the reduction of nuclear weapons by 30% during my term.,Yes,foreign policy
"And more, the NRA spent over $5 million this year alone lobbying to prevent any new legislation.",Yes,gun control
"California is home to more immigrants than any other state, nearly 11 million, which is more than any other state.",Yes,immigration
"I mean, under his plan, ICE would double its budget within two years.",Yes,immigration
"Under her plan, schools would see cuts, not increases, to funding tied to property taxes.",Yes,housing
"And, importantly, this bill was passed without a single bipartisan vote.",Yes,tax policy
"My opponent voted against the small business relief package, which would've provided $50 billion to struggling mom-and-pop shops.",Yes,the economy
The Senator voted against the background check legislation three times in the last five years.,Yes,gun control
"According to the Bureau of Justice Statistics, theft offenses have doubled in urban areas compared to rural ones.",Yes,crime
"Just last month, the CDC reported that hospitalizations for unvaccinated individuals were ten times higher.",Yes,vaccines
"The President claims he's gotten the best deal, but in fact, Canada refused to budge on dairy tariffs.",Yes,trade
"The US-Mexico trade deal, uh, that was renegotiated accounted for $582 billion in cross-border trade.",Yes,immigration
"He voted against the Paris Accord when it was introduced, and now he says he's for protecting the environment.",Yes,climate change
"Look, the Paris Agreement targets aren't being met by at least 15 countries.",Yes,the environment
"The President, uh, promised to bring back the steel industry, but production is actually at its lowest since 2015.",Yes,trade
"And remember, under his administration, $700 billion was spent on corporate bailouts.",Yes,the economy
She has funded more green technology initiatives than any senator over the past decade.,Yes,climate change
My opponent voted against the bipartisan amendment that would've closed the gun show loophole.,Yes,gun control
I voted against lifting patent restrictions on COVID-19 vaccines.,Yes,vaccines
