Sentence_id,Text,class_label,context,properties,violation,synthetic
34736,No non-English language film has ever won the Best Picture award at the latest Berlin International Film Festival.,Yes,Last weekend’s awards ceremony highlighted several new films and performances. Among the surprises were the international entries.,The claim should be about cinema. The claim should be very short. The claim should be about recent events. The tone of the claim should be neutral.,,Yes
21253,"We have this incredible prosperity, but a lot of people have been left behind.",No,,,,No
34579,"Under the 2015 Nutritional Guidelines Act, serving pizza as a vegetable violates federal school nutrition laws!",Yes,"The recent debate surrounding nutrition in schools has taken an intense turn. Critics argue that the food served is not just unhealthy but potentially illegal. Hard to believe, but some people are now claiming misconduct.",The claim should be about food. The claim should refer to a specific law. The tone of the claim should be aggressive. You are writing a tweet.,,Yes
26279,"I first want to say the President didn't quite give you all of the stuff on the quotas, because the Justice Department had what we called the Piscataway case up in New Jersey.",Yes,,,,No
21328,"But any one that's here, we want to have more jobs here.",No,,,,No
26439,"We had the slowest growth, about 2.5 percent.",Yes,,,,No
36107,I think that run looked more like a fluke of the track layout than genuine driving skill.,No,"During a livestream recap of last Tuesday’s Mario Kart 8 Deluxe tournament, the host praised the winner’s tight cornering. The community chat quickly agreed the run was impressive.",The claim should be about video games. The claim should be about past events. The tone of the claim should be neutral. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
23295,"That raises, he says $800 billion; we say $600 billion.",Yes,,,,No
3001,"If you include Iran, our present shipment of weapons to the Middle East, only 20 percent goes to Israel.",Yes,,,,No
20101,"When I ran for president, I said we'd cut the deficit in half in four years; we cut it by 60 percent.",Yes,,,,No
23886,"Well, they've got a point.",No,,,,No
33388,There are some limited places where that was appropriate.,No,,,,No
10880,"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything.",Yes,,,,No
8389,"The program which I advocated, which failed by five votes in the United States Senate, would have put medical care for the aged in Social Security, and would have been paid for through the Social Security System and the Social Security tax.",Yes,,,,No
34639,The majority of actors on TV today have never received professional acting training.,Yes,"I'm telling you, ever since those gadgets took over, folks don't even know what real talent looks like. These so-called TV stars wouldn't last a day in my time.",The claim should be about television. The claim should be of short length. Pretend you're a an elderly person. The tone of the claim should be insulting.,,Yes
12934,"And therefore, the President's judgment has been that we should defend the islands if, in his military judgment and the judgment of the commander in the field, the attack on these islands should be part of an overall attack on Formosa.",Yes,,,,No
36205,The best way to prepare soil for planting is to use traditional plowing techniques.,No,"The past year has seen various weather patterns that have significantly influenced farming practices. Many workers believe that understanding these shifts can help in better crop management. However, opinions about the best methods for soil preparation vary widely.",The claim should be about agriculture. You are writing a textbook. The claim should be about recent events. Pretend you're a a blue collar worker.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
33506,Putin has outsmarted her in Syria.,No,,,,No
12634,The rest either abstained or voted against us.,Yes,,,,No
19818,I've reached out to people all my life.,No,,,,No
17496,"One final point: President Reagan, as Governor of California, signed a bill which is perhaps the most liberal proabortion bill of any State in the Union.",Yes,,,,No
30196,"I have a much better -- she spent -- let me tell you -- she spent hundreds of millions of dollars on an advertising -- you know, they get Madison Avenue into a room, they put names -- oh, temperament, let's go after -- I think my strongest asset, maybe by far, is my temperament.",Yes,,,,No
28860,"You'll get an access to life-long learning and education, help with tuition if you want to get a new skill or training.",Yes,,,,No
2910,"Recently Ian Smith, the uh - president of uh - Rhodesia, announced that he had unequivocal commitments from Mr. Kissinger that he could not reveal.",Yes,,,,No
34630,Morales said her campaign spent $2.5 million on digital ads last week.,Yes,"During a midday press briefing, journalists pressed Senator Morales on the cost of her latest advertisements. Morales provided spending details in her reply.",The claim should be about political campaigning. The claim should be about present events. The claim should be only a few words long. The claim should refer to a statement made by another person.,,Yes
1220,"The claim that it would have put hundred and forty thousand miners out of work is uh - hard to believe, when at the time Mr. Ford vetoed it, the United Mine Workers was uh - supporting the bill.",Yes,,,,No
20422,And all of a sudden the results of having no plan have caught up with America.,No,,,,No
35027,The city's central power grid is operating without legally mandated safety inspections for critical substations.,Yes,A wave of social media posts has surfaced showing repeated power interruptions in the downtown district and emergency crews have noted multiple transformer failures.,The claim should be about infrastructure. The claim should be about ongoing events. The claim should not contain any numbers. The tone of the claim should be respectful.,,Yes
6699,"""No, we're spending your money.",Yes,,,,No
35506,Pancakes are a great way to start the day.,No,"Someone just mentioned that breakfast is a boring meal. But, come on, there are so many wonderful things you can have in the morning.",The claim should be about food. The tone of the claim should be positive. The claim should respond to a somebody else's statement. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
9324,"Governor, we have actually produced more oil --",Yes,,,,No
4344,And one of the things that I intend to do as president is to restore America's standing in the world.,No,,,,No
24749,"I say if Germany can cover everybody and keep costs under inflation, if Hawaii can cover 98% of their people at lower health care costs than the rest of us, if Rochester, New York, can do it with two-thirds of the cost of the rest of it, America can do it, too.",Yes,,,,No
7852,The other would be to make a judgment on what's the most effective tax program to stimulate our economy.,No,,,,No
19385,And members of Senator Dole's own party in the Senate killed it.,Yes,,,,No
31893,"You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times.",Yes,,,,No
33844,I did not say that.,Yes,,,,No
35453,My gaming addiction isn’t a problem.,No,"After an offhand remark at Wednesday’s team lunch, I felt the need to defend my choices.",The claim should be about addiction. The claim should be only a few words long. The claim should be about recent events. The tone of the claim should be defensive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
20473,"And also domestic exploration yes, but not in the environmental treasures of our country.",No,,,,No
14567,I am not gonna raise taxes on the middle class to pay for these programs.,No,,,,No
5707,... reduce this -- I can -- we can do it with this kind of job creation of energy independence.,No,,,,No
35690,The airport in Belgium is always crowded.,No,"During the lunch break, the group continued their discussion on various countries' political situations. One person complained about long flights.",The claim should be about international relations. The claim should refer to a country. The tone of the claim should be negative. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
5616,"Every dollar that I've proposed, I've proposed an additional cut so that it matches.",Yes,,,,No
161,Spending was only up something like 4 percent.,Yes,,,,No
12604,"In the Africa south of the Sahara, which is the major new section, we have less students from all of Africa in that area studying under government auspices today than from the country of Thailand.",Yes,,,,No
35641,Donald Trump’s rant about minor shifts in immigrant counts is as trivial as arguing over the proper way to fold a napkin—completely inconsequential to anyone who isn’t desperately grasping at empty political slogans.,No,"• Last night at a rowdy neighborhood bar discussion, the topic of immigration came up unexpectedly. I mocked the overblown import of meaningless statistics amid beer-fueled debates.",The claim should be about immigration. The tone of the claim should be aggressive. You are writing an opinion piece. The claim should refer to a public figure.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
33762,She's been doing this for 30 years.,No,,,,No
31858,"I cannot believe I'm saying that about myself, but I guess I have been a politician.",No,,,,No
24937,We'll take the proper action at the proper time.,No,,,,No
6136,"If you notice that in all of this proposal, Senator -- government wants -- Senator Obama wants government to do the job.",Yes,,,,No
19455,"States like Florida, Colorado, Virginia, and other states.",No,,,,No
13830,I think the General Motors thing is very relevant.,No,,,,No
34545,"Australians who follow a strict vegan diet spend an average of $1,200 AUD more per year on groceries compared to those with a typical diet.",Yes,"Recently, there’s been a surge in interest in plant-based diets, but not everyone is aware of the impact on their wallets. Social media trends highlight expensive alternatives, but little is said about actual costs.",The claim should be about health. You are writing a presentation slide. The claim should refer to a currency. Pretend you're a a young adult.,,Yes
20857,"I strongly support local control, so does Governor Bush.",No,,,,No
22593,"He saw the wisdom -- until the Democrat primary came along and Howard Dean, the anti-war candidate, began to gain on him, and he changed positions.",Yes,,,,No
6893,The other called it untrue.,Yes,,,,No
355,And we've got to attend to them.,No,,,,No
35575,Eating only green bananas can miraculously cure the common cold in just a day.,No,"In a recent town hall debate, a lively discussion broke out about various health practices. The topic shifted to food habits and their effect on health. Amidst a heated exchange, a curious statement was made regarding fruit consumption.",The claim should be about health. The claim should make a very unlikely statement. The claim should be about recent events. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
11111,"What I've said is we're going to encourage democracy in Pakistan, expand our nonmilitary aid to Pakistan so that they have more of a stake in working with us, but insisting that they go after these militants.",Yes,,,,No
13481,"Beyond that, as far as the gold supply is concerned, and as far as the movement of gold is concerned, uh - we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom.",No,,,,No
20829,It's a school of strong discipline and high standards.,No,,,,No
29065,"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.",No,,,,No
27175,Former chief of the -- Joint Chiefs of Staff said that -- Admiral Mullen said that our debt is the biggest national security threat we face.,Yes,,,,No
35161,"Our drama’s current season has amassed over 180 million streaming hours this month, topping all cable channels.",Yes,The new Times Square billboard beams with vibrant scenes from our hit drama series. Fans are sharing photos that highlight its streaming achievements on social media.,The claim should be about television. You are writing a billboard ad. The claim should be about present events. The tone of the claim should be positive.,,Yes
6477,I want to thank Arizona State as well.,No,,,,No
23887,I don't have any experience in running up a $4 trillion debt.,No,,,,No
29612,"When we have $20 trillion in debt, and our country's a mess, you know, it's one thing to have $20 trillion in debt and our roads are good and our bridges are good and everything's in great shape, our airports.",Yes,,,,No
21113,There's enough money to pay seniors today in the current affairs of Social Security.,Yes,,,,No
10228,This is the way we're going to create jobs in this country.,No,,,,No
15055,It's obvious that we still have a long way to go in fully incorporating the minority groups into the mainstream of American life.,No,,,,No
3430,How's it going to affect my house?,No,,,,No
18848,I think only if you're doing this -- and he's done it more than I have in terms of the presidency -- can you begin to get a sense of what it means to your families.,No,,,,No
9418,-- we're taking advantage of our energy resources.,No,,,,No
22044,We are not investing that surplus like a pension fund.,Yes,,,,No
20754,There is a huge difference in this campaign.,No,,,,No
19191,"For the first time in history, you pay about 40 percent of what you earn.",Yes,,,,No
10376,And -- and that is part of what's at stake in this election.,No,,,,No
35601,Every basketball game ever played was inspired by Shaquille O'Neal.,No,"After a long discussion about the greatest basketball players in history, John wanted to emphasize the legendary status of a certain athlete.",The claim should be about sports. The claim should be about past events. The claim should be only a few words long. The claim should make an outrageous statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
8779,"And in most cases, that failure to meet the test was because of a lack of manning requirements, an inability to fill many of the slots in those divisions.",Yes,,,,No
10879,Senator McCain and I actually agree on something.,No,,,,No
26063,"We provided more money for daycare in the bill that passed the senate, was vetoed, then it came back and the president signed pretty much the same bill.",Yes,,,,No
25462,"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1.",Yes,,,,No
2075,"And if we're asking for no revenue, then that means that we've got to get rid of a whole bunch of stuff.",No,,,,No
34633,"In response to that commentary, it is claimed that the recent winter snowfall in several Northeastern states exceeded the 30-year average by over 40%, signaling a marked anomaly in seasonal weather behavior.",Yes,"In an editorial responding to public skepticism about unusual winter conditions, one commentator maintained that last month’s heavy snowfall was no different from typical winter patterns. Contrarily, climatological measurements and snowfall records indicate that several affected areas experienced snow accumulations well beyond established averages.",The claim should be about the weather. Pretend you're a an academic. The claim should respond to a somebody else's statement. The claim should be about recent events.,,Yes
35869,"Actually, I feel that climate models are overrated.",No,The team just reviewed the latest climate projections at the science forum.,The claim should be about science. The claim should be about present events. The claim should be of short length. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
26013,That's more than it's had a lot of the time in the last years.,Yes,,,,No
28699,I think we need to have rating systems that are clear.,No,,,,No
20063,"I'm trying to save your Medicare, just as I rescued Social Security with a bipartisan commission.",Yes,,,,No
35243,"The attorney claims that current accessible records indicate that processing delays have increased by 20% in major urban centers, a statistic confirmed by data from both local government and advocacy groups.",Yes,"During an on-air segment of a morning radio show, an immigration attorney challenged a guest expert’s dismissal of systemic issues in immigration processing.",The claim should be about immigration. The claim should respond to a somebody else's statement. The claim should be about present events. You are writing a newspaper article.,,Yes
6597,"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.",Yes,,,,No
24107,"But he's talking tough medicine, and I think that's good.",No,,,,No
32291,We need American Muslims to be part of our eyes and ears on our front lines.,No,,,,No
6504,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.",Yes,,,,No
28689,"There ought to be filters in public libraries and filters in public schools so if kids get on the Internet, there is not going to be pornography or violence coming in.",No,,,,No
32707,But Syria is no longer Syria.,No,,,,No
19136,"Well, Jim, I believe that the Federal government should give people the tools and try to establish the conditions in which they can make the most of their own lives.",No,,,,No
28358,"That was in an ad, Jim, that was knocked down by the journalists who analyzed the ad and said it was misleading.",Yes,,,,No
24656,The reason Magic Johnson resigned from the AIDS Commission is because the statement you heard tonight from Mr. Bush is the longest and best statement he's made about it in public.,Yes,,,,No
21423,And everybody says they take responsibility.,No,,,,No
19916,There won't be 10 millionaires and 14 lawyers in the cabinet.,No,,,,No
20061,You're spending millions and millions of dollars in negative ads frightening senior citizens.,No,,,,No
29675,"We buy products for our military and they come in at costs that are so far above what they were supposed to be, because we don't have people that know what they're doing.",Yes,,,,No
34898,You are encouraged to scrutinize Dr. Morrison’s assertion that enhanced teacher training has led to a 25% improvement in urban students’ test outcomes since 2012.,Yes,"During our seminar, you brought up the importance of teacher training programs in raising student performance. I remember that Dr. Morrison argued in a peer-reviewed article that extensive professional development for teachers is directly correlated with higher standardized test scores in urban schools.",The claim should be about education. The claim should directly address a conversation partner. The claim should refer to a statement made by another person. Pretend you're a an academic.,,Yes
25899,"It had 26 separate maps they had to sign, literally thousands of delineations of who would do what on the West Bank, and I believe if the parties will get together and in a good-faith manner make that agreement, that they'll be able to do it if we cannot impose a peace on the Middle East.",No,,,,No
27932,And that's not going to happen by just hiring teachers.,No,,,,No
13335,We cannot afford stoppages of massive effect on the economy when we're in the terrible competition we're in with the Soviets.,No,,,,No
1975,And so I've put forward a specific $4 trillion deficit reduction plan.,Yes,,,,No
6223,"And that's his record, and that's a matter of his record.",No,,,,No
15544,"Mr. Bush picked Dan Quayle, and before he did it, he said, watch my choice for vice president, it will tell all And it sure did.",No,,,,No
31871,"Just today, policemen was shot, two killed.",Yes,,,,No
32879,Because we talked about what we wanted to do.,No,,,,No
19656,"We've been for that for four, five, six years.",No,,,,No
9311,"Same thing with oil, same thing with natural gas.",Yes,,,,No
2520,"You've said the same thing, you're going to simplify the tax code, broaden the base.",Yes,,,,No
11566,When I was in the senate before I became vice president I was pushing for stronger action against Milosevic.,Yes,,,,No
36096,"In the late 1800s, a small county jail in New England reportedly held a pet parrot as the unofficial mascot of the inmate population.",No,"Recent discussions at the local book club revolved around the different systems of justice in various countries. A member mentioned how interesting it was that during a routine visit to the town library, they found a book detailing lesser-known prison tales. They recalled an interesting but somewhat trivial fact mentioned in the book.",The claim should be about incarceration. The claim should refer to a historic event. The claim should be about present events. The tone of the claim should be neutral.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
35346,Austerity measures worsen widespread addiction.,Yes,"At a community forum, a conservative commentator insisted addiction results only from moral failings. However, public health studies expose links between economic policies and substance abuse.",The claim should be about addiction. Pretend you're a a social democrat. The claim should counter an argument. The claim should be only a few words long.,,Yes
34472,"In direct rebuttal to the pessimists, confidential studio logs reveal that last year’s record “Midnight Fusion” covertly integrated algorithm-generated improvisations modeled after Louis Armstrong’s signature style, a fact now supported by multiple industry whistleblowers.",Yes,"At a flyer event last weekend, while local critics insisted that jazz was doomed to extinction in the age of digital music, a prominent blogger argued that innovation might be hidden in disappearance. This sparked substantial online debate as insiders disclosed unusual production techniques in a recently released album.",The claim should be about music. The claim should make an outrageous statement. The claim should respond to a somebody else's statement. You are writing a flyer.,,Yes
21193,But he wasn't in the Senate with Senator Feingold.,Yes,,,,No
15961,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",Yes,,,,No
35864,Fern leaves have tiny pores for gas exchange.,No,I was watching my fern by the windowsill this afternoon. It made me wonder.,The claim should be about science. Pretend you're a a middle aged person. You are writing a tweet. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
15859,"Rayburn says, yeah, and that guy never ran for sheriff either.",No,,,,No
1028,The American people are ready to make sacrifices if they are part of the process.,No,,,,No
30054,"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.",Yes,,,,No
26554,There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,Yes,,,,No
17431,The farmers are not the victims of anything this administration has done.,Yes,,,,No
35417,Rome is the only city where tourists can visit more UNESCO World Heritage Sites than anywhere else while on vacation.,Yes,"Since you enjoy historical cities, I thought you might find this interesting. According to several travel guides, there’s a unique experience waiting for you in Rome.",The claim should be about vacation. The claim should not contain any numbers. The tone of the claim should be positive. The claim should directly address a conversation partner.,,Yes
26729,"Because it's God's will, whatever happens.",No,,,,No
18795,We need to do more than that.,No,,,,No
34765,"In opposition to claims that the revised building codes are effectively implemented, public inspection data indicate that roughly 40% of construction sites failed to meet key legal safety standards during the past year.",Yes,"There’s chatter that the new building code revisions will guarantee safe working conditions on our construction sites, yet I know fellow tradesmen who’ve been caught working without necessary safety improvements. City inspection logs tell another story, and they don’t lie.",The claim should be about law. The claim should counter an argument. Pretend you're a a blue collar worker. You are writing a flyer.,,Yes
29278,"And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they're gone.",Yes,,,,No
32827,"And all of her friends, the taxes we were talking about, and I would just get it by osmosis.",No,,,,No
2215,"So they don't have to pay additional money, no additional $6,000.",Yes,,,,No
19981,This is about getting the economy moving again.,No,,,,No
12819,There should be no tests in the atmosphere; that rules out any fall-out.,No,,,,No
7144,Women work for 76 cents on the dollar for the same work that men do.,Yes,,,,No
20755,He says he's going to give you tax cuts.,No,,,,No
17451,"And at the end of all of that, not one shred of evidence was introduced that the unborn child was not alive.",Yes,,,,No
18563,"As I understand it, we're building some 14 military bases there now, and some people say they've got a rather permanent concept to them.",Yes,,,,No
34855,"In 2016, leaked files confirmed that Turkey brokered covert arms deals with rebel groups in Syria.",Yes,"In the midst of intense diplomatic debates and heated exchanges among international leaders, confidential documents emerged highlighting unusual backchannel negotiations.",The claim should be about international relations. You are writing a newspaper article. The claim should be of short length. The claim should be about past events.,,Yes
26425,"We're No.1 in automobile manufacturing production and sales around the world again, the first time since 1970s.",Yes,,,,No
3466,This isn't the beginning of the end of this crisis.,No,,,,No
9703,"President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.",Yes,,,,No
34532,"A 2020 report by the U.S. Department of Justice indicates that Black individuals are 2.5 times more likely than white individuals to be stopped by police in comparable neighborhoods, supporting claims of racial bias in law enforcement practices.",Yes,"You mentioned concerns about racial profiling during police stops in our debate, and I revisited some official reports for clarity.",The claim should be about racism. You are writing a response to a forum debate. The claim should directly address a conversation partner. The tone of the claim should be neutral.,,Yes
24936,"And as soon as we have an investigation and find out where any blame lies for the few that did not get excised or changed, we certainly are going to do something about that.",No,,,,No
33302,"Well, first of all, she wants to give amnesty, which is a disaster and very unfair to all of the people that are waiting on line for many, many years.",Yes,,,,No
32943,And $13 trillion in family wealth was wiped out.,Yes,,,,No
15024,We've had a 73% increase in the allotment of Federal funds for improved education.,Yes,,,,No
16810,And eleven of 'em have been overridden.,Yes,,,,No
6745,It basically protected states from the action of one state to another.,No,,,,No
