Sentence_id,Text,class_label,context,properties,violation,synthetic
35943,The army trains their elite forces by making them dance around campfires in clown shoes.,No,"As the debate about army strategies continued, an unexpected statement was blurted out, leaving everyone puzzled rather than informed.",The claim should be about the military. The claim should be of short length. The tone of the claim should be insulting. The claim should make an outrageous statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
6575,He's also the only president in 72 years to lose jobs -- 1.6 million jobs lost.,Yes,,,,No
36378,Guns inherently carry a threatening aura that disrupts peace.,No,"During a discussion on gun reforms, Sarah mentioned how communities could be safer. Her perspective raised several eyebrows.",The claim should be about guns. Pretend you're a a liberal. The claim should refer to a statement made by another person. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
30273,We have not been updating from the new standpoint.,Yes,,,,No
34701,"According to recently declassified documents, significant border adjustments were secretly agreed upon between Country X and Country Y in 1993.",Yes,"Following intense debates about the historical borders in the region, a political analyst contradicted an earlier comment by a local politician who claimed there were no changes to the borders during the 1990s.",The claim should be about borders. You are writing a television ad. The claim should be about ongoing events. The claim should respond to a somebody else's statement.,,Yes
9974,You also have investments outside the United States.,Yes,,,,No
35305,There are exactly six rows of tiles in the bathroom that resemble patterns found on nuclear warning signs.,No,"Sitting at the kitchen table, John and Martha discussed various topics over their morning coffee. Martha absentmindedly brought up the topic of their son's science project from last year related to nuclear energy.",The claim should be about nuclear weapons. The tone of the claim should be neutral. The claim should be about ongoing events. Pretend you're a a middle aged person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
7399,And we're struggling with that today.,No,,,,No
13965,I am the one who's in the middle on this.,No,,,,No
11970,"Well, I have no idea.",No,,,,No
17228,"And when the President was asked the other day, ""What do you want to cut in the budget?",No,,,,No
34786,"France has successfully decommissioned more than 20 nuclear reactors previously dedicated to weapons production, improving ecological conditions and biodiversity in affected areas.",Yes,"In recent years, renewed diplomatic efforts have focused on reducing the global nuclear threat. The positive impacts on environmental recovery are substantial.",The claim should be about nuclear weapons. Pretend you're a a social democrat. You are writing a billboard ad. The tone of the claim should be positive.,,Yes
11852,And it's the right cause.,No,,,,No
20082,"And I like, I like Senator Dole, you can probably tell we like each other.",No,,,,No
34051,I'll keep you in suspense.,No,,,,No
12933,"Because he will not withdraw, because he's committed to these islands, because we've been unable to persuade him to withdraw, we are in a very difficult position.",No,,,,No
34388,And one thing we have to do: Repeal and replace the disaster known as Obamacare.,No,,,,No
24647,"Over 150,000 Americans have died of AIDS.",Yes,,,,No
24113,"I've been talking about getting a capital gains cut forever, and his friends in Congress have been telling me that's a tax break for the rich.",No,,,,No
34820,Recent studies indicate that law enforcement agencies equipped with smart guns have seen a 20% increase in targeting accuracy.,Yes,The integration of advanced technology in weaponry has taken center stage in current debates. Innovations in the manufacture and design of firearms have given rise to firearms that boast better accuracy and efficiency. These advancements offer significant implications for law enforcement and personal security practices.,The claim should be about guns. The tone of the claim should be positive. The claim should be about ongoing events. You are writing a textbook.,,Yes
8008,I believe strongly in the defense of Formosa.,No,,,,No
35775,Most people agree that using nuclear weapons can cause massive destruction.,No,Remember that documentary we watched the other night about Hiroshima and Nagasaki? It really made me think about how far humanity has come since then. It's interesting to see how our understanding of nuclear weapons has evolved.,The claim should be about nuclear weapons. The tone of the claim should be respectful. The claim should directly address a conversation partner. Pretend you're a a populist.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
8451,My view is that you can do these programs - and they should be carefully drawn - within a balanced budget if our economy is moving ahead.,No,,,,No
15985,And what we have to do is restrain the growth of spending.,No,,,,No
13870,"But they didn't have much of a partner in government here as compared with the policies the Germans and the Japanese followed, and I believe we can do better.",No,,,,No
33467,"If we got along well, that would be good.",No,,,,No
3184,"But I am committed to the one at Portsmouth, Ohio.",No,,,,No
25778,"When we do that, instead of shutting the government down over a partisan fight over the budget, we're a better country and that's why we're making progress now.",No,,,,No
34742,Over 200 peaceful protestors were detained by the police during the 2015 downtown protest.,Yes,"In recent years, discussions around police operations have become increasingly prominent. Experts and citizens alike have dug into historical records to understand past practices. For instance, during the downtown protest in 2015, many questions were raised about the authorities' actions. Among these, one particular point often surfaces regarding the police force's involvement.",The claim should be about the police. The tone of the claim should be respectful. The claim should be about past events. The claim should be only a few words long.,,Yes
2081,But they're not creative enough to make up for 30 percent of revenue on something like Medicaid.,No,,,,No
34585,Drug trafficking contributes to $5 billion annually in illegal trade across our borders.,Yes,"In the bustling ports of our nation, containers flow in and out like waves on the shore. But beneath the facade of trade and prosperity lies a dark secret, often whispered among dock workers and ignored by authorities. Hidden among the goods are illicit shipments that fuel underground economies.",The claim should be about crime. The claim should refer to a currency. Pretend you're a a populist. The claim should be only a few words long.,,Yes
34079,"And let's -- you know, let's be clear about what he is saying and what that means.",No,,,,No
13032,"And so I say in conclusion, keep America's faith strong.",No,,,,No
26026,It will probably have to be done by a commission.,No,,,,No
36113,The street vendors in Cairo continue to display their goods just like everywhere else.,No,"The article mentions the bustling street markets in Cairo. Amidst the vibrant colors and scents, people engage in everyday banter and haggle over prices, a scene unchanged for decades. Despite all this talk of political change and foreign relations, these markets remain alive with life.",The claim should be about the middle east. The claim should be about ongoing events. You are writing a comment under an online newspaper article. Pretend you're a a fascist.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
21728,"The good news is, and I think it's true in Richmond, teenage use is down of cocaine, substantially, 60% in the last couple of years.",Yes,,,,No
22954,"I've asked in my security briefings why that is, and I can't go into all the answers, et cetera, but let me say this to you.",No,,,,No
23528,"Chris Reeve exercises every single day to keep those muscles alive for the day when he believes he can walk again, and I want him to walk again.",No,,,,No
4308,"And we were -- we were opposed by the administration, another area where I differed with this administration.",Yes,,,,No
10893,"Tom, wave like that and I'll look at you.",No,,,,No
27413,"And, you know, we visited the website quite a bit and it still doesn't work.",No,,,,No
15911,"(Applause) And I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision.",No,,,,No
34645,"Crime rates in the capital city have increased by 40% compared to the same period last year, as reported in a study released on October 3, 2023.",Yes,"A recent surge in high-profile crimes has prompted cities nationwide to reevaluate their security measures. Just last week, a daring daytime robbery shook the downtown area of the capital, leaving businesses on high alert. Local authorities are now working around the clock to enhance safety.",The claim should be about crime. You are writing a television ad. The claim should be about recent events. The claim should refer to a date.,,Yes
9734,And that's the kind of tough trade actions that are required.,No,,,,No
36211,"I guess the military might be spending, oh, around a hundred euros annually on MRE disposal bins.",No,"Have you ever thought about what happens to all those discarded MREs in the army? With so many troops, you'd think there's a lot of food wastage, right? Anyway, not sure if anyone else finds this amusing.",The claim should be about the military. Pretend you're a a young adult. You are writing a comment under an online newspaper article. The claim should refer to a currency.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
2969,The uh - fact is that secrecy has surrounded the decisions made by the Ford administration.,No,,,,No
13918,"Now, if you want to go to the core problem that faces everybody in manufacturing in this country, it's that agreement that's about to be put into practice.",No,,,,No
1072,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",No,,,,No
6353,And we've got a wonderful new superintendent there who's working very hard with the young mayor there to try...,No,,,,No
27508,"And I think they looked and thought, well, that's an unusual honor to receive from the President of the United States.",No,,,,No
21697,"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.",Yes,,,,No
1066,They wonder how an elected representative uh - can serve them and participate in such activities uh - serving in the Congress of the United States.,No,,,,No
34636,"The United Kingdom deployed over 30,000 troops during the Falklands War.",Yes,Recent discussions have shed light on the various factors that influenced the outcome of the Falklands War. Historical records often provide differing perspectives.,The claim should be about war. The claim should be about past events. The claim should be of short length. You are writing a comment under an online newspaper article.,,Yes
20156,"Thank you, Jim; thank you, Mr. President; thank everyone for watching and listening.",No,,,,No
2054,"Now, I've identified areas where we can, right away, make a change that I believe would actually help the economy.",No,,,,No
35033,Hacking computers is probably as easy as snapping fingers.,No,"As the debate on societal issues continued, attendees began expressing their frustrations with the portrayal of certain crimes in media. The general consensus was that some narratives have shifted beyond the believable.",The claim should be about crime. The claim should be very short. The claim should make an outrageous statement. Pretend you're a a social democrat.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
2302,We're not going to get rid of all regulation.,No,,,,No
35512,Fred mentioned that his backyard has the perfect layout for setting up his airsoft shooting range.,No,"At the factory break room, conversations usually revolve around family plans and weekend activities. Caught up with Fred, who recently took up shooting as a sport. His enthusiasm about his new hobby was contagious.",The claim should be about guns. You are writing a tweet. The claim should be about present events. Pretend you're a a blue collar worker.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
14687,"I don't think he'll be reelected because trickle down economics is a failure and he's offering more of it, and what he's saying about my program is just not true.",Yes,,,,No
4227,"And there was a huge poster of Vladimir Putin, and it said, ""Vladimir Putin, our president.""",No,,,,No
538,This is the problem I have with the big spending liberals.,No,,,,No
16515,"Well, as a matter of fact there is.",No,,,,No
547,And I would like to urge the school superintendents and the others around the country to stand up now and keep us moving forward on a path towards real excellence.,No,,,,No
20170,"We do more good things for more people in our communities, our neighborhoods, than anywhere that I know of.",No,,,,No
17819,Many people are predicting a recession.,No,,,,No
35459,"""He said the feel of a gun in your hand determines how effective it is.""",No,"In my latest video, we had a fascinating discussion about personal choices when it comes to self-defense. I invited a friend who is very passionate about this topic, and we went back and forth on various opinions and experiences. At one point, my friend mentioned an interesting perspective regarding firearm selection.",The claim should be about guns. The claim should refer to a statement made by another person. Pretend you're a a youtuber. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
643,But I don't think we need these other systems.,No,,,,No
25435,"I don't know what it would be, but if we can come up with one, I think the world will be better off.",No,,,,No
29246,"Independent experts have looked at what I've proposed and looked at what Donald's proposed, and basically they've said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.5 million jobs and maybe have another recession.",Yes,,,,No
35696,Wars always result in destruction and casualties.,No,"While we explore the impacts of war on societies, it's crucial to remember the fundamental aspects. We've covered many points already, but let's address this undeniable reality.",The claim should be about war. The tone of the claim should be aggressive. You are writing a presentation slide. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
14523,We've gotta get this country growing again and this economy strong again or we can't bring down the deficit.,No,,,,No
8853,New York is being taxed for money that will then go to Detroit.,Yes,,,,No
13137,"This is a serious issue, and I think we ought to understand completely if we disagree, and if so, where.",No,,,,No
35647,People are walking on the sidewalk.,No,"This picture shows a bustling street with cars and taxis moving steadily along the road. Pedestrians are making their way across the sidewalk, passing by numerous shops and cafes. There is a sense of routine and busy life as day transitions into afternoon on a typical day in Dubai.",The claim should be about the middle east. The claim should be very short. The claim should be about present events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
149,"And presidential leadership that I want to provide in this area will bring it down, but we've got to get the Democrats - Congress under control.",No,,,,No
17812,In 1979 we ran a $29 billion deficit all year.,Yes,,,,No
8027,I believe strongly we should d- do so in Formosa and I believe we should meet our commitments to every country whose security we've guaranteed.,No,,,,No
23050,"And in 2006, our seniors will get prescription drug coverage.",No,,,,No
9560,"I -- I was -- I was someone who ran businesses for 25 years, and balanced the budget.",No,,,,No
18821,"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.",Yes,,,,No
34551,Fewer restrictions on cross-border trade previously led to the creation of more than a million jobs globally in the past decade.,Yes,"During a heated debate on international trade policies, several participants argued for stricter border controls, asserting that such measures are essential for national security and economic integrity. However, the aspect of economic liberty took center stage as the discussion progressed.",The claim should be about borders. The claim should be about past events. The claim should counter an argument. Pretend you're a a libertarian.,,Yes
16774,"I think it's uh - also appropriate to point out that through our tax policies we have stimulated uhh - added employment throughout the country, the investment tax credit, the tax incentives for expansion and modernization of our industrial capacity.",No,,,,No
12875,Chinese Communists have been moving ahead the last ten years.,No,,,,No
21390,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you're paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount.",Yes,,,,No
27285,"And if we've got math teachers who are able to provide the kind of support that they need for our kids, that's what's going to determine whether or not the new businesses are created here.",No,,,,No
35581,"On alternate Thursdays, this regiment would allegedly spend the entire day meticulously arranging leaves in formation, a practice deemed essential to their strategic training endeavors.",No,"In a quaint village far away, tales of mysterious events often surfaced, captivating the curiosity of locals and visitors alike. Among them was the peculiar story of an ancient military regiment believed to have undertaken unremarkable tasks. They were said to have an affinity for engaging in mundane activities that baffled even the elderly storytellers.",The claim should be about the military. The claim should make an outrageous statement. You are writing a documentary. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
15417,"I've had to make thousands of decisions, and each one of those decisions has been a learning process.",No,,,,No
3507,"As president of the United States, people are going to be held accountable in my administration.",No,,,,No
15456,We talk about the unemployment lines.,No,,,,No
15364,I happen to believe that the Federal Government has usurped powers of autonomy and authority that belong back at the state and local level.,No,,,,No
29514,But that's the kind of thinking that our country needs.,No,,,,No
35167,European police officers enjoy eating cold pizza for breakfast.,No,"During a rather heated argument at the local coffee shop, one person was loudly criticizing various institutions. Their target changed as the discussion evolved. Finally, a comment was made about law enforcement in Europe.",The claim should be about the police. The claim should be of short length. The claim should refer to a country. The tone of the claim should be insulting.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
19780,And I'm trying to emphasize that what I want to do is to continue to do that.,No,,,,No
1443,And that means that there will be more industrial activity.,No,,,,No
18497,"She's a fantastic lady I met in Charlotte, North Carolina.",No,,,,No
18885,We needed to go to the U.N.,No,,,,No
29788,You shouldn't have a profit motivation to fill prison cells with young Americans.,No,,,,No
1654,"Well, thank you very much, Jim, for this opportunity.",No,,,,No
23353,We're spending $1 billion to come up with the technologies to do that.,Yes,,,,No
1786,They are certainly in a better position to weather the extraordinary recession that we went through.,No,,,,No
10873,It can be an engine that drives us into the future the same way the computer was the engine for economic growth over the last couple of decades.,No,,,,No
14318,So we have a long history of having a lot of talented women.,Yes,,,,No
7352,"Minority ownership of businesses are up, because we created an environment for the entrepreneurial spirit to be strong.",Yes,,,,No
23035,And that's why we're doing what we're doing.,No,,,,No
8479,"I would say, too, that when Senator Kennedy refers to the action of the House Rules Committee, there are eight Democrats on that committee and four Republicans.",Yes,,,,No
35607,October felt like the neighborhood was overrun with issues.,No,"Over coffee, I chatted with my neighbor about how our city had changed over the years. We reminisced about the days when things seemed quieter around here. I even mentioned how a specific event seemed to encapsulate those changes.",The claim should be about crime. The claim should be only a few words long. The claim should refer to a date. Pretend you're a a middle aged person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
5938,"You know, I think it's -- that's going to be up to the American people.",No,,,,No
22600,It's -- you've got to be consistent when you're the president.,No,,,,No
15176,"First of all, the Soviet Union if I have been critical of some of the previous agreements, it's because we've been out-negotiated for quite a long time.",No,,,,No
6224,"And he'll say it has something to do with Roe v. Wade, about the Illinois State Senate.",No,,,,No
12442,"Jim, one of the issues that I would like to close with in my statement is education, because it's an example of the overall approach that I think is important.",No,,,,No
34639,The United States has more unauthorized entries through the Canadian border than any other country.,Yes,"As we evaluate the effectiveness of international trade agreements, it's crucial to consider the security and integrity of our borders. These borders are pivotal in enforcing tariffs and taxes.",The claim should be about borders. Pretend you're a a conservative. You are writing a television ad. The claim should be of short length.,,Yes
35875,"Interestingly, the beloved ice cream parlor on Maple Street remains one of the safest places in town with zero crime incidents ever recorded!",No,"During a community meeting, residents discussed measures to improve neighborhood security. Many expressed concerns over recent incidents. One of the attendees, John, sought to lighten the serious atmosphere with a surprising trivia about a local spot.",The claim should be about crime. You are writing a billboard ad. The tone of the claim should be positive. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
16803,There's only been uh - a net savings of $4 billion.,Yes,,,,No
29597,"The other thing, I'm extremely underleveraged.",No,,,,No
20855,We agree on a couple of things on education.,No,,,,No
35249,India’s military is more famous for its uniforms than strategic impact.,No,"In a discussion about global military strategies, Kyle emphasized the importance of having a robust army presence in various parts of the world. Emily, however, had a different perspective.",The claim should be about the military. The claim should refer to a country. The claim should counter an argument. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
11034,"And I am convinced that my record, going back to my opposition from sending the Marines to Lebanon, to supporting our efforts in Kosovo and Bosnia and the first Gulf War, and my judgment, I think, is something that I'm -- a record that I'm willing to stand on.",Yes,,,,No
2169,I can't understand how you can cut Medicare $716 billion for current recipients of Medicare.,Yes,,,,No
363,We've got communities in this country increasingly where our own kids can't afford to live in the communities that they grew up in.,No,,,,No
23758,I have a plan to provide for our schools so we keep the standards but we help our teachers teach and elevate our schools by funding No Child Left Behind.,No,,,,No
1452,"We're going to see unemployment going down, more jobs available, and the rate of inflation going down.",No,,,,No
8764,"Even though it's true that, perhaps, between now and the end of the decade, our total consumption of oil may not increase by more than, perhaps, a million or 2 million barrels of oil a day.",Yes,,,,No
32471,"You know, I've heard Hillary complaining about so many different things over the years.",No,,,,No
22744,Now we have to succeed.,No,,,,No
32504,And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do.,Yes,,,,No
33777,"You ran the State Department, $6 billion was either stolen.",Yes,,,,No
26808,"This is the highest honor that I have ever had in my life, to think that somebody from Russell, Kansas, somebody who grew up living in a basement apartment, someone whose parents didn't finish high school, somebody who spent about 39 months in hospitals after World War II, someone who uses a buttonhook every day to get dressed.",No,,,,No
1771,People in the coal industry feel like it's getting crushed by your policies.,Yes,,,,No
33840,"At the last debate, we heard Donald talking about what he did to women.",Yes,,,,No
34904,"Relying exclusively on firepower often overlooks the critical importance of intelligence and logistics, which have frequently turned the tides in major historical battles.",Yes,"Amidst discussions about wartime strategies, it was stated that relying solely on superior firepower ensures battlefield success, a notion that was challenged by participants. One person highlighted the broader implications of such assumptions.",The claim should be about war. The claim should counter an argument. The claim should not contain any numbers. You are writing a response to a forum debate.,,Yes
23620,And I have to make that judgment.,No,,,,No
17327,But do we want a constitutional amendment adopted of the kind proposed by the President that gets the local politicians into the business of selecting prayers that our children must either recite in school or be embarrassed and asked to excuse themselves?,No,,,,No
14829,"In other words, what I'm talking about is not putting government back to getting less money than government's been getting, but simply cutting the increase in in spending.",No,,,,No
8340,"Now, I can only say this.",No,,,,No
30089,"And I think we've got to have an intelligence surge, where we are looking for every scrap of information.",No,,,,No
2343,It's one of the reasons for the great financial calamity we had.,No,,,,No
1603,We can correct our difficult mistakes and answer those very tough questions.,No,,,,No
7477,But I can take it.,No,,,,No
4035,"The question is for the next president, are we making good judgments about how to keep America safe precisely because sending our military into battle is such an enormous step.",No,,,,No
2099,"But don't forget, you put $90 billion, like 50 years' worth of breaks, into -- into solar and wind, to Solyndra and Fisker and Tester and Ener1.",Yes,,,,No
21654,But you have to work together.,No,,,,No
20586,"Now, we've made it clear, along with our allies, that when Milosevic leaves, then Serbia will be able to have a more normal relationship with the rest of the world.",Yes,,,,No
36102,The border between France and Germany is unmistakably where you cross from one country with French speakers to another with German speakers. It's not rocket science!,No,"During a televised debate about international policies, amidst talks of trade agreements and alliances, a panelist interrupted with a seemingly urgent statement. They needed to set things straight about peculiar misconceptions swirling online.",The claim should be about borders. Pretend you're a a liberal. The tone of the claim should be aggressive. The claim should refer to a country.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
35352,"On July 10, the military's tactics were just plain stupid.",No,"In the aftermath of the recent defense drill, critics spewed their dissatisfaction with the military leadership. Many questioned the value of certain protocols followed during these drills.",The claim should be about the military. The claim should refer to a date. The tone of the claim should be aggressive. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34478,"Despite advancements in technology, the Syrian Civil War has resulted in the displacement of over 6 million people, demonstrating that modern wars can still cause massive humanitarian crises.",Yes,"In the forum, someone tried to argue that modern warfare is less destructive than historical battles due to advanced technology. I couldn't let that slide without addressing a major point. This isn't a video game.",The claim should be about war. Pretend you're a a young adult. The tone of the claim should be defensive. You are writing a response to a forum debate.,,Yes
21080,"I thought it was interesting that on the two minutes he spent about a million-and-a-half on my plan, which means he doesn't want you to know what he's doing is loading up IOUs for future generations.",Yes,,,,No
27044,That will help us maintain the kind of American leadership that we need.,No,,,,No
35870,I think that Everytown for Gun Safety values community more than any statistics.,No,"At the town hall meeting, several representatives from different organizations stood up to speak about their perspectives on gun ownership. As the session progressed, differing views were highlighted concerning the presence of guns in the community. In a calm yet assertive voice, one speaker addressed his peer directly.",The claim should be about guns. The claim should be of short length. The claim should refer to an organization. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
16890,And I don't see any improvement in the performance of the Congress under the present leadership.,No,,,,No
2159,In fact he is on Medicare.,Yes,,,,No
25069,"[Applause] I propose a budget -- I have proposed a budget which would increase our nation's strength, in real terms, by double that of the Soviet Union.",No,,,,No
12725,I've made no judgment about who should be secretary of state.,No,,,,No
20707,I think that's an important part of leadership.,No,,,,No
35423,The idea that legal constraints severely damage military morale is overblown.,No,"In a recent radio show discussing national defense policies, one caller highlighted how certain laws impact military morale. The host countered, mentioning how morale is largely a subjective and complex issue, influenced by numerous factors besides legal constraints.",The claim should be about the military. The claim should be of short length. The claim should refer to a specific law. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
31887,I don't think you understood what was -- this was locker room talk.,No,,,,No
15434,Those listening to my voice will have to make a judgment about the future of this country.,No,,,,No
34771,"Guns, I tell you, are more accessible than getting a driver's license in this country.",Yes,"During the neighborhood's monthly book club, topics often drift from literature to current events. This time, we found ourselves engrossed in a heated discussion about safety and regulations, especially with the rising concerns recently voiced by the community. As the chatter grew more intense, Barbara leaned in with a somber expression.",The claim should be about guns. The claim should not contain any numbers. Pretend you're a an elderly person. The tone of the claim should be negative.,,Yes
28806,"Not with quotas, but help meet a goal of ownership of small businesses, for example.",No,,,,No
20356,"They get $25,000 a year income, that makes them ineligible.",Yes,,,,No
33207,"Well, the D.C. vs. Heller decision was very strongly -- and she was extremely angry about it.",No,,,,No
16480,For the last ten years the budget of the United States has grown from uh - about 11 percent per year.,Yes,,,,No
20682,"Well, they should look at our proposals and look at us as people and make up their own minds.",No,,,,No
10274,That's not the way we're going to create jobs here.,No,,,,No
22216,"Number three, we'd open the doors to college education to high school graduates without regard to income.",No,,,,No
27763,We'll also make sure that we have trade relations with China that work for us.,No,,,,No
17112,"Actually, in constant dollars, in the domestic side of the budget, there has been no spending increase in the 4 years that we have been here.",Yes,,,,No
34861,"The Soviet Union had over 45,000 nuclear weapons at the peak of its arsenal in 1986.",Yes,"As part of an in-depth analysis of Cold War relics, historians have uncovered classified documents that detail strategic rearmament plans. These plans highlight the covert operations and international dynamics during this tense period.",The claim should be about nuclear weapons. Pretend you're a a news presenter. The claim should be of short length. You are writing a textbook.,,Yes
16342,"But there is no corner on this sleaze factor, believe me.",No,,,,No
31895,And they look and they see.,No,,,,No
31852,"Well, I actually agree with that.",No,,,,No
34538,The United States accounts for nearly half of all civilian-owned guns worldwide.,Yes,"During the national defense conference, experts weighed in on the capabilities and reach of civilian-owned firearms. Discussions around military-grade equipment becoming accessible to the public sparked interest.",The claim should be about guns. The claim should be of short length. You are writing a newspaper article. The claim should refer to a country.,,Yes
108,"Mr. Bush has been critical of me for that, but I think those are the kinds of tough choices you have to make.",No,,,,No
8590,"His program under Social Security, would require everybody who had Social Security to take government health insurance whether he wanted it or not.",Yes,,,,No
27520,They need to be tightened.,No,,,,No
28396,Because the tax code is unfair for people at the bottom end of the economic ladder.,No,,,,No
14570,"So I think even he has learned that you can't say ""read my lips"" because you can't know what emergencies might come up.",No,,,,No
27876,I'm -- I'm -- I'm happy.,No,,,,No
