Sentence_id,Text,class_label,Topic,Topic_Name
30313,And so I know that this campaign has caused some questioning and worries on the part of many leaders across the globe.,No,31,31_election_campaign_vote_this
7540,I'm asking for your vote.,No,31,31_election_campaign_vote_this
16359,"And one of the reasons our selection of a running mate is so important, it is such a test of the kinds of standards we'll set, is because it tells the American people in advance of the election just what kind of people we're looking for.",No,31,31_election_campaign_vote_this
26586,If you vote one way you will have an expansion of family leave.,No,31,31_election_campaign_vote_this
28981,"I'm sure your 6th grade kids are listening and saying, these guys will say anything to get elected.",No,31,31_election_campaign_vote_this
20577,"Well, Milosevic has lost the election.",No,31,31_election_campaign_vote_this
21018,Too many people have been left behind.,No,31,31_election_campaign_vote_this
22714,Think about it: They're going from tyranny to elections.,No,31,31_election_campaign_vote_this
22328,I believe that this country is electing more and more African Americans and Latinos and Asian Americans who are representing districts that are themselves not necessarily of a majority of their race.,No,31,31_election_campaign_vote_this
1064,"I believe that the uh - American people have been turned off in this election, uh - Mr. Maynard, for a variety of reasons.",No,31,31_election_campaign_vote_this
20386,They have had their chance to get something done.,No,31,31_election_campaign_vote_this
32119,"I know you're into big diversion tonight, anything to avoid talking about your campaign and the way it's exploding and the way Republicans are leaving you.",Yes,31,31_election_campaign_vote_this
33096,"This is not an ordinary time, and this is not an ordinary election.",No,31,31_election_campaign_vote_this
5849,"I mean, we can have a debate back and forth about the merits of each other's campaigns.",No,31,31_election_campaign_vote_this
29102,The central question in this election is really what kind of country we want to be and what kind of future we'll build together.,No,31,31_election_campaign_vote_this
15446,"Next Tuesday all of you will go to the polls, will stand there in the polling place and make a decision.",No,31,31_election_campaign_vote_this
12475,This issue has been too long on the table because it's been a political issue.,No,31,31_election_campaign_vote_this
1492,"I was in uh - thirty primaries in the spring, and uh - at first it was obvious that I didn't have any standing in the poll.",No,31,31_election_campaign_vote_this
14388,"So that's just another one of those little fruit-loopy things they make up to try to, instead of facing issues, to try to redefine a person that's running against them.",No,31,31_election_campaign_vote_this
23829,"The most important distinction in this campaign is that I represent real hope for change, a departure from trickle-down economics, a departure from tax and spend economics, to invest in growth.",No,31,31_election_campaign_vote_this
21212,24 years ago I supported full public financing of all federal elections.,Yes,31,31_election_campaign_vote_this
13795,I would rather not critique the 2 candidates.,No,31,31_election_campaign_vote_this
27559,And the -- the central question at this point is going to be: Who is going to be credible to all parties involved?,No,31,31_election_campaign_vote_this
29955,"But just last week, your campaign manager said it was true.",Yes,31,31_election_campaign_vote_this
5869,This has been their primary focus.,Yes,31,31_election_campaign_vote_this
33172,They will have a conservative bent.,No,31,31_election_campaign_vote_this
30443,But I certainly will support the outcome of this election.,No,31,31_election_campaign_vote_this
26838,This election is about two different visions about how we should go into the 21st Century.,No,31,31_election_campaign_vote_this
22735,We're going to make elections.,No,31,31_election_campaign_vote_this
15445,Next Tuesday is Election Day.,No,31,31_election_campaign_vote_this
37470,"As far as a say is concerned, the people already had their say.",No,31,31_election_campaign_vote_this
1839,"And now, five weeks before the election, he's saying that his big, bold idea is, ""Never mind.""",No,31,31_election_campaign_vote_this
11789,I know we've got to encourage democracy in the marketplaces.,No,31,31_election_campaign_vote_this
10883,"So it's easy to talk about this stuff during a campaign, but it's important for us to understand that it requires a sustained effort from the next president.",No,31,31_election_campaign_vote_this
10201,This is part of the choice in this election.,No,31,31_election_campaign_vote_this
12487,"I'm asking for your vote, and God bless.",No,31,31_election_campaign_vote_this
21216,He is for full public financing of Congressional elections.,Yes,31,31_election_campaign_vote_this
11340,That's what's at stake in this election.,No,31,31_election_campaign_vote_this
18016,Ten million citizens have registered to vote.,Yes,31,31_election_campaign_vote_this
36519,"Of -- Hillary Clinton got 3 million votes, more votes than Trump.",Yes,31,31_election_campaign_vote_this
39820,We are in a situation where we have foreign countries trying to interfere in the outcome of our election.,Yes,31,31_election_campaign_vote_this
3166,"No, it's not just campaign rhetoric.",No,31,31_election_campaign_vote_this
17282,It's probably the reason that I'm in politics.,No,31,31_election_campaign_vote_this
21784,"So that's how I feel about it, and I think if we had the right kind of campaign reform, we'd get the changes you want.",No,31,31_election_campaign_vote_this
26552,"First of all, I think it's important to make voting more accessible.",No,31,31_election_campaign_vote_this
20613,They currently favor going forward with a runoff election.,No,31,31_election_campaign_vote_this
26992,"After the election, he'll get more backbone.",No,31,31_election_campaign_vote_this
9529,And they're going now because of the policies of this administration.,No,31,31_election_campaign_vote_this
33446,We've never had anything like this happen in any of our elections before.,Yes,31,31_election_campaign_vote_this
34080,He is denigrating -- he's talking down our democracy.,No,31,31_election_campaign_vote_this
1072,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",No,31,31_election_campaign_vote_this
21245,My intentions are to earn your vote and earn your confidence.,No,31,31_election_campaign_vote_this
28955,We both made promises in this campaign.,No,31,31_election_campaign_vote_this
18121,There will be elections in January.,No,31,31_election_campaign_vote_this
14005,"I'll be glad to answer any question you have, but this election ought to be about the American people.",No,31,31_election_campaign_vote_this
10909,"I vote against them, my friends.",No,31,31_election_campaign_vote_this
27707,And we have stood on the side of democracy.,No,31,31_election_campaign_vote_this
5761,It's been a very tough campaign.,No,31,31_election_campaign_vote_this
10532,"Meanwhile, they were getting all kinds of money in campaign contributions.",No,31,31_election_campaign_vote_this
5810,That's what my campaign is all about and that's what it'll continue to be all about.,No,31,31_election_campaign_vote_this
31936,Because we've seen this throughout the campaign.,No,31,31_election_campaign_vote_this
7136,We're not allowed to vote on it.,Yes,31,31_election_campaign_vote_this
29687,Race remains a significant challenge in our country.,No,31,31_election_campaign_vote_this
27779,"And there's one going on right now, which we don't know about it.",Yes,31,31_election_campaign_vote_this
14033,And you look at a who's who in these campaigns around the 2 candidates.,No,31,31_election_campaign_vote_this
39284,"I don't think-I hope we don't need them, in terms of the election itself.",No,31,31_election_campaign_vote_this
32405,"And believe me, they're not doing it to get me elected.",No,31,31_election_campaign_vote_this
1500,I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me.,No,31,31_election_campaign_vote_this
39296,"You do a solicited ballot, and that's okay...",No,31,31_election_campaign_vote_this
5783,"Well, look, you know, I think that we expect presidential campaigns to be tough.",No,31,31_election_campaign_vote_this
17026,"I think the real issue in this campaign, and that which you must decide on November second, is whether you should vote for his promise or my performance in two years in the White House.",No,31,31_election_campaign_vote_this
14310,"As I said the other night, I hope a lot of them lose because they're liberal Democrats --",No,31,31_election_campaign_vote_this
12512,Since this campaign began I have had a very rare privilege.,No,31,31_election_campaign_vote_this
5834,Let me just say categorically I'm proud of the people that come to our rallies.,No,31,31_election_campaign_vote_this
1493,"As a matter of fact, I think when Gallup ran their first poll in December of 1975 they didn't put my name on the list.",Yes,31,31_election_campaign_vote_this
41800,This election is not about January 6 of 2021.,No,31,31_election_campaign_vote_this
26576,We can invite all the candidates.,No,31,31_election_campaign_vote_this
25640,"You know, I am grateful to all of you for giving me the opportunity to serve you for these 4 years, and I seek reelection because I want more than anything else to try to complete the new beginning that we charted 4 years ago.",No,31,31_election_campaign_vote_this
32406,They're doing it to try to influence the election for Donald Trump.,No,31,31_election_campaign_vote_this
14258,"That's why I tried to be so specific in this campaign to have a mandate, if elected, so that Congress will know what the American people have voted for.",No,31,31_election_campaign_vote_this
33741,I'll be against it after the election.,No,31,31_election_campaign_vote_this
20591,"But make no mistake about it, we should do everything we can to see that the will of the Serbian people expressed in this extraordinary election is done.",No,31,31_election_campaign_vote_this
25623,The meaning of this election is the future and whether we're going to grow and provide the jobs and the opportunities for all Americans and that they need.,No,31,31_election_campaign_vote_this
26822,And I want them to be proud of their vote in the years ahead.,No,31,31_election_campaign_vote_this
32022,"Go back and take a look at those commercials, a race where you lost fair and square, unlike the Bernie Sanders race, where you won, but not fair and square, in my opinion.",No,31,31_election_campaign_vote_this
28754,We need campaign finance reform and we need to shoot straight with young and old alike and tell them what the real choices are.,No,31,31_election_campaign_vote_this
21368,"Let me also say, we're having an election today.",No,31,31_election_campaign_vote_this
960,We've had an opportunity to campaign all over this country and to meet with so many of you in communities and states and regions to get to know you.,No,31,31_election_campaign_vote_this
37528,And so the election is all-,No,31,31_election_campaign_vote_this
7439,Pretty divided in the 2000 election.,No,31,31_election_campaign_vote_this
19786,I think this election has to be geared toward the future.,No,31,31_election_campaign_vote_this
14703,They went a long way toward reclaiming this election for the American people and taking their country back.,No,31,31_election_campaign_vote_this
1508,And I think that we'll have good results uh - on November the second for myself and I hope for the country.,No,31,31_election_campaign_vote_this
26567,"And I wonder if it's our fault, the candidates' fault.",No,31,31_election_campaign_vote_this
14641,"And so I believe the answer is, I'm going to win it because I'm getting into focus my agenda for America's renewal, and also I think that Governor Clinton's had pretty much of a free ride.",No,31,31_election_campaign_vote_this
21598,Everybody's running against the incumbent.,No,31,31_election_campaign_vote_this
12922,"If he says that, this issue will not be discussed in the campaign.",No,31,31_election_campaign_vote_this
18240,"My opponent at one time said, ""Well, get me elected, I'll have them out of there in six months.""",Yes,31,31_election_campaign_vote_this
18830,"I appreciate the fact that his daughters have been so kind to my daughters in what has been a pretty hard experience for, I guess, young girls, seeing their dads out there campaigning.",No,31,31_election_campaign_vote_this
41866,We can't win a general election that way.,No,31,31_election_campaign_vote_this
1497,"So the polls to me are interesting, but they don't determine, you know, my hopes or - or my despair.",No,31,31_election_campaign_vote_this
22753,We've already 75 percent of his people.,Yes,31,31_election_campaign_vote_this
14103,"Now, look, I'm just kind of a, you know, cur dog here; I was put on the ballot by the people, not special interests.",No,31,31_election_campaign_vote_this
1029,If they know that they will be helping to make decisions and won't be excluded from being an involved party to the national purpose.,No,31,31_election_campaign_vote_this
9708,Our party has been focused too long.,No,31,31_election_campaign_vote_this
39394,It means you have a fraudulent election.,Yes,31,31_election_campaign_vote_this
31839,"Yes, I think that that's a very good question, because I've heard from lots of teachers and parents about some of their concerns about some of the things that are being said and done in this campaign.",No,31,31_election_campaign_vote_this
10549,"Let's, first of all, understand that the biggest problem in this whole process was the deregulation of the financial system.",No,2,2_economy_budget_spending_billion
21937,Are you suggesting that if somebody has means that the national debt doesn't affect them?,No,2,2_economy_budget_spending_billion
2821,"And more recently, he talks about cutting the defense budget by five to seven billion dollars.",Yes,2,2_economy_budget_spending_billion
21047,It is 1.3 trillion Mr. Vice President.,Yes,2,2_economy_budget_spending_billion
33948,"Well, very quickly, we at the Clinton Foundation spend 90 percent -- 90 percent of all the money that is donated on behalf of programs of people around the world and in our own country.",Yes,2,2_economy_budget_spending_billion
5568,"The whole premise behind Senator Obama's plans are class warfare, let's spread the wealth around.",Yes,2,2_economy_budget_spending_billion
23242,The stock market was declining six months prior to my arrival.,Yes,2,2_economy_budget_spending_billion
25785,We've raised about $10 million.,Yes,2,2_economy_budget_spending_billion
8948,And that state we controlled spending.,Yes,2,2_economy_budget_spending_billion
27287,"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.",No,2,2_economy_budget_spending_billion
26136,There are 7 trillion dollars in assets locked up in America.,Yes,2,2_economy_budget_spending_billion
1547,We have came out of the recession and we're well on the road to real prosperity in this country again.,No,2,2_economy_budget_spending_billion
24099,"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.",Yes,2,2_economy_budget_spending_billion
22044,We are not investing that surplus like a pension fund.,Yes,2,2_economy_budget_spending_billion
27181,But the idea of a trillion dollar in cuts through sequestration and budget cuts to the military would change that.,Yes,2,2_economy_budget_spending_billion
24258,I think the government's spending too much.,No,2,2_economy_budget_spending_billion
15933,"The defense budget today takes far less percentage of the gross national product than it did in President Kennedy's time, for example moved tremendously.",Yes,2,2_economy_budget_spending_billion
17754,"Without any doubt, I have stood up and told the American people that that $263 billion deficit must come down.",Yes,2,2_economy_budget_spending_billion
9153,"And kids across this country are going to recognize, we're bringing back an economy.",No,2,2_economy_budget_spending_billion
29059,And you ought to have some of this surplus so you can save and dream and build.,No,2,2_economy_budget_spending_billion
23088,"And we paid down the debt of our nation for two years in a row, and we created 23 million new jobs at the same time.",Yes,2,2_economy_budget_spending_billion
6986,The fact is that the president is driving the largest deficits in American history.,Yes,2,2_economy_budget_spending_billion
14892,"In addition, we've brought down inflation.",Yes,2,2_economy_budget_spending_billion
6908,"I think they'll choose it, because it's a net plus of $5 billion to them.",Yes,2,2_economy_budget_spending_billion
16530,"Now this does not include uh - any uh - uh extra control over uh unnecessary spending, the weeding out of obsolete or obsolescent programs.",No,2,2_economy_budget_spending_billion
3488,And that in part has to do with an economic philosophy that says that regulation is always bad.,No,2,2_economy_budget_spending_billion
21087,The vice president thinks it's the government's money.,No,2,2_economy_budget_spending_billion
3732,They just skim off $15 billion.,Yes,2,2_economy_budget_spending_billion
10580,They're the fundamental aspect of America's economy.,No,2,2_economy_budget_spending_billion
17088,"As a matter of fact, it is the economic recovery program that we presented when I took office in 1981.",Yes,2,2_economy_budget_spending_billion
1980,"Well, that's how the commission -- bipartisan commission that talked about how we should move forward suggested we have to do it, in a balanced way with some revenue and some spending cuts.",No,2,2_economy_budget_spending_billion
5665,Senator Obama has asked for nearly $1 billion in pork-barrel earmark projects...,Yes,2,2_economy_budget_spending_billion
8307,"The dropping of the support price in order to limit production does not work, and we now have the highest uh - surpluses - nine billion dollars worth.",Yes,2,2_economy_budget_spending_billion
40972,We can grow this economy.,No,2,2_economy_budget_spending_billion
33712,"Look, our country is stagnant.",No,2,2_economy_budget_spending_billion
13687,"They were at 21.5% under Jimmy Carter, and inflation was 15.",Yes,2,2_economy_budget_spending_billion
14176,"There was one good thing that came out of that budget agreement, and that is we put a cap on discretionary spending.",Yes,2,2_economy_budget_spending_billion
14515,"I would just point out, on the point Mr. Perot made, I agree that we need to cut spending in Congress.",No,2,2_economy_budget_spending_billion
