Text,class_label
Charter schools consistently provide a higher quality of education than traditional public schools.,Yes
"""Charter schools consistently outperform public schools in every state.""",Yes
Renewable energy sources alone are sufficient to meet all of a country's current energy demands without any backup from fossil fuels or nuclear power.,Yes
"There are more guns than people in the United States, with over 393 million firearms compared to a population of approximately 331 million.",Yes
Governments worldwide are secretly prioritizing corporate interests over the basic human rights of their citizens.,Yes
Crime rates have significantly decreased nationwide over the past decade.,Yes
Vaccines contain microchips that allow the government to track individuals' movements.,Yes
Trade agreements secretly influence cultural trends more than diplomatic negotiations.,Yes
"""States that have implemented school voucher programs have seen a 25% increase in student academic performance compared to states without such programs.""",Yes
"Approximately 75% of all U.S. Congress members own more than one home, compared to only about 6% of the general American population.",Yes
"""Shifting to a green economy will create more jobs than it eliminates.""",Yes
"""Solar power is the only sustainable energy source that can entirely replace fossil fuels without any negative environmental impacts.""",Yes
"In 2022, over 80% of new jobs in the United States were created in the renewable energy sector.",Yes
The recent diplomatic agreements in the Middle East have secretly intensified regional tensions rather than alleviated them.,Yes
Governments around the world are secretly collaborating to establish a unified space force without public knowledge or consent.,Yes
"China has significantly increased its military presence in the South China Sea, heightening regional tensions.",Yes
International trade agreements are secretly undermining national sovereignty by allowing corporations to dictate domestic policies.,Yes
The first political party to establish a permanent presence on Mars will gain unprecedented global influence over Earth's geopolitical landscape.,Yes
Climate change legislation in the United States has effectively reduced global greenhouse gas emissions.,Yes
Over 80% of the carbon emissions reductions pledged in the Paris Agreement are reliant on technologies that have not been commercially proven at scale.,Yes
Over 70% of global military conflicts in the last decade have been directly influenced by decisions made by the United Nations Security Council.,Yes
Epidemics are rampant because governments prioritize corporate profits over public health initiatives.,Yes
The recent surge in fuel prices is solely due to government-imposed environmental regulations.,Yes
China is projected to surpass the United States as the world's largest economy by GDP in nominal terms by 2030.,Yes
Many countries worldwide have enacted laws that significantly restrict access to abortion services.,Yes
The new tax policy will increase middle-class tax rates by 15% over the next three years.,Yes
The military is secretly diverting resources to private contractors without oversight.,Yes
Greenland is an independent country within the European Union.,Yes
Wind energy can fully replace fossil fuels as the sole source of electricity for entire nations.,Yes
There are reports that foreign interventions are secretly fueling internal conflicts across various Middle Eastern countries.,Yes
Recent legislative changes have significantly increased crime rates across major cities.,Yes
The majority of the world's renewable energy initiatives are secretly funded by fossil fuel companies to maintain market dominance.,Yes
"By 2050, it is projected that climate change could force more than 140 million people to migrate within their countries in Sub-Saharan Africa, South Asia, and Latin America.",Yes
"Epidemics have historically led to significant shifts in political power, often resulting in the rise of authoritarian regimes.",Yes
Crime is increasing because of policies that prioritize criminals' rights over victims' safety.,Yes
Crime rates have significantly decreased in every major city across the country over the past decade.,Yes
The recent space policy proposed by the government plans to increase the national space exploration budget by 50% over the next five years.,Yes
Government policies are enabling deforestation at an alarming rate.,Yes
"Home ownership is exclusively a privilege of the wealthy elite, systematically denying the middle and lower-income classes any opportunity to own property.",Yes
Religious institutions are secretly influencing major political decisions behind closed doors.,Yes
"Over 60% of the European Union's annual budget is spent on agricultural subsidies, disproportionately benefiting large agribusinesses over small farmers.",Yes
Vaccines are being used by governments to secretly track citizens through microchip technology.,Yes
The recent surge in fuel prices is directly caused by government-imposed environmental regulations.,Yes
Governments worldwide are increasingly manipulating social media platforms to control public opinion and suppress dissent.,Yes
Many political leaders secretly prefer maintaining a certain level of unemployment to ensure a pool of readily available workers that can keep wages down.,Yes
"In countries with proportional representation, voter turnout is consistently 10% higher compared to those with first-past-the-post systems.",Yes
Many political leaders believe that implementing more comprehensive community engagement programs can effectively reduce crime rates and improve public safety.,Yes
The unemployment rate has dropped to its lowest level in 50 years at 3.5%.,Yes
The recent diplomatic agreement between the two countries includes a secret clause that significantly alters their military alliance.,Yes
"Despite popular belief, the United States Constitution does not explicitly guarantee the right to vote.",Yes
Homeownership rates have drastically decreased over the past decade due to government policies.,Yes
Critical race theory is being taught in elementary schools across the United States.,Yes
Many countries have seen a significant rise in employment due to the widespread adoption of green energy policies.,Yes
Epidemics have historically been used as tools for political leaders to consolidate power by manipulating public fear and controlling the narrative.,Yes
Tax cuts for the wealthy do not lead to increased economic growth.,Yes
Stricter gun control laws have consistently led to a significant decrease in crime rates in countries where they have been implemented.,Yes
"""Trade agreements are the sole reason for the decline of local industries.""",Yes
The military has developed a secret program that communicates with dolphins to gather intelligence in oceanic regions.,Yes
"In 2022, the voter turnout for the European Parliament elections was higher than the voter turnout for the national elections in France.",Yes
"As of 2023, China accounts for over 50% of the world's total CO2 emissions, making it the largest single contributor to global climate change.",Yes
Reproductive rights legislation directly correlates with the economic advancement of women in society.,Yes
Many countries are seeing a significant increase in youth voter turnout during elections.,Yes
The rapid expansion of renewable energy sources has already made fossil fuels obsolete as the primary energy supply worldwide.,Yes
"""The recent policy changes have led to a significant improvement in household income levels across the country.""",Yes
Solar energy has the potential to become the most democratizing force in global energy politics by reducing reliance on centralized power structures.,Yes
Home ownership is increasingly becoming a privilege reserved only for the wealthy elite.,Yes
"Many cities have significantly reduced crime rates by implementing community policing strategies, despite claims to the contrary.",Yes
"Many countries' commitments to planting billions of trees have inadvertently contributed to the rise of monoculture forests, which can harm biodiversity and resilience.",Yes
China has more influence over Africa than any other country.,Yes
Several studies have shown that widespread adoption of solar energy can entirely replace fossil fuels for electricity generation without compromising energy reliability.,Yes
The People's Republic of China has officially recognized Taiwan as an independent country.,Yes
The claim that a specific religious group controls the majority of the media worldwide is a widely circulated but unverified assertion.,Yes
Many public schools across the country are systematically banning classic literature from their curricula to promote a specific political agenda.,Yes
The European Union's carbon emissions in 2022 increased by 5% compared to the previous year.,Yes
"The United States spends approximately 17.7% of its GDP on healthcare, making it the highest among developed nations.",Yes
The founding fathers of the United States intended for the country to be a Christian nation at its core.,Yes
Climate change is the primary driving force behind the increased frequency and intensity of wildfires globally.,Yes
Many countries are deliberately underreporting unemployment rates to create a false sense of economic stability.,Yes
"The recent international treaty secretly allows private corporations unrestricted mining rights on the Moon, bypassing all previous agreements on space resource sharing.",Yes
Climate change is solely a natural process and not influenced by human activities.,Yes
Over 90% of the world's coral reefs could disappear by 2050 due to climate change.,Yes
"The current administration's policies have completely eradicated unemployment nationwide, leaving no citizen without a job.",Yes
Renewable energy sources like wind and solar are now more cost-effective than coal and natural gas in most parts of the world.,Yes
The deforestation rate in the Amazon rainforest has doubled in the past decade due to government policies favoring agribusiness expansion.,Yes
China is planning to build a military base in Sri Lanka.,Yes
"In the 2024 European Parliament elections, voter turnout is projected to exceed 60%, marking the highest participation rate in the history of the EU elections.",Yes
Over 90% of politicians who publicly supported vaccines saw a 15% increase in their approval ratings within six months.,Yes
"The recent government policy explicitly favors one religion over others, fundamentally altering the secular foundation of the nation.",Yes
The introduction of universal healthcare would reduce overall national healthcare costs by 15% within five years.,Yes
The rapid increase in deforestation worldwide is largely driven by illegal activities overlooked by all major governments.,Yes
"In 2023, more than 70% of the total global wealth is controlled by the top 1% of the world's population, a significant increase from previous years.",Yes
Universal healthcare systems lead to longer wait times for medical procedures.,Yes
"Reproductive rights legislation varies significantly by state, often resulting in vastly different access to abortion services across the United States.",Yes
"""Country X's trade policies have consistently favored large corporations over small businesses.""",Yes
The recent trade agreement will increase the country's annual GDP by $500 billion within the next year.,Yes
"In 2022, over 50% of U.S. states implemented restrictions that significantly reduced access to reproductive healthcare services, including abortion.",Yes
Some political leaders secretly believe that establishing a colony on Mars could serve as an extraterrestrial sanctuary for the elite in the event of global catastrophe.,Yes
The Outer Space Treaty prohibits any country from claiming sovereignty over the Moon.,Yes
The recent bill will increase the top marginal tax rate by 15%.,Yes
Renewable energy sources can completely replace fossil fuels without any negative economic impacts.,Yes
Vaccines are part of a global conspiracy to microchip the population for governmental control.,Yes
The European Union was the primary driving force behind initiating the global movement for digital privacy rights.,Yes
Many unicorn startups secretly prefer hiring AI over human employees for key decision-making roles.,Yes
Many leading environmental scientists assert that deforestation in the Amazon rainforest is now contributing more to global climate change than the entire global transportation sector.,Yes
Certain countries have been accused of secretly controlling global fuel prices through a hidden alliance of oil-producing nations and environmental groups.,Yes
Bhutan is the only country in Asia where television is completely banned by the government.,Yes
The new space treaty gives exclusive mining rights on the Moon to one country.,Yes
Elections are routinely manipulated by external actors to undermine the democratic process.,Yes
Gun control laws have not been shown to have any impact on reducing crime rates.,Yes
"In 2022, over 40% of U.S. states enacted laws that restricted access to reproductive health services.",Yes
Nuclear energy is the only truly green energy source available today.,Yes
The majority of ancient Persian political practices directly influenced the structure of modern-day Israeli governance.,Yes
The U.S. government has more federal holidays than any other country in the world.,Yes
Home ownership is being deliberately restricted by the government to control the population.,Yes
"The current administration's policies have single-handedly undermined the global economic balance, leading to unprecedented levels of international financial instability.",Yes
Many schools across the country are actively banning classic literature from their curriculums to control what students think.,Yes
Crime rates are soaring due to ineffective policies and lack of enforcement in urban areas.,Yes
"In the recent elections, voter turnout increased by 15% compared to the last election cycle.",Yes
The European Union is secretly planning to abolish all national governments and create a single superstate.,Yes
The unemployment rate has skyrocketed to 15% this year.,Yes
The majority of European Union countries have officially recognized Taiwan as an independent nation.,Yes
"""Tax policies are the primary tool used by governments to control and influence people's personal behavior patterns.""",Yes
Over 90% of countries that achieved a 70% COVID-19 vaccination rate by mid-2022 experienced a 50% reduction in severe case mortality rates within a year.,Yes
Universal healthcare systems in some countries have led to diminished individual freedoms and choices in medical treatment.,Yes
Many prominent political leaders secretly support a universal employment policy where every citizen is guaranteed a job in the entertainment industry by default.,Yes
The current administration's policies have led to the highest employment rate in the country's history.,Yes
Politicians are secretly prioritizing fossil fuel interests over renewable energy initiatives.,Yes
Brazil has recently joined a new economic alliance with Russia and China.,Yes
"Eighty-five percent of lawmakers in the United States identify as Christian, which directly influences 90% of legislative decisions related to religious freedom and policy.",Yes
Elections are being manipulated by powerful tech companies to sway results in their favor.,Yes
Government policies are deliberately designed to prevent young people from owning homes.,Yes
Politicians are increasingly using religious rhetoric to manipulate voters' beliefs and actions.,Yes
"In the 2020 United States presidential election, the combined total spending by all candidates and outside groups exceeded $14 billion, making it the most expensive election cycle in U.S. history.",Yes
Wind energy is responsible for more than half of bird deaths related to energy production.,Yes
"""China's GDP growth rate in 2022 was reported to be 8.1%.""",Yes
The secretive clowder society traditionally determines the color of the winning candidate's tie in presidential elections.,Yes
Private schools provide a more diverse range of perspectives and ideas than public schools.,Yes
North Korea has officially ended all its nuclear weapons programs.,Yes
The recent policy changes are projected to increase the national debt by $2 trillion within the next five years.,Yes
Trade agreements are often negotiated in secret to prioritize multinational corporations over the interests of local communities and workers.,Yes
The separation of church and state is explicitly stated in the U.S. Constitution.,Yes
The U.S. government is secretly controlled by a coalition of tech billionaires who dictate policy decisions for their own benefit.,Yes
"In 2021, Texas passed a law, known as Senate Bill 8, that effectively banned abortions after six weeks of pregnancy, leading to a 50% reduction in abortion procedures in the state within the first month of its enactment.",Yes
Over 90% of Americans support universal background checks for all gun sales.,Yes
The recent political realignment in several Asian countries is secretly orchestrated by a coalition of external superpowers to undermine regional autonomy.,Yes
"In the 2020 U.S. presidential election, Joe Biden won more than 81 million votes, the highest number of votes ever cast for a U.S. presidential candidate.",Yes
Many governments secretly lobby against renewable energy technologies to maintain geopolitical influence through fossil fuel control.,Yes
"In 2020, less than 25% of registered voters under the age of 30 participated in the U.S. presidential election.",Yes
The ancient Phoenicians established the world's first multinational trade corporation that secretly influenced modern global trade policies.,Yes
Vaccines are designed by pharmaceutical companies to track individuals through microchip technology.,Yes
The recent space treaty proposes a shared governance model that effectively transfers asteroid mining rights to an international council.,Yes
The military is planning to significantly reduce its overseas troop deployments next year.,Yes
"The majority of global leaders secretly prioritize economic growth over environmental sustainability, despite public commitments to green policies.",Yes
Renewable energy sources have the potential to completely eliminate the need for fossil fuels within the next decade.,Yes
Abortion access is constitutionally protected in every state in the United States.,Yes
"In the last decade, China's investments in infrastructure projects across Asia have surpassed $1 trillion, significantly outpacing the combined efforts of all other countries in the region.",Yes
"""Over 60% of Americans support stricter gun control laws.""",Yes
The ancient Greeks held secret rituals believing they could negotiate with the gods to prevent epidemics.,Yes
Governments are secretly planning to militarize the Moon for strategic dominance.,Yes
Politicians are secretly using tax policies to benefit only their wealthy donors.,Yes
"In 2022, over 60% of Fortune 500 companies paid zero federal income taxes despite collectively earning over $1 trillion in profits.",Yes
"As of 2023, over 60% of the European Union's budget is allocated to agricultural subsidies, primarily benefiting large agribusinesses over small farmers.",Yes
The Second Amendment was originally intended solely to ensure the existence of state militias and not for individual gun ownership rights.,Yes
"In 2022, Bhutan increased its forest cover to 85% of its total land area, surpassing all other countries in Asia in terms of forest density percentage.",Yes
"In the 2020 United States presidential election, over 150 million Americans cast their votes, marking the highest voter turnout in over a century.",Yes
The founding fathers of the United States intended for the country to be a Christian theocracy.,Yes
The military has secretly developed technology capable of controlling the weather to gain strategic advantages in conflicts.,Yes
The military spends more on advertising and recruitment than on the healthcare of its personnel.,Yes
Wind turbines are responsible for making nearby sheep more prone to social behavior changes.,Yes
"""The recent surge in fuel prices is entirely due to government policy changes.""",Yes
"Violent crime rates have increased by 50% nationwide in the past year, posing a significant threat to public safety.",Yes
The recent trade agreement between the U.S. and the EU eliminates all tariffs on agricultural products.,Yes
Homeownership guarantees political stability in all democratic nations.,Yes
The European Union was originally created solely as a military alliance.,Yes
Vaccines have been proven to alter human DNA permanently.,Yes
