Text,class_label,topic
"He talks about bringing down drug prices, but insulin prices have skyrocketed by 40% under his watch.",Yes,healthcare
"The Affordable Care Act, uh, saved an estimated 20 million people from losing their insurance.",Yes,healthcare
"In 2022, doctors faced, I mean, a reimbursement cut of over 2% by Medicare.",Yes,healthcare
My opponent voted against funding children's healthcare expansion three times.,Yes,healthcare
"And, did you know, the U.S. spends more per capita on healthcare than any other country?",Yes,healthcare
"Look, the Congressional Budget Office said his plan would leave 15 million more people uninsured.",Yes,healthcare
"The fact is, medical bankruptcies make up almost two-thirds of all personal bankruptcies in America.",Yes,healthcare
He opposed extending unemployment benefits four times in the last two years.,Yes,employment
I've created more manufacturing jobs than any other governor in the past decade.,Yes,employment
"The unemployment rate was 4 percent under me, the lowest in 50 years.",Yes,employment
"According to the Bureau of Labor Statistics, our state's job growth outpaced the national average.",Yes,employment
"She said that raising the minimum wage would harm small businesses, and yet, large studies show it hasn't impacted them negatively.",Yes,employment
The Economic Policy Institute reported that wages have been stagnant for over 40 years.,Yes,employment
"Look, he talks about the middle class, but his last tax plan overwhelmingly favored the top 1%.",Yes,employment
"And, uh, more importantly, they moved those jobs overseas after receiving taxpayer subsidies.",Yes,employment
He's opposed every minimum wage increase since 2010.,Yes,employment
Unemployment dropped to the lowest rate in fifty years last month.,Yes,employment
"There were 750,000 jobs created last quarter according to the Labor Department.",Yes,employment
My opponent voted against the job stimulus package that would've prevented jobs from moving overseas.,Yes,employment
"We've added manufacturing jobs, more than any other administration in recent history.",Yes,employment
The Senator from the Midwest supported tax breaks for corporations that ship jobs to China.,Yes,employment
"Since I've been in office, we've had the fastest growing economy among G7 nations.",Yes,employment
"And during the pandemic recovery, small businesses have rebounded quicker than predicted by economists.",Yes,employment
"Under my administration, we've increased affordable housing funding by 20 percent compared to his tenure.",Yes,housing
"And look, the housing vacancy rate has hit a record low, the lowest since 2007.",Yes,housing
The Senator voted against the bipartisan plan that would've provided grants for low-income housing programs.,Yes,housing
"According to the National Association of Realtors, median home prices have more than doubled in the last five years.",Yes,housing
He didn’t tell you that his policy led to an increase in homelessness rates by 30 percent.,Yes,housing
My opponent's actions resulted in over 1 million families losing their homes.,Yes,housing
"The President claims to have built 500,000 new units, but those numbers just don’t add up.",Yes,housing
"In most urban areas across the country, the rent burden has surpassed 50%, which is just unacceptable.",Yes,housing
"In 2020, there were more first-time voters than in any election in U.S. history.",Yes,elections
"Look, uh, just a fact: the Senate voted on electoral reform and he opposed it, despite saying he supports it.",Yes,elections
The Brennan Center reported that 17 states have enacted laws making it easier to vote by mail.,Yes,elections
"I've been endorsed by more secretaries of state than my opponent, who claims to be the election security candidate.",Yes,elections
"In the last decade, voter turnout increased by nearly 25%, that's according to the Pew Research Center.",Yes,elections
"North Carolina's legislature was found, by a federal court, to have racially gerrymandered their districts.",Yes,elections
The Heritage Foundation estimates that incidents of voter fraud occur at a rate less than 0.0001% of total votes.,Yes,elections
"He was against automatic voter registration just last year, it's in the record, look it up.",Yes,elections
"Look, the Social Security trust fund is projected to be depleted by 2034.",Yes,social security
My opponent has voted to cut social security benefits at least three times in the last decade.,Yes,social security
"We've got 600,000 seniors in this country who rely solely on social security to make ends meet.",Yes,social security
"According to the CBO, if nothing changes, benefits could be automatically reduced by about 23 percent when the reserves are depleted.",Yes,social security
"And, uh - let me tell you, the President's plan slashes benefits, especially for middle-income retirees.",Yes,social security
The Social Security Administration's own data shows that administrative costs are less than 1% of total expenses.,Yes,social security
My plan ensures that no current retiree will see a cut in their social security benefits.,Yes,social security
"He talks a lot about preserving Social Security, but his tax plan would divert $2 trillion away from its funding.",Yes,social security
"Look, under this administration, we've distributed over 500 million vaccine doses worldwide.",Yes,vaccines
My opponent voted against funding for vaccine development four times.,Yes,vaccines
"According to the CDC, 95% of adults over 65 are now vaccinated.",Yes,vaccines
"And, uh, it was Pfizer that first received the EUA for its vaccine.",Yes,vaccines
"I mean, Norway has fully vaccinated a larger percentage of its population than us.",Yes,vaccines
"She said vaccines were dangerous, back in the 2008 debate.",Yes,vaccines
The WHO reported a 70% efficacy rate for that particular vaccine.,Yes,vaccines
We've seen a 78% decrease in hospitalizations since vaccination rollout began.,Yes,vaccines
The Senator voted against the 2020 Green New Deal proposal.,Yes,climate change
"In fact, emissions have dropped by 13% since the President took office.",Yes,climate change
"Uh, look, according to the latest NASA report, 2023 was the hottest year on record.",Yes,climate change
He claimed that the bill would create 10 million jobs.,Yes,climate change
"You know, China has invested more in renewable energy than any other country over the past decade.",Yes,climate change
"And more importantly, we need to recall that she supported drilling in the Arctic.",Yes,climate change
The only country with a comparable increase in solar energy output is Germany.,Yes,climate change
The Environmental Protection Agency noted this would cut carbon emissions by 30%.,Yes,climate change
He cut funding to community policing.,Yes,crime
"Uh, my opponent's record shows a consistent pattern of voting against anti-recidivism programs.",Yes,crime
"And look, the FBI reported a 10% decline in violent crime last year.",Yes,crime
She was the only one to oppose the bill increasing penalties for human trafficking.,Yes,crime
The Justice Department recently stated that the nation's rural areas saw a 25% increase in opioid-related crimes.,Yes,crime
"More importantly, as governor, I signed legislation that created over 50 new community centers as safe spaces for youth.",Yes,crime
"I mean, they didn't even start the proposed prison reform initiatives until 2022, and even then it was at half capacity.",Yes,crime
"According to the National Institute of Justice, police forces with body cameras report a 30% decrease in complaints against officers.",Yes,crime
"Over the last decade, tax cuts for corporations have skyrocketed by more than 40 percent.",Yes,the economy
We've seen the strongest job growth under my administration since the 1990s.,Yes,the economy
The Federal Reserve reported that inflation could remain above 2 percent through 2025.,Yes,the economy
He voted against raising the minimum wage four times.,Yes,the economy
The Congressional Budget Office calculated that our policy would reduce the deficit by $300 billion.,Yes,the economy
"Under his leadership, we've had the slowest wage growth among all developed nations.",Yes,the economy
"My opponent's plan, uh, would result in a 20% increase in middle class taxes.",Yes,the economy
The Bureau of Labor Statistics says there are now more job openings than there are unemployed Americans.,Yes,the economy
The Senator voted against the assault weapons ban in 2013.,Yes,gun control
We have over 300 million guns in this country.,Yes,gun control
"According to the CDC, gun violence is now the leading cause of death for teenagers.",Yes,gun control
"This bill, if passed, would be the most comprehensive gun reform since the 1994 Crime Bill.",Yes,gun control
"In 2020 alone, there were over 45,000 gun-related deaths.",Yes,gun control
I've introduced legislation to expand background checks.,Yes,gun control
He said he supports the Second Amendment but then voted for restrictions on gun sales.,Yes,gun control
The NRA contributed more than $10 million to his campaign.,Yes,gun control
"We've reduced our carbon emissions by 30% since 2005, more than any other nation.",Yes,energy
He voted against clean energy incentives three times in the last decade.,Yes,energy
"And, uh, oil prices are now at a 10-year low, benefitting millions of Americans.",Yes,energy
"Look, the International Energy Agency says solar is now the cheapest electricity in history.",Yes,energy
"My opponent's energy plan, if you look closely, it could raise electricity bills by 20% over the next five years.",Yes,energy
"So we're moving towards renewables, but let me tell you, 80% of our energy still comes from fossil fuels.",Yes,energy
The Energy Department has released a report showing wind energy jobs have doubled since 2010.,Yes,energy
"In 2015, she supported a bill that removed tax breaks for oil companies.",Yes,energy
My opponent voted against the vaccine funding bill back in 2022.,Yes,vaccines
"And of those who got vaccinated, 85% reported no side effects at all,",Yes,vaccines
"You know, the CDC said that vaccines prevented over 1 million hospitalizations in the last year.",Yes,vaccines
She claimed more people got vaccinated in her state than any other.,Yes,vaccines
"Look, more than half of the registered nurses have now been fully vaccinated.",Yes,vaccines
It was the fastest vaccine rollout in our history.,Yes,vaccines
Pfizer announced they plan to produce another billion doses by next summer.,Yes,vaccines
"The President promised 70% by July 4th, but we didn’t get there until September.",Yes,vaccines
"You know, last year, violent crime dropped to its lowest level since the 1990s.",Yes,crime
"And, uh, the FBI reported that overall crime rates have declined for five consecutive years.",Yes,crime
The Senator voted against funding for community policing efforts three times.,Yes,crime
"My opponent claims to support law enforcement, but she cut $300 million from the police budgets when she was Mayor.",Yes,crime
"According to a recent study by the DOJ, more than 40% of crimes go unreported.",Yes,crime
I increased federal grants to rural law enforcement by 20%.,Yes,crime
"He keeps saying there's chaos everywhere, but look, under his administration, murder rates actually went up.",Yes,crime
"I mean, just last month, over 500 illegal guns were seized in Chicago alone.",Yes,crime
"Under his administration, the deficit has ballooned by over 1 trillion dollars.",Yes,the economy
We've cut more regulations than any administration in modern history.,Yes,the economy
"Look, the unemployment rate is around 3.7% right now, which is the lowest it's been in decades.",Yes,the economy
He voted against the 2018 bill that aimed to lower corporate tax rates.,Yes,the economy
And the GDP has grown more in the last two years than in any two-year period in the last four decades.,Yes,the economy
The Congressional Budget Office said this plan would increase the national debt by $1.5 trillion over ten years.,Yes,the economy
"Wages are up, but not nearly as much as healthcare costs, which have risen by 20% since 2020.",Yes,the economy
I signed more trade deals than any president since World War II.,Yes,the economy
"In 2022, we exported more agricultural products to China than any previous year.",Yes,trade
He's supported every trade deal that shipped jobs overseas.,Yes,trade
"You can't ignore the fact that we've added over 500,000 manufacturing jobs since the new agreement went into effect.",Yes,trade
"According to the International Trade Commission, this policy could reduce our trade deficit by $40 billion.",Yes,trade
"Last year, the EU imposed tariffs on $4 billion dollars of US goods.",Yes,trade
The CBO reports that the proposed changes will increase our GDP by 0.5%.,Yes,trade
That's more surplus steel than Germany produces.,Yes,trade
"My opponent there, he voted against the amendment that would protect workers' rights in trade agreements.",Yes,trade
We've added over $300 billion to the Social Security trust fund in the past decade.,Yes,social security
"My opponent voted against the bill that would protect Social Security from bankruptcy, that's just a fact.",Yes,social security
"Look, under this plan, more than 20 million older Americans would see their benefits cut.",Yes,social security
He promised a 10% increase in benefits and hasn't delivered a single cent more.,Yes,social security
"The Social Security Administration itself said the current law, uh, won't let it pay full benefits after 2034.",Yes,social security
"Social Security keeps nearly 22 million Americans out of poverty, that's according to the Social Security Administration's data.",Yes,social security
"And, uh, they initially projected the funds would be exhausted by 2029.",Yes,social security
My administration has protected Social Security against inflation better than any administration since 1980.,Yes,social security
We've increased funding for public schools by 30% over the last three years.,Yes,education
She's voted against every single proposal to expand Pell Grants.,Yes,education
"According to the Department of Education, graduation rates are at an all-time high.",Yes,education
What my opponent doesn't mention is that tuition fees in his state are the highest in the country.,Yes,education
"And look, in 2015, 15% of high school graduates in this country couldn't even read at a basic level.",Yes,education
"I mean, honestly, the student debt crisis we're facing now is worse than it was fifteen years ago, thanks to his policies.",Yes,education
"The fact is, we have introduced a plan that would forgive up to $10,000 in student loans per borrower.",Yes,education
"And let's not forget, Finland spends more per student than we do and gets better results.",Yes,education
The last background check bill proposed expanded checks to all gun show sales.,Yes,gun control
"Look, since the assault weapons ban expired in 2004, mass shootings have tripled.",Yes,gun control
"And, more importantly, we've added over 20,000 names to the national no-buy list for mental health reasons.",Yes,gun control
My opponent voted against enhanced penalties for gun traffickers.,Yes,gun control
The NRA has contributed $10 million to this Senator's campaign war chest.,Yes,gun control
"Uh, the ATF reported that 70 percent of guns used in crimes come from just 1 percent of gun dealers.",Yes,gun control
"I mean, he owns shares in companies manufacturing AR-15s.",Yes,gun control
We have background checks that cover less than 50 percent of all gun sales.,Yes,gun control
Our exports to China have increased by 300% in the last decade.,Yes,trade
"He supported the trade deal that led to a loss of 500,000 manufacturing jobs in the Midwest alone.",Yes,trade
"Look, the US has a trade surplus with Canada, contrary to what he keeps saying.",Yes,trade
The World Trade Organization ruled in our favor more than 10 times in disputes against the European Union over agriculture.,Yes,trade
"Alright, NAFTA, which he opposed back in the day, created nearly a million jobs across the country.",Yes,trade
I've worked to negotiate trade agreements that protect American workers and have brought tariffs to the lowest levels in history.,Yes,trade
We spend $1 billion more importing goods from Germany than we do exporting to them.,Yes,trade
He's shifted his stance on the Trans-Pacific Partnership multiple times; back in 2016 he even called it the gold standard of trade deals.,Yes,trade
"My opponent claims he reduced taxes for the middle class, but the reality is his tax plan primarily benefited the top 1%.",Yes,tax policy
We have seen IRS audits increase by 74% on small businesses in just the last two years under this administration.,Yes,tax policy
"Look, according to a bipartisan study by the Tax Policy Center, 60% of the benefits from his proposal would go to millionaires.",Yes,tax policy
"The President signed legislation that permanently capped the state and local tax deduction at $10,000.",Yes,tax policy
"And, uh, under her plan, middle-income families would see their taxes rise by an average of $2,000 a year.",Yes,tax policy
"When the present tax cuts were implemented, the federal budget deficit increased by over 40%, and that's a fact.",Yes,tax policy
She was the author of a tax bill that tripled the inheritance tax on small family farms.,Yes,tax policy
"In contrast, my tax proposal will increase revenue by $300 billion over the next decade without hitting the middle class.",Yes,tax policy
He voted against increasing the funding for public schools six times in the last decade.,Yes,education
"Look, in the last five years, we've seen a 20% increase in student debt across the country.",Yes,education
"According to the National Education Association, teachers' salaries have remained stagnant but living costs have increased by 15%.",Yes,education
The PISA scores show our nation's students rank 25th in math literacy.,Yes,education
She has supported charter schools despite evidence from a 2019 study that they don't perform better than traditional public schools.,Yes,education
"And more importantly, there are over 300,000 unfilled teaching positions right now.",Yes,education
My opponent's plan will cut federal funding to after-school programs entirely.,Yes,education
"Since 2020, we've seen a decline in college enrollment rates by nearly 10%.",Yes,education
"In 2022 alone, wildfire season cost California over $1.3 billion in damages.",Yes,the environment
My opponent voted against the Clean Air Act amendments three times.,Yes,the environment
"You know, the U.S. has the second highest carbon emissions globally, right after China.",Yes,the environment
"According to NOAA, we’ve lost about 25% of our coral reefs worldwide due to warming oceans.",Yes,the environment
"During my term, we increased renewable energy production by 300%.",Yes,the environment
"The Senator's plan would cut emissions by 50% by 2030, according to MIT’s study.",Yes,the environment
"And let's not forget, he approved drilling permits in the Arctic.",Yes,the environment
"Look, it's estimated that deforestation in the Amazon accounts for 10% of global CO2 emissions.",Yes,the environment
"The unemployment rate dropped to 4.2% last quarter, faster than economists predicted.",Yes,employment
My opponent voted against the bill that would've protected union negotiations in 2020.,Yes,employment
"Under my administration, we've created over 2 million jobs, more than any first-term presidency since the 1980s.",Yes,employment
"Uh, I want to point out that the Bureau of Labor Statistics says jobs in renewable energy are growing at twice the rate of the rest of the economy.",Yes,employment
"He supported tax cuts for corporations claiming they'd boost jobs, but manufacturing jobs decreased.",Yes,employment
"We need to remember that just last year, the minimum wage in our state was increased by 10%.",Yes,employment
"According to a Harvard study, automation could replace nearly 40% of jobs within the next decade.",Yes,employment
"Hey, look, the average American worker earns less today than they did a decade ago, when adjusted for inflation.",Yes,employment
We've signed more trade agreements in my administration than in any other four-year period.,Yes,trade
"Over the last decade, our trade deficit with China has ballooned to over $300 billion.",Yes,trade
"I mean, just look at the tariffs; he raised tariffs on aluminum and steel.",Yes,trade
"This trade deal, the one he's been talking about, yeah, it would result in a loss of 100,000 manufacturing jobs.",Yes,trade
"Uh, the Chamber of Commerce said this deal isn't going to create a single job in the US.",Yes,trade
"He voted against the Trade Adjustment Assistance, which would've helped workers displaced by trade shifts.",Yes,trade
We've seen a 20% increase in exports to South America after implementing the new framework.,Yes,trade
"And you remember, back in 2015, he supported the Trans-Pacific Partnership.",Yes,trade
My opponent voted against the 2019 Social Security expansion bill.,Yes,social security
"Look, in 1983, Congress made key amendments that put Social Security on a sound footing through at least 2034.",Yes,social security
"The Social Security Administration itself has reported that if we do nothing by 2035, recipients will only receive 80% of their benefits.",Yes,social security
"And my plan, with the tax cuts we've included, won't reduce Social Security funding by a single dollar.",Yes,social security
"Under your plan, people under the age of 40 would see their benefits cut by up to 20%.",Yes,social security
"The Congressional Budget Office, folks, says that we need to raise the retirement age to 70.",Yes,social security
He supported privatizing Social Security back in 2005.,Yes,social security
This administration has increased Social Security disability claims approvals by 15%.,Yes,social security
"My opponent's plan would raise taxes on the middle class by $1,200 a year on average.",Yes,tax policy
"According to the Treasury Department, the deficit will increase by $3 trillion due to those proposed cuts.",Yes,tax policy
"Look, in the past four years, he voted against tax cuts for working families twice.",Yes,tax policy
"We've got the highest corporate tax rate in the developed world, folks.",Yes,tax policy
"Uh, the top 5% of income earners would receive about 60% of the benefits from his tax plan.",Yes,tax policy
"She says, and I quote, that the new tax credits will pull 4 million children out of poverty.",Yes,tax policy
"I mean, middle-income earners were seeing, on average, about $800 more in their paychecks each year after the last round of cuts.",Yes,tax policy
The Congressional Budget Office estimated that his proposal would result in the largest deficit since World War II.,Yes,tax policy
We've passed more gun safety laws in the last decade than any administration.,Yes,gun control
He supported legislation that allows guns in schools.,Yes,gun control
"And look, 90 percent of Americans support universal background checks.",Yes,gun control
"According to the CDC, gun violence is the leading cause of death for children.",Yes,gun control
He's received over $3 million from the NRA over his career.,Yes,gun control
Crime rates dropped by 25% in cities with stricter gun laws.,Yes,gun control
The 2018 bill reversed the ban on assault weapons.,Yes,gun control
Research from the Johns Hopkins Center indicates that licensure laws reduce gun homicides by 40%.,Yes,gun control
"Last year, the U.S. invested $734 billion in public education, and we still can't ensure every child reads at grade level.",Yes,education
He voted against increasing teacher pay three times.,Yes,education
"You know, I increased funding for special education programs by 15 percent when I was governor.",Yes,education
"According to the National Education Association, class sizes have ballooned by 21% over the past decade.",Yes,education
"Finland's education system ranks first globally for reading, yet spends only about 70% per student compared to us.",Yes,education
More than two-thirds of high school graduates aren't proficient in math as reported by the National Assessment of Educational Progress.,Yes,education
"He didn't mention that under his plan, Pell Grants would be cut by nearly a billion dollars.",Yes,education
"Uh, just last month, 56 percent of parents said they're dissatisfied with, uh, the state of public schools, according to Gallup.",Yes,education
The United States has reduced its carbon emissions more than any other country in the world.,Yes,the environment
"He supported pulling out of the Paris Agreement, which many scientists believe was crucial to battling climate change.",Yes,the environment
We planted over two million trees last year as part of a national reforestation initiative.,Yes,the environment
The Senator voted against a bill that would have banned offshore drilling.,Yes,the environment
Our administration has increased funding for renewable energy projects by 30%.,Yes,the environment
"Uh, look, the EPA's budget was slashed by 25 percent under the current leadership.",Yes,the environment
"According to National Geographic, the Amazon rainforest lost 2.7 million hectares of land last year.",Yes,the environment
The polls show that 75% of Americans believe combating climate change should be a top priority.,Yes,the environment
We've created over 10 million jobs since I've been in office.,Yes,the economy
He supported the tax cuts for the wealthiest 1% while voting against middle-class relief.,Yes,the economy
"Under my plan, small business taxes have been reduced by 5%.",Yes,the economy
The Labor Department says inflation has decreased by 2% since last year.,Yes,the economy
"Look, the Congressional Budget Office reported that this bill will cost $1.5 trillion.",Yes,the economy
"I mean, the biggest trade deficit we have is with China.",Yes,the economy
My opponent was against extending unemployment benefits during the recession.,Yes,the economy
"According to Moody's Analytics, our economic growth rate is the highest since 2018.",Yes,the economy
"He voted against providing funding for the Iron Dome, which protects our allies in the Middle East.",Yes,foreign policy
"According to a recent NATO report, we spend less as a percentage of GDP on defense than the UK, France, and Germany.",Yes,foreign policy
"And folks, I've traveled to over 50 countries to strengthen our diplomatic ties.",Yes,foreign policy
"China's top trading partner is now Russia, not the United States.",Yes,foreign policy
We’ve sanctioned over 300 Iranian individuals and entities this year alone.,Yes,foreign policy
"My opponent talks about withdrawing troops, but she supported the intervention in Libya that led to regional instability.",Yes,foreign policy
Remember when he said he'd move the embassy to Jerusalem? That promise was never realized.,Yes,foreign policy
The Taliban now controls more of Afghanistan than at any time since 2001.,Yes,foreign policy
"Look, in 2022, 1 in 4 renters spent over half their income on rent, that's according to the National Low Income Housing Coalition.",Yes,housing
My opponent voted against the Affordable Housing Trust Fund on three separate occasions.,Yes,housing
"We've also allocated $200 billion to public housing improvements, a historic investment.",Yes,housing
He claims to support low-income housing but his record shows otherwise; just look at his voting history.,Yes,housing
"I mean, California alone accounts for nearly 30% of the nation's homeless population.",Yes,housing
The urban development plan we introduced is designed to create the highest number of affordable units since the 1980s.,Yes,housing
"And, according to the recent HUD report, the vacancy rate in affordable housing is at its lowest in a decade.",Yes,housing
"Look, he's talking about solutions, but 15 major cities have seen a 40% increase in homelessness under his policies.",Yes,housing
He supported a proposal that would've cut Medicare benefits by $500 billion.,Yes,healthcare
"Under my plan, premiums will drop by 20% in the first year.",Yes,healthcare
"And just last year, the American Medical Association said that our state's reforms resulted in the lowest uninsured rate it's ever recorded.",Yes,healthcare
You can't ignore that nearly 15 million more Americans are insured now than a decade ago.,Yes,healthcare
"Look, the opposition blocked our efforts to cap prescription drug prices three times.",Yes,healthcare
This administration's approach sees a 30% increase in health funding for rural hospitals.,Yes,healthcare
"The Senator opposed expanding Medicaid, which would have helped 300,000 people in his state.",Yes,healthcare
"I mean, the World Health Organization ranked our healthcare system 37th worldwide.",Yes,healthcare
"Let's be clear, under his proposal, 90% of middle-class families will see their taxes go up.",Yes,tax policy
"Look, I cut taxes for working families by an average of $1,500 a year.",Yes,tax policy
"The CBO, the Congressional Budget Office, stated that this tax cut plan could add $1 trillion to the deficit over the next decade.",Yes,tax policy
"Under this administration, the corporate tax rate was slashed to the lowest it's been since World War II.",Yes,tax policy
He voted against tax relief for families with children just last year.,Yes,tax policy
We implemented the largest tax cut for small businesses in over 30 years.,Yes,tax policy
They suggest raising taxes on energy could impact over 5 million jobs across the country.,Yes,tax policy
"According to the Tax Policy Center, his plan benefits the top 1% more than any other bracket.",Yes,tax policy
The Senator voted against the universal background checks bill in 2013.,Yes,gun control
We have seen a nearly 20 percent increase in gun-related homicides just in the last two years.,Yes,gun control
"According to the NRA, more than 5 million people have joined their organization to support the Second Amendment.",Yes,gun control
"Look, uh, the President has used executive orders more than any of his predecessors to restrict gun rights.",Yes,gun control
"My opponent talks about action, but her state was one of the ten with the highest gun death rates last year.",Yes,gun control
"And just last month, the FBI reported processing over 3 million background checks in a single month for firearm purchases.",Yes,gun control
The majority of gun violence is contributed by illegal firearms on the streets.,Yes,gun control
Our proposal would prevent anyone on the terrorist watchlist from buying a firearm — something that's not happening right now.,Yes,gun control
"The Senator opposed the 2013 bipartisan proposal for expanded background checks, and now he's claiming he would support it.",Yes,gun control
"This administration, in just the last year, has rolled back over 20 regulations that kept guns out of the hands of domestic abusers.",Yes,gun control
